"fecha","hora","sitio","CO","NO","NO2","NOX","O3","PM10","PM2.5","PRS","RAINF","HR","SO2","SR","TOUT","WS","WDR"
2014-06-11,12,"La Pastora",0.62,NA,NA,NA,60,79,1,NA,NA,NA,8.6,NA,NA,NA,NA
2014-06-11,13,"La Pastora",0.52,NA,NA,NA,46,48,NA,NA,NA,NA,7.9,NA,NA,NA,NA
2014-06-11,14,"La Pastora",0.5,NA,NA,NA,45,39,NA,NA,NA,NA,7.8,NA,NA,NA,NA
2014-06-11,15,"La Pastora",0.48,NA,NA,NA,47,37,NA,NA,NA,NA,7.7,NA,NA,NA,NA
2014-06-11,16,"La Pastora",0.45,NA,NA,NA,50,41,2,NA,NA,NA,6.9,NA,NA,NA,NA
2014-06-11,17,"La Pastora",0.47,NA,NA,NA,48,31,1,NA,NA,NA,6.7,NA,NA,NA,NA
2014-06-11,12,"Obispado",0.94,18,15.8,33.8,44,97,22,945.4888158,0,48,NA,1.043,33.98,8.3,39
2014-06-11,13,"Obispado",0.8,14.6,12.6,27.2,40,68,8,944.9553947,0,39,NA,1.009,35.53,8.9,68
2014-06-11,14,"Obispado",0.85,17.8,11.9,29.7,31,48,30,944.4219737,0,34,NA,0.938,36.48,10.1,66
2014-06-11,15,"Obispado",0.8,16.1,10.8,26.9,31,44,40,943.7551974,0,29,NA,0.794,37.16,10.9,76
2014-06-11,16,"Obispado",0.78,17.1,10.3,27.5,33,44,32,943.3551316,0,23,NA,0.614,37.49,10.8,96
2014-06-11,17,"Obispado",0.78,14.7,12.3,27,35,39,32,943.2217763,0,21,NA,0.25,37.33,10.4,92
2014-06-11,12,"San Bernabe",0.76,1.8,2,3.7,86,70,NA,946.8223684,0,45,8.3,0.907,33.29,13,115
2014-06-11,13,"San Bernabe",0.69,1.6,1.1,2.6,77,44,NA,946.2889474,0,37,4.1,0.906,34.91,12.1,100
2014-06-11,14,"San Bernabe",0.58,1.7,0.5,2.2,64,28,NA,945.7555263,0,29,2.1,0.857,36.05,13.6,104
2014-06-11,15,"San Bernabe",0.56,1.7,0.7,2.4,60,31,NA,944.9553947,0,22,1.4,0.747,36.93,15.3,103
2014-06-11,16,"San Bernabe",0.53,1.9,1.1,2.9,58,36,NA,944.4219737,0,18,2,0.585,37.16,15.8,106
2014-06-11,17,"San Bernabe",0.58,2.1,2.2,4.2,52,43,NA,944.1552632,0,20,2,0.388,36.99,16.3,110
2014-06-11,12,"San Nicolas",0.69,NA,NA,NA,54,81,15,955.0903947,0,45,NA,0.902,33.98,12.6,113
2014-06-11,13,"San Nicolas",0.64,NA,NA,NA,45,77,7,954.5569737,0,37,NA,0.892,35.52,11.6,116
2014-06-11,14,"San Nicolas",0.66,NA,NA,NA,49,54,8,953.8901974,0,28,NA,0.831,36.78,10.3,118
2014-06-11,15,"San Nicolas",0.7,NA,NA,NA,51,50,9,953.0900658,0,22,NA,0.701,37.65,10.9,125
2014-06-11,16,"San Nicolas",0.79,NA,NA,NA,49,58,33,952.5566447,0,22,NA,0.526,37.85,11.4,120
2014-06-11,17,"San Nicolas",0.79,NA,NA,NA,44,62,36,952.2899342,0,25,NA,0.329,37.44,11.7,124
2014-06-11,12,"Santa Catarina",0.94,3.1,6.8,9.7,109,153,6,931.4865132,0,46,3.8,0.905,32.7,13.4,NA
2014-06-11,13,"Santa Catarina",0.83,3.1,2.7,5.5,100,104,4,930.9530921,0,37,5.6,0.902,34.18,16.4,NA
2014-06-11,14,"Santa Catarina",0.75,3,1.7,4.3,84,87,14,930.4196711,0,29,5.3,0.837,35.2,15.7,NA
2014-06-11,15,"Santa Catarina",0.62,2.9,0.1,3,65,68,NA,NA,0,20,4.1,0.682,35.09,12.2,NA
2014-06-11,16,"Santa Catarina",0.58,3.1,3.3,6.2,60,93,27,929.2194737,0,18,3.4,0.54,36.35,14,NA
2014-06-11,17,"Santa Catarina",0.64,3.3,4.7,7.9,54,NA,78,928.9527632,0,17,3.4,0.35,NA,5.8,NA
