"fecha","hora","sitio","CO","NO","NO2","NOX","O3","PM10","PM2.5","PRS","RAINF","HR","SO2","SR","TOUT","WS","WDR"
2014-12-06,0,"La Pastora",2.25,NA,NA,NA,2,118,34,NA,0,97,4.4,0,16.39,3.5,233
2014-12-06,1,"La Pastora",2.19,NA,NA,NA,2,99,27,NA,0,97,4.3,0,15.71,2.6,252
2014-12-06,2,"La Pastora",2.07,NA,NA,NA,2,79,42,NA,0,97,4.2,0,16.4,3.3,254
2014-12-06,3,"La Pastora",1.98,NA,NA,NA,2,81,30,NA,0,95,4,0,17.08,3.9,248
2014-12-06,4,"La Pastora",2.16,NA,NA,NA,2,92,31,NA,0,96,4.3,0,16.7,3,256
2014-12-06,5,"La Pastora",2.37,NA,NA,NA,2,97,36,NA,0,97,4.7,0,15.85,1.4,265
2014-12-06,0,"Obispado",2.89,35.4,28.2,63.6,2,129,75,954.4236184,0,92,NA,0.001,16.48,2.3,239
2014-12-06,1,"Obispado",2.79,31.9,25.3,57.2,2,151,64,954.5569737,0,92,NA,0.001,15.85,1.3,280
2014-12-06,2,"Obispado",2.61,24.9,22.2,47.1,2,161,70,954.8236842,0,91,NA,0.001,16.3,2.3,238
2014-12-06,3,"Obispado",2.42,22.9,24.5,47.4,2,120,54,954.9570395,0,90,NA,0.002,16.29,4.3,224
2014-12-06,4,"Obispado",2.41,25.4,23.6,49,2,146,66,955.22375,0,90,NA,0.002,16.15,3.6,219
2014-12-06,5,"Obispado",2.21,12.4,18.5,30.9,2,152,49,955.4904605,0,91,NA,0.002,15.47,1.9,239
2014-12-06,0,"San Bernabe",1.96,13.3,8.6,21.9,2,214,65,956.8240132,0,85,6.7,0,17.2,5.2,307
2014-12-06,1,"San Bernabe",1.59,12.4,8.4,20.8,2,167,59,957.0907237,0,86,6,0,16.88,3.3,314
2014-12-06,2,"San Bernabe",1.55,12.8,7.7,20.5,2,163,57,957.3574342,0,88,6,0,16.39,2.3,313
2014-12-06,3,"San Bernabe",1.86,22.3,6.9,29.2,3,161,77,957.4907895,0,88,6.4,0,16.06,1.1,291
2014-12-06,4,"San Bernabe",1.98,17.9,6.6,24.5,2,177,70,957.7575,0,86,5.7,0,17.09,2.7,293
2014-12-06,5,"San Bernabe",1.69,14.7,6.5,21.2,3,171,78,958.0242105,0,89,5.6,0,15.81,3.8,295
2014-12-06,0,"San Nicolas",4.24,187.8,41.2,229,9,215,42,965.8921711,0,90,3.8,0,17.07,1.5,287
2014-12-06,1,"San Nicolas",4.92,235.4,39.1,274.5,9,167,61,966.1588816,0,91,3.9,0,16.44,1,241
2014-12-06,2,"San Nicolas",4.73,215,39.4,254.4,9,226,69,966.2922368,0,92,3.7,0,16.98,0.9,235
2014-12-06,3,"San Nicolas",3.79,136.3,40.1,176.4,8,179,67,966.5589474,0,91,3.3,0,17.16,1.5,280
2014-12-06,4,"San Nicolas",3.13,98.9,33.9,132.8,7,149,58,966.9590132,0,92,3.1,0,16.55,3.2,343
2014-12-06,5,"San Nicolas",2.63,75.4,30.8,106.2,8,167,86,967.2257237,0,91,3,0,16.08,3.3,301
2014-12-06,0,"Santa Catarina",NA,NA,NA,NA,NA,298,72,941.4881579,0,86,NA,0.001,15.6,2.9,261
2014-12-06,1,"Santa Catarina",NA,NA,NA,NA,NA,217,91,941.7548684,0,87,NA,0.001,15.05,3.9,293
2014-12-06,2,"Santa Catarina",NA,NA,NA,NA,NA,232,101,941.8882237,0,86,NA,0.001,15.18,2.2,148
2014-12-06,3,"Santa Catarina",NA,NA,NA,NA,NA,209,59,942.1549342,0,85,NA,0.001,15.27,1.7,65
2014-12-06,4,"Santa Catarina",NA,NA,NA,NA,NA,226,105,942.4216447,0,86,NA,0.001,15.12,3.8,264
2014-12-06,5,"Santa Catarina",NA,NA,NA,NA,NA,205,80,942.6883553,0,86,NA,0.001,14.62,2.1,258
