"fecha","hora","sitio","CO","NO","NO2","NOX","O3","PM10","PM2.5","PRS","RAINF","HR","SO2","SR","TOUT","WS","WDR"
2014-07-23,0,"La Pastora",0.61,NA,NA,NA,21,37,NA,958.4242763,0,62,3.4,0,28.77,10.8,82
2014-07-23,1,"La Pastora",0.6,NA,NA,NA,20,107,NA,958.4242763,0,73,3.5,0,27.72,10.5,95
2014-07-23,2,"La Pastora",0.61,NA,NA,NA,16,73,NA,958.2909211,0,82,3.1,0,26.73,9.4,84
2014-07-23,3,"La Pastora",0.61,NA,NA,NA,12,50,NA,958.4242763,0,90,3,0,25.43,9.3,90
2014-07-23,4,"La Pastora",0.62,NA,NA,NA,11,28,NA,958.2909211,0,91,3,0,24.96,8.4,90
2014-07-23,5,"La Pastora",0.64,NA,NA,NA,10,31,NA,958.6909868,0,92,2.8,0,24.68,6.9,85
2014-07-23,0,"Obispado",0.4,3,5.1,8.1,17,40,11,949.4894737,0,60,NA,0.001,29.01,8.5,59
2014-07-23,1,"Obispado",0.37,3,2.5,5.5,18,41,NA,949.7561842,0,70,NA,0.001,27.76,7.4,45
2014-07-23,2,"Obispado",0.42,5.7,10.4,16.1,6,45,NA,949.8895395,0,82,NA,0.001,26.71,8.4,7
2014-07-23,3,"Obispado",0.4,4,6.8,10.8,6,58,NA,950.0228947,0,88,NA,0.001,25.65,6.6,28
2014-07-23,4,"Obispado",0.41,3.1,4.2,7.3,7,41,21,949.8895395,0,90,NA,0.001,25.05,6.5,32
2014-07-23,5,"Obispado",0.44,4,6.5,10.5,5,37,9,950.2896053,0,90,NA,0.001,24.83,5.5,43
2014-07-23,0,"San Bernabe",0.57,5.1,4.6,9.7,16,76,NA,951.4898026,0,60,4.9,0,29.06,15,119
2014-07-23,1,"San Bernabe",0.54,5.2,3.4,8.6,15,74,NA,951.8898684,0,71,3.2,0,27.8,12.1,126
2014-07-23,2,"San Bernabe",0.39,5.2,3.4,8.6,14,61,NA,951.8898684,0,76,2.2,0,27.08,8.7,89
2014-07-23,3,"San Bernabe",0.43,5.3,2.9,8.2,13,66,NA,951.8898684,0,81,2.2,0,26.18,12.1,110
2014-07-23,4,"San Bernabe",0.5,5.3,3.5,8.8,12,66,NA,952.0232237,0,83,4.3,0,25.65,11.6,133
2014-07-23,5,"San Bernabe",0.66,5.5,4,9.5,11,54,NA,952.4232895,0,82,6.2,0,25.58,7.8,123
2014-07-23,0,"San Nicolas",0.67,NA,NA,NA,9,78,65,959.6244737,0,71,NA,0,28.76,13.3,95
2014-07-23,1,"San Nicolas",0.62,NA,NA,NA,12,90,51,960.0245395,0,80,NA,0,27.37,14.4,101
2014-07-23,2,"San Nicolas",0.61,NA,NA,NA,14,64,23,960.29125,0,82,NA,0,26.64,11,103
2014-07-23,3,"San Nicolas",0.61,NA,NA,NA,13,74,24,960.29125,0,84,NA,0,26.25,11.3,105
2014-07-23,4,"San Nicolas",0.64,NA,NA,NA,11,61,42,960.29125,0,85,NA,0,25.73,11,104
2014-07-23,5,"San Nicolas",0.74,NA,NA,NA,8,70,5,960.8246711,0,87,NA,0,25.38,8.8,103
2014-07-23,0,"Santa Catarina",0.38,4.1,7.5,11.6,20,43,11,936.1539474,0,50,2.9,0,28.65,12.8,132
2014-07-23,1,"Santa Catarina",0.37,4.1,8.9,13,14,58,11,936.2873026,0,61,2.9,0,26.82,14.4,111
2014-07-23,2,"Santa Catarina",0.35,NA,NA,NA,11,64,17,936.4206579,0,72,2.8,0,25.8,14.7,117
2014-07-23,3,"Santa Catarina",0.36,NA,NA,NA,9,63,16,936.4206579,0,80,2.6,0,24.83,12.5,112
2014-07-23,4,"Santa Catarina",0.37,5.9,10.3,16.2,4,54,29,936.4206579,0,83,2.6,0,24.27,12.1,113
2014-07-23,5,"Santa Catarina",0.41,8.5,11.3,19.8,3,63,18,936.9540789,0,84,2.7,0,23.84,9.5,122
