"fecha","hora","sitio","CO","NO","NO2","NOX","O3","PM10","PM2.5","PRS","RAINF","HR","SO2","SR","TOUT","WS","WDR"
2014-11-17,18,"La Pastora",1.05,NA,NA,NA,28,15,NA,975.0936842,0,55,3.7,0,9.9,4.8,55
2014-11-17,19,"La Pastora",1.09,NA,NA,NA,24,16,4,975.6271053,0,58,3.8,0,9.21,7.1,53
2014-11-17,20,"La Pastora",1.07,NA,NA,NA,26,16,7,976.5605921,0,64,4,0,8.23,5.7,97
2014-11-17,21,"La Pastora",1.19,NA,NA,NA,11,23,0,978.0275,0,70,3.8,0,7.79,4,248
2014-11-17,22,"La Pastora",1.14,NA,NA,NA,13,28,9,976.8273026,0,74,4,0,7.02,4.5,110
2014-11-17,23,"La Pastora",1.26,NA,NA,NA,6,27,2,976.9606579,0,76,4,0,6.45,4,152
2014-11-17,18,"Obispado",1.37,2,11.3,13.3,25,9,NA,958.1575658,0,48,NA,0.001,9.87,6.3,42
2014-11-17,19,"Obispado",1.36,1.9,13.9,15.8,21,11,NA,958.6909868,0,49,NA,0.001,9.06,9.3,4
2014-11-17,20,"Obispado",1.37,2.1,14.7,16.8,21,22,NA,959.3577632,0,49,NA,0.001,8.22,6.7,10
2014-11-17,21,"Obispado",1.44,2.1,20.3,22.4,11,21,NA,959.7578289,0,50,NA,0.001,7.89,4.7,355
2014-11-17,22,"Obispado",1.35,2.1,11.9,14,20,24,NA,959.8911842,0,59,NA,0.002,7.43,6.2,61
2014-11-17,23,"Obispado",1.26,1.5,5.1,6.6,30,NA,NA,959.8911842,0,58,NA,0.002,7.44,7,87
2014-11-17,18,"San Bernabe",0.64,2.9,4.4,7.3,31,27,7,960.8246711,0,46,3.6,0,9.53,13.5,49
2014-11-17,19,"San Bernabe",0.59,2.8,4.2,7,32,27,1,961.4914474,0,44,3.4,0,8.64,14.6,52
2014-11-17,20,"San Bernabe",0.52,2.7,3.2,5.9,38,21,NA,962.1582237,0,40,4.5,0,8.29,16.2,47
2014-11-17,21,"San Bernabe",0.59,2.8,4.6,7.4,32,15,3,962.6916447,0,41,4.5,0,8.17,8.3,151
2014-11-17,22,"San Bernabe",0.94,4.9,9.2,14.1,8,23,10,962.9583553,0,47,5.6,0,7.12,3.7,266
2014-11-17,23,"San Bernabe",0.86,4,8.7,12.7,9,51,9,962.825,0,49,5.7,0,6.54,2.3,209
2014-11-17,18,"San Nicolas",1.36,NA,NA,NA,27,48,NA,970.42625,0,47,4.9,0,10.02,6.3,12
2014-11-17,19,"San Nicolas",1.33,NA,NA,NA,28,38,NA,971.2263816,0,47,10.7,0,9.16,8.3,358
2014-11-17,20,"San Nicolas",1.38,NA,NA,NA,26,36,NA,971.8931579,0,48,6,0,8.44,3.7,40
2014-11-17,21,"San Nicolas",1.6,NA,NA,NA,11,NA,NA,972.2932237,0,54,3.6,0,7.8,4,20
2014-11-17,22,"San Nicolas",1.57,NA,NA,NA,15,NA,NA,972.5599342,0,56,4.8,0,7.43,4.5,72
2014-11-17,23,"San Nicolas",1.14,NA,NA,NA,30,NA,NA,972.4265789,0,51,3.6,0,7.59,6.9,129
2014-11-17,18,"Santa Catarina",NA,7.3,20,27.3,20,47,10,944.6886842,0,47,3.9,0.001,8.6,13.3,97
2014-11-17,19,"Santa Catarina",NA,6.3,17.3,23.6,24,43,15,945.2221053,0,47,4.2,0.001,8.21,13.1,98
2014-11-17,20,"Santa Catarina",NA,5.5,13.8,19.3,28,43,4,945.8888816,0,46,3.4,0.001,7.35,17.9,117
2014-11-17,21,"Santa Catarina",NA,5.3,16.3,21.6,25,41,5,946.2889474,0,46,4.2,0.001,6.92,14.8,114
2014-11-17,22,"Santa Catarina",0.08,6.2,20.1,26.3,17,38,NA,946.5556579,0,52,4.9,0.001,6.61,12.6,110
2014-11-17,23,"Santa Catarina",NA,4.3,14.5,18.8,24,41,29,946.4223026,0,56,4,0.001,6.34,12.5,92
