"fecha","hora","sitio","CO","NO","NO2","NOX","O3","PM10","PM2.5","PRS","RAINF","HR","SO2","SR","TOUT","WS","WDR"
2014-12-28,18,"La Pastora",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014-12-28,19,"La Pastora",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014-12-28,20,"La Pastora",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014-12-28,21,"La Pastora",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014-12-28,22,"La Pastora",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014-12-28,23,"La Pastora",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014-12-28,18,"Obispado",2.16,3,20.5,23.5,8,62,16,952.1565789,0,75,NA,0.003,12.73,4.4,92
2014-12-28,19,"Obispado",2.24,10.1,18.1,28.2,3,53,16,952.4232895,0,85,NA,0.001,10.96,3.3,68
2014-12-28,20,"Obispado",2.38,27.4,14.5,41.9,2,63,23,952.69,0,91,NA,0.001,10.25,4.5,360
2014-12-28,21,"Obispado",2.2,31,14.5,45.5,2,84,27,953.3567763,0,93,NA,0.001,9.43,4.4,327
2014-12-28,22,"Obispado",2.14,20.1,15.8,35.9,2,88,23,953.6234868,0,92,NA,0.001,9.82,2.5,304
2014-12-28,23,"Obispado",1.99,8.8,16.9,25.7,2,61,15,953.2234211,0,90,NA,0.001,9.61,2.7,316
2014-12-28,18,"San Bernabe",1.27,4.3,9.1,13.4,8,93,37,954.0235526,0,70,4.3,0.001,13.4,4.8,150
2014-12-28,19,"San Bernabe",1.37,6,7.5,13.5,4,104,32,954.4236184,0,81,4.5,0,11.68,10.8,149
2014-12-28,20,"San Bernabe",1.45,15.5,7.1,22.6,4,86,29,954.9570395,0,86,5.3,0,10.75,8.5,159
2014-12-28,21,"San Bernabe",1.68,4.8,4.3,9.1,13,117,34,955.6238158,0,84,4.2,0,10.36,10.1,143
2014-12-28,22,"San Bernabe",1.57,11.7,6.7,18.4,3,49,23,955.8905263,0,87,4.6,0.001,9.88,4.9,295
2014-12-28,23,"San Bernabe",1.49,5.2,5.9,11.1,8,120,17,955.4904605,0,83,4.6,0,10.01,3.1,190
2014-12-28,18,"San Nicolas",2.88,15.6,26,41.6,14,54,21,963.7584868,0,76,2.7,0.001,12.35,8.3,114
2014-12-28,19,"San Nicolas",2.7,10.9,18.6,29.5,13,89,19,964.2919079,0,88,2.5,0,9.96,10,120
2014-12-28,20,"San Nicolas",2.68,13.7,20.2,33.9,11,64,18,964.6919737,0,90,2.5,0,9.53,7.7,125
2014-12-28,21,"San Nicolas",2.72,11.9,22.6,34.5,9,62,32,965.2253947,0,90,2.5,0,9.48,4.6,122
2014-12-28,22,"San Nicolas",2.67,10.7,25.5,36.2,9,60,6,965.4921053,0,89,5,0,9.57,5.9,105
2014-12-28,23,"San Nicolas",2.74,11.7,27.4,39.1,7,62,24,965.2253947,0,88,7.1,0,9.32,5.6,97
2014-12-28,18,"Santa Catarina",NA,NA,NA,NA,NA,105,NA,938.6876974,0,75,NA,0.001,11.63,5.7,93
2014-12-28,19,"Santa Catarina",NA,NA,NA,NA,NA,75,NA,938.8210526,0,75,NA,0.001,11,6,94
2014-12-28,20,"Santa Catarina",NA,NA,NA,NA,NA,81,NA,939.2211184,0,77,NA,0.001,10.15,4.3,119
2014-12-28,21,"Santa Catarina",NA,NA,NA,NA,NA,88,NA,939.8878947,0,85,NA,0.001,9.05,3.1,96
2014-12-28,22,"Santa Catarina",NA,NA,NA,NA,NA,88,NA,940.1546053,0,88,NA,0.001,8.37,3.2,57
2014-12-28,23,"Santa Catarina",NA,NA,NA,NA,NA,95,NA,939.8878947,0,89,NA,0.001,8.33,2.5,32
