"fecha","hora","sitio","CO","NO","NO2","NOX","O3","PM10","PM2.5","PRS","RAINF","HR","SO2","SR","TOUT","WS","WDR"
2014-09-24,18,"La Pastora",0.83,NA,NA,NA,31,39,NA,NA,0,75,3.8,0.017,25.57,8.3,97
2014-09-24,19,"La Pastora",0.76,NA,NA,NA,36,41,NA,NA,0,73,3.7,0,25.38,6.7,122
2014-09-24,20,"La Pastora",0.73,NA,NA,NA,37,31,NA,NA,0.23,80,3.7,0,24.11,6.7,145
2014-09-24,21,"La Pastora",0.8,NA,NA,NA,26,42,NA,NA,0.02,97,3.5,0,21.58,3.3,220
2014-09-24,22,"La Pastora",0.75,NA,NA,NA,28,10,NA,NA,0,97,3.5,0,20.88,3.6,243
2014-09-24,23,"La Pastora",0.74,NA,NA,NA,27,10,NA,NA,0,97,3.5,0,21.28,4.7,158
2014-09-24,18,"Obispado",1.09,2,13.2,15.2,22,40,27,950.2896053,0,79,NA,0.013,24.78,6.9,111
2014-09-24,19,"Obispado",0.95,1.8,10.4,12.2,26,51,NA,950.9563816,0,77,NA,0.001,24.47,7,132
2014-09-24,20,"Obispado",0.82,1.5,6,7.5,34,33,7,951.7565132,0,81,NA,0.002,23.02,6.8,138
2014-09-24,21,"Obispado",0.89,1.5,8.2,9.7,27,41,19,952.1565789,0.1,91,NA,0,21.29,5.1,108
2014-09-24,22,"Obispado",0.86,1.5,7.1,8.6,25,41,16,952.0232237,0,94,NA,0,21,2.6,61
2014-09-24,23,"Obispado",0.8,NA,4.7,6.2,30,34,3,951.8898684,0,92,NA,0,21.47,5.4,83
2014-09-24,18,"San Bernabe",0.69,3.6,8.7,12.3,21,81,NA,952.4232895,0,69,3,0.021,25.5,14.5,118
2014-09-24,19,"San Bernabe",0.61,2.5,5,7.5,35,83,NA,952.9567105,0,63,2.7,0,25.62,17,109
2014-09-24,20,"San Bernabe",0.54,2.5,4.7,7.2,33,73,NA,953.8901974,0,72,1.9,0,24.26,13.4,133
2014-09-24,21,"San Bernabe",0.52,2.7,7.7,10.4,23,34,NA,954.2902632,0,77,1.9,0,23.35,11.2,128
2014-09-24,22,"San Bernabe",0.54,2.5,6.6,9.1,26,57,NA,954.4236184,0,80,2.3,0,22.9,7.6,135
2014-09-24,23,"San Bernabe",0.48,2.7,8.9,11.6,16,40,NA,954.1569079,0,81,2.9,0,22.68,9.5,133
2014-09-24,18,"San Nicolas",1.08,5.2,12.1,17.3,34,66,15,960.9580263,0,65,3.1,0.016,26.36,12.9,104
2014-09-24,19,"San Nicolas",1.18,5.5,13.9,19.4,29,57,10,961.6248026,0,65,3.2,0,26.07,9.9,109
2014-09-24,20,"San Nicolas",1.01,4.9,8.4,13.3,32,71,30,962.5582895,0,74,3.1,0,24.98,11.9,104
2014-09-24,21,"San Nicolas",1.02,4.7,7.1,11.8,33,74,3,962.9583553,0,82,2.8,0,23.96,9.3,117
2014-09-24,22,"San Nicolas",1.02,3.9,7,10.9,33,58,NA,962.9583553,0,83,2.8,0,23.47,9.1,116
2014-09-24,23,"San Nicolas",0.92,3.6,6.3,9.9,34,45,23,962.825,0,85,2.9,0,22.92,9.1,101
2014-09-24,18,"Santa Catarina",0.57,8,12.5,20.5,27,46,17,936.8207237,0,73,2.8,0.008,23.75,16.2,92
2014-09-24,19,"Santa Catarina",0.52,7.3,6.9,14.2,34,54,NA,937.4875,0,72,2.9,0,23.12,17.8,111
2014-09-24,20,"Santa Catarina",0.46,7,8.9,15.9,34,52,7,938.4209868,0,73,2.9,0,21.79,11.8,94
2014-09-24,21,"Santa Catarina",0.64,8.3,18.5,26.8,19,36,25,938.8210526,0,76,2.8,0,21.45,10.1,104
2014-09-24,22,"Santa Catarina",0.55,6.9,12.3,19.2,22,52,19,938.6876974,0,83,2.7,0,20.89,8.1,132
2014-09-24,23,"Santa Catarina",0.47,6.5,7.4,13.9,28,51,15,938.4209868,0,82,2.5,0,20.98,9.3,119
