"fecha","hora","sitio","CO","NO","NO2","NOX","O3","PM10","PM2.5","PRS","RAINF","HR","SO2","SR","TOUT","WS","WDR"
2014-08-15,0,"La Pastora",0.93,NA,NA,NA,10,16,NA,957.8908553,0,83,NA,0,23.59,3.8,76
2014-08-15,1,"La Pastora",0.83,NA,NA,NA,11,36,13,957.4907895,0,84,NA,0,23.42,2.5,111
2014-08-15,2,"La Pastora",0.83,NA,NA,NA,7,25,16,957.2240789,0,86,NA,0,23.12,1,181
2014-08-15,3,"La Pastora",0.89,NA,NA,NA,4,22,7,956.9573684,0,86,NA,0,22.9,1.6,163
2014-08-15,4,"La Pastora",0.86,NA,NA,NA,4,32,1,957.2240789,0,84,NA,0,23.28,3.2,63
2014-08-15,5,"La Pastora",0.91,NA,NA,NA,2,28,7,957.4907895,0,85,NA,0,22.91,2.1,106
2014-08-15,0,"Obispado",1.13,2.7,15.4,18.1,4,28,5,948.9560526,0,77,NA,0.001,24.63,4.4,40
2014-08-15,1,"Obispado",0.87,3.6,15.6,19.2,3,57,9,948.8226974,0,79,NA,0.002,24.04,2.7,80
2014-08-15,2,"Obispado",0.9,6.3,16.3,22.6,2,45,13,948.5559868,0,81,NA,0.002,23.18,1.1,32
2014-08-15,3,"Obispado",0.97,15,17,32,2,52,20,948.4226316,0,81,NA,0.001,23.24,1.8,258
2014-08-15,4,"Obispado",1.02,4.5,15.1,19.6,4,66,18,948.5559868,0,80,NA,0.002,23.73,2.1,9
2014-08-15,5,"Obispado",1.28,13.1,16.5,29.6,3,70,27,948.9560526,0,80,NA,0.002,23.49,2,350
2014-08-15,0,"San Bernabe",0.54,2.1,7.5,9.6,10,62,21,950.8230263,0,75,4.3,0,23.96,5.2,218
2014-08-15,1,"San Bernabe",0.57,2.4,8.2,10.6,6,37,14,950.6896711,0,74,3.9,0.001,24.12,3.2,252
2014-08-15,2,"San Bernabe",0.44,2.5,8.1,10.6,8,51,12,950.4229605,0,77,2.9,0.001,23.34,7,306
2014-08-15,3,"San Bernabe",0.44,2.1,7.2,9.3,11,45,7,950.2896053,0,76,3.4,0.001,23.41,4.8,315
2014-08-15,4,"San Bernabe",0.52,2.5,8.6,11.1,6,46,11,950.5563158,0,76,3.4,0,22.82,0.9,215
2014-08-15,5,"San Bernabe",0.72,4.7,8.6,13.3,3,47,16,950.9563816,0,76,3.1,0,23.49,4,328
2014-08-15,0,"San Nicolas",0.42,3,10.1,13.1,19,35,17,959.2244079,0,79,NA,0,23.71,3.8,18
2014-08-15,1,"San Nicolas",0.43,3.2,9.1,12.3,20,23,11,959.0910526,0,78,NA,0,23.76,2.6,25
2014-08-15,2,"San Nicolas",0.43,3.1,12,15.1,15,31,NA,958.8243421,0,77,NA,0,23.95,4.1,341
2014-08-15,3,"San Nicolas",0.44,4.6,20,24.6,7,26,1,958.6909868,0,77,NA,0,23.67,4,345
2014-08-15,4,"San Nicolas",0.47,3.6,19.1,22.7,9,34,NA,958.9576974,0,77,NA,0,23.52,2.5,9
2014-08-15,5,"San Nicolas",0.62,6.5,22,28.5,6,33,7,959.3577632,0,76,NA,0,23.42,2.5,359
2014-08-15,0,"Santa Catarina",0.44,9.7,11.2,20.9,8,94,25,935.4871711,0,73,3.1,0,23.66,2.4,324
2014-08-15,1,"Santa Catarina",0.56,11.6,12.6,24.2,4,115,9,935.3538158,0,76,3.1,0,22.91,1.8,61
2014-08-15,2,"Santa Catarina",0.55,8,11.6,19.6,7,137,2,935.2204605,0,77,3.1,0,22.53,1.7,242
2014-08-15,3,"Santa Catarina",0.4,13.1,8.7,21.8,5,71,20,935.0871053,0,77,3.3,0,22.51,2.4,261
2014-08-15,4,"Santa Catarina",0.45,24.7,9.8,34.5,1,106,16,935.2204605,0,78,3.4,0,21.84,2.4,306
2014-08-15,5,"Santa Catarina",0.68,38,10.8,48.8,3,133,12,935.7538816,0,78,3.4,0,21.44,0.4,219
