"fecha","hora","sitio","CO","NO","NO2","NOX","O3","PM10","PM2.5","PRS","RAINF","HR","SO2","SR","TOUT","WS","WDR"
2014-11-27,12,"La Pastora",1.28,NA,NA,NA,44,108,10,973.0933553,0,40,9.9,0.769,21.07,9.8,79
2014-11-27,13,"La Pastora",1.28,NA,NA,NA,53,89,10,971.4930921,0,39,16.2,0.727,21.6,10.2,87
2014-11-27,14,"La Pastora",1.27,NA,NA,NA,55,86,14,970.2928947,0,38,39.4,0.633,21.79,10.6,82
2014-11-27,15,"La Pastora",1.25,NA,NA,NA,53,87,19,970.2928947,0,36,44.3,0.47,21.71,10.2,84
2014-11-27,16,"La Pastora",1.29,NA,NA,NA,42,86,15,970.9596711,0,40,31.6,0.262,21.14,8.3,92
2014-11-27,17,"La Pastora",1.37,NA,NA,NA,32,61,17,971.7598026,0,47,11.1,0.059,19.28,7.6,119
2014-11-27,12,"Obispado",1.7,5.8,14.2,20,37,78,11,959.4911184,0,35,NA,0.736,20.54,10.5,59
2014-11-27,13,"Obispado",1.68,4.2,12.4,16.6,47,55,9,958.4242763,0,34,NA,0.708,20.86,11.2,48
2014-11-27,14,"Obispado",1.64,3.8,12,15.8,50,58,12,957.7575,0,34,NA,0.607,21,13,46
2014-11-27,15,"Obispado",1.65,3.6,12.7,16.3,47,61,19,957.6241447,0,33,NA,0.315,20.99,12.5,65
2014-11-27,16,"Obispado",1.66,4,14.1,18.1,37,68,24,957.8908553,0,36,NA,0.041,20.47,11.9,68
2014-11-27,17,"Obispado",1.76,3.6,19.4,23,25,52,15,958.1575658,0,41,NA,0.017,19.19,10.1,75
2014-11-27,12,"San Bernabe",0.88,3.5,4.2,7.7,44,79,NA,962.4249342,0,31,18.8,0.208,20.16,14.1,101
2014-11-27,13,"San Bernabe",0.8,3.1,3.5,6.6,50,67,7,961.3580921,0,31,11.9,0.676,20.56,14.6,110
2014-11-27,14,"San Bernabe",0.71,2.9,3.3,6.2,49,57,10,960.6913158,0,29,4.4,0.595,20.99,14.4,106
2014-11-27,15,"San Bernabe",0.65,2.8,3.3,6.1,47,48,6,960.29125,0,27,4.6,0.464,20.9,15.7,97
2014-11-27,16,"San Bernabe",0.69,2.8,3.6,6.4,47,58,11,960.5579605,0,29,14,0.275,20.52,15.5,99
2014-11-27,17,"San Bernabe",0.92,2.9,5,7.9,39,60,15,960.8246711,0,36,14.8,0.023,19.33,14.3,99
2014-11-27,12,"San Nicolas",1.54,10.7,14.5,25.2,42,90,10,971.8931579,0,35,8.7,0.65,20.66,9.9,98
2014-11-27,13,"San Nicolas",1.51,9.3,12.4,21.7,45,68,NA,970.6929605,0,33,4.5,0.621,21.26,10,104
2014-11-27,14,"San Nicolas",1.45,6.7,11.4,18.1,45,53,16,969.8928289,0,31,3.2,0.535,21.68,10.1,95
2014-11-27,15,"San Nicolas",1.47,7.4,12,19.4,44,54,15,969.7594737,0,29,3.4,0.398,21.48,11.2,102
2014-11-27,16,"San Nicolas",1.53,7.9,15,22.9,43,45,18,970.0261842,0,31,7.6,0.071,20.93,10.8,102
2014-11-27,17,"San Nicolas",1.62,7.7,21.2,28.9,38,53,16,970.2928947,0,40,7.2,0.011,19.52,9.6,95
2014-11-27,12,"Santa Catarina",NA,NA,NA,NA,NA,NA,26,946.4223026,0,28,NA,0.622,19.3,15.1,77
2014-11-27,13,"Santa Catarina",NA,NA,NA,NA,NA,NA,12,945.2221053,0,26,NA,0.601,19.82,16.7,72
2014-11-27,14,"Santa Catarina",NA,NA,NA,NA,NA,NA,19,944.4219737,0,25,NA,0.513,19.92,18.5,81
2014-11-27,15,"Santa Catarina",NA,NA,NA,NA,NA,NA,28,944.1552632,0,28,NA,0.374,19.72,18.5,74
2014-11-27,16,"Santa Catarina",NA,NA,NA,NA,NA,NA,26,944.4219737,0,31,NA,0.175,19.12,18.1,83
2014-11-27,17,"Santa Catarina",NA,NA,NA,NA,NA,NA,41,945.08875,0,39,NA,0.012,17.53,14.7,99
