"fecha","hora","sitio","CO","NO","NO2","NOX","O3","PM10","PM2.5","PRS","RAINF","HR","SO2","SR","TOUT","WS","WDR"
2014-06-20,0,"La Pastora",0.53,NA,NA,NA,19,6,NA,NA,NA,NA,2.6,NA,NA,NA,NA
2014-06-20,1,"La Pastora",0.53,NA,NA,NA,17,15,NA,NA,NA,NA,2.9,NA,NA,NA,NA
2014-06-20,2,"La Pastora",0.61,NA,NA,NA,12,25,NA,NA,NA,NA,2.5,NA,NA,NA,NA
2014-06-20,3,"La Pastora",0.58,NA,NA,NA,9,18,NA,NA,NA,NA,2.8,NA,NA,NA,NA
2014-06-20,4,"La Pastora",0.57,NA,NA,NA,7,19,NA,NA,NA,NA,3.7,NA,NA,NA,NA
2014-06-20,5,"La Pastora",0.59,NA,NA,NA,5,16,NA,NA,NA,NA,3.2,NA,NA,NA,NA
2014-06-20,0,"Obispado",1.13,47.8,7.2,55,18,22,NA,948.2892763,0,87,NA,0.002,22.22,5.3,13
2014-06-20,1,"Obispado",1.05,44.2,9.2,53.4,18,37,NA,948.1559211,0,93,NA,0.002,21.34,6.8,3
2014-06-20,2,"Obispado",1.13,49.8,8.3,58.1,17,41,2,948.0225658,0,95,NA,0.002,21.13,2.6,32
2014-06-20,3,"Obispado",1.07,51.1,8.1,59.1,16,42,31,947.8892105,0.01,96,NA,0.002,21.07,2.1,14
2014-06-20,4,"Obispado",1.08,50.8,7.4,58.3,17,47,2,947.8892105,0,97,NA,0.002,21.09,2.6,356
2014-06-20,5,"Obispado",1.1,53,6.9,59.9,16,40,9,948.1559211,0.01,97,NA,0.002,21.29,1.8,345
2014-06-20,0,"San Bernabe",0.58,2.4,2.9,5.2,16,12,NA,950.2896053,0,79,1.3,0,22.87,9,149
2014-06-20,1,"San Bernabe",0.47,1.8,0.8,2.6,20,13,NA,950.15625,0,83,1.2,0,22.34,9.2,143
2014-06-20,2,"San Bernabe",0.6,1.7,1.4,3.1,16,30,NA,949.8895395,0,87,1.8,0,21.79,5.1,171
2014-06-20,3,"San Bernabe",0.88,1.8,1.7,3.4,12,41,NA,949.8895395,0.01,91,1.6,0,21.44,4.1,197
2014-06-20,4,"San Bernabe",0.67,2.5,3.8,6,6,34,NA,950.0228947,0,93,1.2,0,21.44,3.4,306
2014-06-20,5,"San Bernabe",0.82,4.2,4.5,8.5,4,28,NA,950.2896053,0,93,1.1,0.001,21.49,1.8,302
2014-06-20,0,"San Nicolas",0.92,NA,NA,NA,15,28,4,958.9576974,0,88,NA,0,21.57,7.7,78
2014-06-20,1,"San Nicolas",0.99,NA,NA,NA,10,30,21,958.6909868,0,93,NA,0.002,21.03,6,56
2014-06-20,2,"San Nicolas",0.96,NA,NA,NA,12,42,1,958.4242763,0,95,NA,0,21.18,4.8,65
2014-06-20,3,"San Nicolas",0.92,NA,NA,NA,12,35,10,958.2909211,0,95,NA,0,21.39,7.1,96
2014-06-20,4,"San Nicolas",0.96,NA,NA,NA,9,39,30,958.2909211,0,96,NA,0,21.62,7.6,108
2014-06-20,5,"San Nicolas",1.09,NA,NA,NA,5,58,32,958.5576316,0.02,96,NA,0.002,21.95,7.7,114
2014-06-20,0,"Santa Catarina",0.66,3,0.6,3.6,26,39,1,934.5536842,0,79,NA,0,21.39,10.5,NA
2014-06-20,1,"Santa Catarina",0.79,2.9,4,6.6,20,32,NA,934.4203289,0,82,NA,0,20.88,6.4,NA
2014-06-20,2,"Santa Catarina",0.84,3,5.8,8.7,14,34,15,934.4203289,0.02,88,NA,0.002,19.93,5.6,NA
2014-06-20,3,"Santa Catarina",0.8,3.1,6.3,9.3,12,47,31,934.4203289,0,89,NA,0,19.88,4.5,NA
2014-06-20,4,"Santa Catarina",0.89,4.5,7.2,11.5,10,58,23,934.4203289,0,90,2.6,0,19.77,1.5,NA
2014-06-20,5,"Santa Catarina",1.63,15.1,10.2,25.1,6,60,19,934.8203947,0.04,90,2.9,0.003,19.83,3.5,NA
