"fecha","hora","sitio","CO","NO","NO2","NOX","O3","PM10","PM2.5","PRS","RAINF","HR","SO2","SR","TOUT","WS","WDR"
2014-08-23,6,"La Pastora",0.45,NA,NA,NA,11,46,17,957.3574342,0,90,NA,0.012,22.7,5.1,84
2014-08-23,7,"La Pastora",0.58,NA,NA,NA,9,53,5,957.8908553,0,89,NA,0.114,23.48,5.3,46
2014-08-23,8,"La Pastora",0.72,NA,NA,NA,13,57,NA,958.4242763,0,82,NA,0.433,25.82,5.4,73
2014-08-23,9,"La Pastora",0.76,NA,NA,NA,24,71,7,958.8243421,0,76,NA,0.665,27.59,4.9,113
2014-08-23,10,"La Pastora",0.67,NA,NA,NA,40,70,26,958.8243421,0,70,NA,0.851,28.57,6.9,95
2014-08-23,11,"La Pastora",0.53,NA,NA,NA,50,79,16,958.2909211,0,59,NA,0.977,30.55,7.9,96
2014-08-23,6,"Obispado",0.45,8.1,9,17.1,3,68,18,948.9560526,0,86,NA,0.012,22.94,3.3,38
2014-08-23,7,"Obispado",0.7,12.1,9.9,22,5,76,8,949.2227632,0,84,NA,0.112,23.76,3.5,20
2014-08-23,8,"Obispado",0.87,20.4,14.9,35.3,7,80,NA,949.4894737,0,79,NA,0.351,25.78,4.1,38
2014-08-23,9,"Obispado",0.95,16.2,18.3,34.5,14,105,10,949.4894737,0,74,NA,0.589,27.45,4.5,0
2014-08-23,10,"Obispado",0.89,9.1,20.9,30,27,106,12,949.3561184,0,66,NA,0.768,28.78,6,28
2014-08-23,11,"Obispado",0.66,3.9,13.6,17.5,53,106,36,949.0894079,0,62,NA,0.916,29.4,8.9,57
2014-08-23,6,"San Bernabe",0.65,8.3,8,16.3,3,71,15,950.9563816,0,78,1.4,0.008,22.93,7,285
2014-08-23,7,"San Bernabe",0.72,8.9,8.3,17.2,5,104,16,951.3564474,0,78,1.9,0.094,23.76,3.2,199
2014-08-23,8,"San Bernabe",0.96,5.8,8.4,14.2,13,98,6,951.4898026,0,74,2.2,0.317,26.89,2.4,213
2014-08-23,9,"San Bernabe",0.84,4.6,9.7,14.3,26,60,20,951.4898026,0,68,2.2,0.493,27.14,4.5,196
2014-08-23,10,"San Bernabe",0.82,3.6,9.8,13.4,49,110,29,951.2230921,0,62,2.3,0.651,29.21,4.3,193
2014-08-23,11,"San Bernabe",0.72,2.8,7.4,10.2,62,115,26,950.9563816,0,57,2.9,0.766,29.21,13.5,114
2014-08-23,6,"San Nicolas",0.73,6.4,8.8,15.2,8,63,16,959.2244079,0,85,NA,0.013,23,5.3,105
2014-08-23,7,"San Nicolas",0.88,9.9,10.2,20.1,8,66,13,959.7578289,0,84,NA,0.106,23.76,4.7,79
2014-08-23,8,"San Nicolas",0.85,8.5,9,17.5,16,79,4,960.0245395,0,78,NA,0.345,25.68,4.2,80
2014-08-23,9,"San Nicolas",0.87,5.8,10.4,16.2,28,85,8,959.7578289,0,72,NA,0.545,27.57,4.2,344
2014-08-23,10,"San Nicolas",0.84,5.5,10.4,15.9,39,94,20,959.7578289,0,66,NA,0.706,28.96,4.9,97
2014-08-23,11,"San Nicolas",0.8,5.7,7,12.7,44,87,26,959.3577632,0,55,NA,0.819,30.34,8.9,115
2014-08-23,6,"Santa Catarina",0.54,15.5,5.6,21.1,5,165,NA,935.7538816,0,78,2.9,0.011,21.95,2.1,55
2014-08-23,7,"Santa Catarina",0.62,18.4,5.4,23.8,7,125,2,936.0205921,0,75,2.9,0.152,23.19,4.9,86
2014-08-23,8,"Santa Catarina",0.56,14.9,6.7,21.6,13,134,NA,936.2873026,0,71,3,0.36,25.44,4.1,81
2014-08-23,9,"Santa Catarina",0.64,12.7,9.4,22.1,26,107,28,936.1539474,0,64,3.7,0.548,27.3,2.8,49
2014-08-23,10,"Santa Catarina",0.79,10.4,12,22.4,44,122,26,936.0205921,0,59,4,0.702,28.38,4.9,70
2014-08-23,11,"Santa Catarina",0.82,9.3,14.4,23.7,61,129,54,935.6205263,0,59,3.6,0.797,28.27,11.4,94
