"fecha","hora","sitio","CO","NO","NO2","NOX","O3","PM10","PM2.5","PRS","RAINF","HR","SO2","SR","TOUT","WS","WDR"
2014-10-11,12,"La Pastora",0.89,NA,NA,NA,36,74,NA,NA,0,65,3,0.596,29.04,6.2,241
2014-10-11,13,"La Pastora",0.8,NA,NA,NA,38,50,NA,NA,0,63,2.9,0.72,29.89,7.5,119
2014-10-11,14,"La Pastora",0.81,NA,NA,NA,30,39,NA,955.8905263,0,67,2.9,0.373,28.95,10.4,108
2014-10-11,15,"La Pastora",0.81,NA,NA,NA,28,46,NA,NA,0,69,2.9,0.326,28.47,10.6,75
2014-10-11,16,"La Pastora",0.85,NA,NA,NA,23,46,NA,NA,0,71,3,0.246,28.06,10.3,99
2014-10-11,17,"La Pastora",0.88,NA,NA,NA,21,45,NA,NA,0,73,3.1,0.046,27.01,9.2,108
2014-10-11,12,"Obispado",1,2.4,5.6,8,36,75,NA,948.9560526,0,61,NA,0.489,29.82,3.6,357
2014-10-11,13,"Obispado",1.02,2.4,5.8,8.2,40,57,11,948.0225658,0,59,NA,0.637,30.44,4.4,67
2014-10-11,14,"Obispado",1.04,3.2,6.5,9.7,25,54,38,947.4891447,0,66,NA,0.267,28.46,10.3,17
2014-10-11,15,"Obispado",0.98,3.2,6.2,9.4,25,66,11,947.3557895,0,66,NA,0.216,28.13,9.6,18
2014-10-11,16,"Obispado",0.98,2.8,6.6,9.4,21,51,21,947.4891447,0,69,NA,0.11,27.5,10.2,59
2014-10-11,17,"Obispado",1,2.6,6.8,9.4,18,53,19,947.6225,0,72,NA,0.043,26.76,10.6,79
2014-10-11,12,"San Bernabe",0.61,2.5,1.4,3.9,35,57,9,950.6896711,0,60,3.2,0.68,28.82,6.9,262
2014-10-11,13,"San Bernabe",0.65,3.1,1.9,5,33,50,29,949.7561842,0,60,3,0.492,28.88,8,124
2014-10-11,14,"San Bernabe",0.65,2.8,1.8,4.6,28,60,29,949.0894079,0,64,2.7,0.414,28.09,14.3,61
2014-10-11,15,"San Bernabe",0.66,2.9,1.9,4.8,29,71,2,948.8226974,0,63,2.6,0.407,27.93,19.6,48
2014-10-11,16,"San Bernabe",0.68,3.1,2.5,5.6,27,75,34,949.0894079,0,66,2.6,0.134,27.19,18.3,46
2014-10-11,17,"San Bernabe",0.67,2.9,2.5,5.4,25,60,25,949.3561184,0,70,2.6,0.052,26.09,18.8,44
2014-10-11,12,"San Nicolas",0.57,4.5,4.9,9.4,31,73,2,959.0910526,0,61,2.6,0.602,29.51,6.4,3
2014-10-11,13,"San Nicolas",0.6,4.5,5.1,9.6,29,51,15,958.1575658,0,61,2.7,0.412,29.49,9,6
2014-10-11,14,"San Nicolas",0.61,4.9,4.9,9.8,27,60,22,957.7575,0,63,2.8,0.528,28.9,12.8,13
2014-10-11,15,"San Nicolas",0.62,4.5,4.3,8.8,27,61,NA,957.6241447,0,64,2.7,0.462,28.91,11.9,19
2014-10-11,16,"San Nicolas",0.72,6.2,5.7,11.9,22,45,21,957.7575,0,67,2.6,0.047,28.13,10.2,49
2014-10-11,17,"San Nicolas",0.68,5.9,6.5,12.4,21,68,44,958.0242105,0,66,2.6,0.017,27.52,10.3,92
2014-10-11,12,"Santa Catarina",0.29,8.7,11.9,20.6,54,115,57,935.3538158,0.02,57,5.8,0.704,28.15,9.4,104
2014-10-11,13,"Santa Catarina",0.07,7.3,7.7,15,50,121,39,934.4203289,0.01,56,5.9,0.742,27.89,13.4,128
2014-10-11,14,"Santa Catarina",0.14,8.3,9,17.3,44,88,37,933.4868421,0,58,4.5,0.645,27.93,16.4,114
2014-10-11,15,"Santa Catarina",0.17,9.7,7.8,17.5,29,82,32,933.3534868,0,62,3.5,0.444,27.28,20.2,107
2014-10-11,16,"Santa Catarina",0.24,10.1,9.2,19.3,24,94,21,933.6201974,0,64,3.2,0.235,26.7,17.1,98
2014-10-11,17,"Santa Catarina",0.29,9.4,9.6,19,17,81,27,933.7535526,0,70,2.9,0.068,25.32,18.9,96
