"fecha","hora","sitio","CO","NO","NO2","NOX","O3","PM10","PM2.5","PRS","RAINF","HR","SO2","SR","TOUT","WS","WDR"
2014-06-27,12,"La Pastora",0.66,NA,NA,NA,39,29,NA,NA,NA,NA,7.4,NA,NA,NA,NA
2014-06-27,13,"La Pastora",0.62,NA,NA,NA,40,29,NA,NA,NA,NA,7.3,NA,NA,NA,NA
2014-06-27,14,"La Pastora",0.61,NA,NA,NA,43,18,NA,NA,NA,NA,7.1,NA,NA,NA,NA
2014-06-27,15,"La Pastora",0.6,NA,NA,NA,36,25,NA,NA,NA,NA,7.2,NA,NA,NA,NA
2014-06-27,16,"La Pastora",0.6,NA,NA,NA,36,26,NA,NA,NA,NA,7.2,NA,NA,NA,NA
2014-06-27,17,"La Pastora",0.61,NA,NA,NA,33,24,NA,NA,NA,NA,6.9,NA,NA,NA,NA
2014-06-27,12,"Obispado",1.11,31.8,13.9,45.8,28,64,13,945.2221053,0,66,NA,0.94,29.51,8.7,47
2014-06-27,13,"Obispado",1.08,25.1,12.5,37.6,30,55,11,944.5553289,0,63,NA,0.905,30.66,8.3,69
2014-06-27,14,"Obispado",1.04,26.4,11.5,38,28,43,NA,943.8885526,0,58,NA,0.759,31.75,8.4,68
2014-06-27,15,"Obispado",1.04,24.5,11.5,36.1,25,39,16,943.4884868,0,58,NA,0.335,31.37,10.9,99
2014-06-27,16,"Obispado",1.02,27.4,9.2,36.6,23,38,NA,943.2217763,0,58,NA,0.44,31.4,12.4,131
2014-06-27,17,"Obispado",1.02,24.2,11,35.2,22,38,6,942.9550658,0,59,NA,0.265,31.19,12.8,128
2014-06-27,12,"San Bernabe",0.67,1.8,0.6,2.4,60,49,NA,946.6890132,0,61,2,0.856,29.27,12.1,100
2014-06-27,13,"San Bernabe",0.73,1.7,0.6,2.3,71,33,NA,946.0222368,0,57,2.2,0.837,30.39,11.3,111
2014-06-27,14,"San Bernabe",0.7,1.6,0.4,2,67,28,NA,945.3554605,0,51,1.9,0.812,31.5,10.8,114
2014-06-27,15,"San Bernabe",0.62,1.8,0.3,2.1,51,46,NA,944.8220395,0,51,1.8,0.526,31.67,16.6,107
2014-06-27,16,"San Bernabe",0.6,1.8,0.4,2.2,41,55,NA,944.5553289,0,52,1.5,0.321,31.41,17.6,112
2014-06-27,17,"San Bernabe",0.61,1.8,0.6,2.4,36,41,NA,944.1552632,0,51,1.3,0.378,31.6,16.6,106
2014-06-27,12,"San Nicolas",1.28,NA,NA,NA,47,48,39,955.0903947,0,64,NA,0.727,29.57,8.7,106
2014-06-27,13,"San Nicolas",1.28,NA,NA,NA,47,47,4,954.2902632,0,57,NA,0.793,30.99,8.8,116
2014-06-27,14,"San Nicolas",1.27,NA,NA,NA,45,49,18,953.4901316,0,54,NA,0.628,31.93,10.9,108
2014-06-27,15,"San Nicolas",1.28,NA,NA,NA,40,54,16,953.0900658,0,53,NA,0.47,32.12,13.1,117
2014-06-27,16,"San Nicolas",1.32,NA,NA,NA,34,71,37,952.8233553,0,52,NA,0.334,32.03,14.7,120
2014-06-27,17,"San Nicolas",1.34,NA,NA,NA,31,65,22,952.4232895,0,55,NA,0.302,31.71,14.8,126
2014-06-27,12,"Santa Catarina",0.92,NA,NA,NA,84,99,22,931.2198026,0,59,3.3,0.876,28.52,16.3,NA
2014-06-27,13,"Santa Catarina",0.86,NA,NA,NA,91,98,37,930.5530263,0,58,3.3,0.784,29.04,17.5,NA
2014-06-27,14,"Santa Catarina",0.81,NA,NA,NA,77,87,16,929.88625,0,55,3,0.602,29.96,15.8,NA
2014-06-27,15,"Santa Catarina",0.75,NA,NA,NA,60,65,13,929.4861842,0,54,2.9,0.415,30.08,15.7,NA
2014-06-27,16,"Santa Catarina",0.67,4.4,3.1,7.4,50,62,NA,929.2194737,0,53,3,0.364,30.08,15.8,NA
2014-06-27,17,"Santa Catarina",0.69,5.1,5.3,10.2,44,53,1,928.8194079,0,54,2.9,0.362,30.19,16.8,NA
