"fecha","hora","sitio","CO","NO","NO2","NOX","O3","PM10","PM2.5","PRS","RAINF","HR","SO2","SR","TOUT","WS","WDR"
2014-11-26,12,"La Pastora",1.26,NA,NA,NA,45,62,15,969.2260526,0,37,3.9,0.774,21.29,7.1,73
2014-11-26,13,"La Pastora",1.22,NA,NA,NA,51,65,8,967.4924342,0,34,3.5,0.74,22.17,7.4,80
2014-11-26,14,"La Pastora",1.23,NA,NA,NA,51,44,5,966.5589474,0,35,3.6,0.641,22.46,8.3,80
2014-11-26,15,"La Pastora",1.22,NA,NA,NA,49,47,12,966.5589474,0,35,3.4,0.471,22.77,8.1,87
2014-11-26,16,"La Pastora",1.24,NA,NA,NA,46,58,11,967.0923684,0,36,3.5,0.259,22.03,8.3,92
2014-11-26,17,"La Pastora",1.31,NA,NA,NA,37,59,12,967.7591447,0,42,3.5,0.06,20.24,5.5,121
2014-11-26,12,"Obispado",1.8,7.2,18.5,25.7,38,49,5,956.1572368,0,26,NA,0.74,20.92,6,50
2014-11-26,13,"Obispado",1.64,4.3,12.6,16.9,44,56,11,955.22375,0,26,NA,0.711,21.63,6.4,61
2014-11-26,14,"Obispado",1.62,3.7,12,15.7,47,43,4,954.8236842,0,26,NA,0.606,22.17,6.5,52
2014-11-26,15,"Obispado",1.65,3.5,12.7,16.2,45,49,9,954.8236842,0,29,NA,0.287,22.11,7.8,60
2014-11-26,16,"Obispado",1.72,4,17.3,21.3,36,46,21,954.6903289,0,31,NA,0.043,22.02,7.3,70
2014-11-26,17,"Obispado",1.92,7.5,23.9,31.4,24,42,15,954.9570395,0,35,NA,0.018,20.26,3.8,82
2014-11-26,12,"San Bernabe",1.12,6.2,10,16.2,36,98,22,958.6909868,0,19,6.4,0.219,21.52,5.8,162
2014-11-26,13,"San Bernabe",1.18,4.2,8,12.2,50,102,21,957.7575,0,20,5.4,0.668,21.69,7.2,132
2014-11-26,14,"San Bernabe",1.04,3.3,6.4,9.7,56,95,15,957.2240789,0,19,4.9,0.589,22.37,7.2,149
2014-11-26,15,"San Bernabe",1.06,3.2,6.1,9.3,54,79,12,957.0907237,0,20,4.6,0.452,22.29,9.5,111
2014-11-26,16,"San Bernabe",1.03,2.9,5.8,8.7,51,72,18,957.0907237,0,23,4.3,0.267,22.04,8.6,103
2014-11-26,17,"San Bernabe",0.97,3,7,10,38,70,16,957.3574342,0,30,4.5,0.028,20.65,8.8,99
2014-11-26,12,"San Nicolas",1.66,12.5,28.2,40.7,46,86,17,968.0258553,0,32,4.4,0.65,20.17,7.2,106
2014-11-26,13,"San Nicolas",1.61,9,19,28,50,92,10,966.9590132,0,26,4,0.624,21.62,6.5,109
2014-11-26,14,"San Nicolas",1.55,9.7,19.1,28.8,52,78,1,966.4255921,0,24,3.5,0.529,22.48,6.4,107
2014-11-26,15,"San Nicolas",1.54,7.2,18.8,26,51,67,17,966.2922368,0,26,3.1,0.386,22.59,7.6,114
2014-11-26,16,"San Nicolas",1.61,8.1,20,28.1,47,58,18,966.2922368,0,29,2.9,0.078,22.15,8.2,107
2014-11-26,17,"San Nicolas",1.67,10.8,32.6,43.4,34,58,10,966.5589474,0,31,2.9,0.014,20.95,7.9,111
2014-11-26,12,"Santa Catarina",NA,NA,NA,NA,NA,97,19,943.0884211,0,18,NA,0.633,19.91,8.9,85
2014-11-26,13,"Santa Catarina",NA,NA,NA,NA,NA,88,16,942.1549342,0,19,NA,0.601,20.41,9.5,88
2014-11-26,14,"Santa Catarina",NA,NA,NA,NA,NA,82,25,941.7548684,0,21,NA,0.513,21.25,8.4,106
2014-11-26,15,"Santa Catarina",NA,NA,NA,NA,NA,78,32,941.6215132,0,23,NA,0.37,21.1,10,109
2014-11-26,16,"Santa Catarina",NA,NA,NA,NA,NA,86,32,941.6215132,0,27,NA,0.172,20.5,7.7,157
2014-11-26,17,"Santa Catarina",NA,NA,NA,NA,NA,78,35,942.0215789,0,32,NA,0.014,18.32,5.6,199
