"fecha","hora","sitio","CO","NO","NO2","NOX","O3","PM10","PM2.5","PRS","RAINF","HR","SO2","SR","TOUT","WS","WDR"
2014-08-09,0,"La Pastora",0.65,NA,NA,NA,20,18,4,956.9573684,0,94,NA,0,21.78,7,56
2014-08-09,1,"La Pastora",0.64,NA,NA,NA,18,22,2,956.8240132,0,95,NA,0,21.6,3.8,56
2014-08-09,2,"La Pastora",0.65,NA,NA,NA,16,35,7,956.4239474,0,95,NA,0,21.47,1.2,161
2014-08-09,3,"La Pastora",0.65,NA,NA,NA,14,16,2,956.1572368,0,93,NA,0,21.77,1,176
2014-08-09,4,"La Pastora",0.73,NA,NA,NA,11,17,10,956.4239474,0,93,NA,0,22.22,2.9,63
2014-08-09,5,"La Pastora",0.73,NA,NA,NA,8,46,16,956.5573026,0,93,NA,0,22.2,1.4,174
2014-08-09,0,"Obispado",0.77,3.3,10.2,13.5,7,45,NA,948.4226316,0,90,NA,0.001,22.26,6.4,5
2014-08-09,1,"Obispado",0.81,3,10.1,13.1,7,64,5,948.2892763,0,88,NA,0.002,22.39,4.7,20
2014-08-09,2,"Obispado",0.76,1.9,8.9,10.8,8,49,5,948.0225658,0,89,NA,0.002,22.12,2,73
2014-08-09,3,"Obispado",0.85,1.7,9.3,11,7,48,13,947.7558553,0,88,NA,0.002,22.37,2.7,74
2014-08-09,4,"Obispado",0.86,1.9,10,11.9,5,59,14,948.0225658,0,88,NA,0.002,22.63,4,90
2014-08-09,5,"Obispado",0.81,1.9,9.6,11.5,4,47,25,948.2892763,0,90,NA,0.002,22.29,1.4,159
2014-08-09,0,"San Bernabe",0.95,2.3,7.4,9.7,11,201,NA,950.4229605,0,83,6.6,0,22.72,5.3,225
2014-08-09,1,"San Bernabe",0.99,2.3,7.6,9.9,10,37,NA,950.15625,0,83,7.4,0,22.71,5.4,253
2014-08-09,2,"San Bernabe",0.58,2.2,7.5,9.7,9,46,NA,949.7561842,0,85,5.7,0,22.37,6.1,282
2014-08-09,3,"San Bernabe",0.53,2.1,7.6,9.7,7,63,NA,949.6228289,0,87,5.3,0,22.21,5.2,279
2014-08-09,4,"San Bernabe",0.57,2.3,7.2,9.5,8,50,NA,949.8895395,0,86,4.3,0,22.35,2.7,227
2014-08-09,5,"San Bernabe",0.66,2.4,7.4,9.8,8,118,NA,950.15625,0,84,4.7,0,22.84,0.9,204
2014-08-09,0,"San Nicolas",0.79,3.3,8.7,12,16,41,28,958.9576974,0,89,NA,0,22.37,5,59
2014-08-09,1,"San Nicolas",0.8,3.1,10.5,13.6,13,43,NA,958.6909868,0,90,NA,0,22.18,4.5,17
2014-08-09,2,"San Nicolas",0.72,3.1,9.2,12.3,14,56,38,958.2909211,0,90,NA,0,22.17,3.3,7
2014-08-09,3,"San Nicolas",0.71,3.1,8.3,11.4,14,44,25,958.0242105,0,89,NA,0,22.58,4.3,12
2014-08-09,4,"San Nicolas",0.71,3.5,9.5,13,14,41,9,958.2909211,0,88,NA,0,22.78,4.1,45
2014-08-09,5,"San Nicolas",0.8,4.4,10.1,14.5,13,39,16,958.4242763,0,88,NA,0,22.94,4.4,85
2014-08-09,0,"Santa Catarina",0.52,5.5,7.1,12.6,9,68,23,934.95375,0,83,5,0,21.6,3.5,146
2014-08-09,1,"Santa Catarina",0.46,5,6.4,11.4,12,69,7,934.8203947,0,81,4.5,0,21.67,5.9,94
2014-08-09,2,"Santa Catarina",0.59,4.5,6.2,10.7,13,57,35,934.4203289,0,83,4.1,0,21.38,3.6,84
2014-08-09,3,"Santa Catarina",0.7,4.5,6.8,11.3,12,66,22,934.2869737,0,83,4.6,0,21.51,4.3,85
2014-08-09,4,"Santa Catarina",0.61,4.9,6.9,11.8,10,64,6,934.5536842,0,83,5.4,0,21.55,6.7,88
2014-08-09,5,"Santa Catarina",0.7,7.4,7.4,14.8,9,62,37,934.6870395,0,83,5.5,0,21.45,3.4,101
