"fecha","hora","sitio","CO","NO","NO2","NOX","O3","PM10","PM2.5","PRS","RAINF","HR","SO2","SR","TOUT","WS","WDR"
2014-08-08,0,"La Pastora",0.57,NA,NA,NA,24,37,NA,955.0903947,0,81,NA,0,26.59,11.6,93
2014-08-08,1,"La Pastora",NA,NA,NA,NA,23,45,22,955.0903947,0,83,NA,0,25.86,7.4,93
2014-08-08,2,"La Pastora",0.56,NA,NA,NA,22,39,15,954.5569737,0,85,NA,0,25.05,7.6,73
2014-08-08,3,"La Pastora",0.56,NA,NA,NA,22,38,7,954.4236184,0,86,NA,0,24.56,6,70
2014-08-08,4,"La Pastora",0.57,NA,NA,NA,19,37,11,954.5569737,0,87,NA,0,24.07,5.7,54
2014-08-08,5,"La Pastora",0.63,NA,NA,NA,16,36,12,955.0903947,0,88,NA,0,23.76,5.8,80
2014-08-08,0,"Obispado",0.55,1.5,1.3,2.8,23,45,30,946.5556579,0,75,NA,0.001,27.2,7.6,53
2014-08-08,1,"Obispado",0.55,2.2,5.7,7.9,13,60,31,946.5556579,0,79,NA,0.001,26.36,7,26
2014-08-08,2,"Obispado",0.54,2.2,4.1,6.3,14,56,20,946.0222368,0,82,NA,0.001,25.56,5.8,31
2014-08-08,3,"Obispado",0.53,1.8,3.6,5.4,14,41,7,946.0222368,0,84,NA,0.001,24.79,5.2,54
2014-08-08,4,"Obispado",0.57,1.7,4.1,5.8,12,30,25,946.1555921,0,84,NA,0.001,24.48,4.5,73
2014-08-08,5,"Obispado",0.59,2,5,7,11,50,15,946.6890132,0,85,NA,0.002,24.16,5.9,80
2014-08-08,0,"San Bernabe",0.49,NA,NA,NA,24,146,NA,948.2892763,0,74,1.5,0,26.8,16.4,98
2014-08-08,1,"San Bernabe",0.41,NA,NA,NA,22,70,NA,948.1559211,0,76,1.4,0,26,10,118
2014-08-08,2,"San Bernabe",0.39,NA,NA,NA,23,28,NA,947.6225,0,76,1.3,0,25.64,6.9,113
2014-08-08,3,"San Bernabe",0.38,NA,NA,NA,21,26,NA,947.4891447,0,77,1.4,0,25.5,6.8,73
2014-08-08,4,"San Bernabe",0.44,2.3,5.3,7.6,16,295,NA,947.6225,0,77,1.5,0,25.13,5.2,159
2014-08-08,5,"San Bernabe",0.66,3.1,6.6,9.7,10,262,NA,948.1559211,0,78,1.9,0,24.95,8.6,163
2014-08-08,0,"San Nicolas",0.62,3.1,3,6.1,23,67,32,956.6906579,0,75,NA,0,27.08,12.8,115
2014-08-08,1,"San Nicolas",0.6,3.1,2.9,6,23,54,21,956.5573026,0,77,NA,0,26.27,10.5,103
2014-08-08,2,"San Nicolas",0.62,3.5,3.8,7.3,21,46,14,956.0238816,0,78,NA,0,25.65,8.3,99
2014-08-08,3,"San Nicolas",0.64,3.2,4.7,7.9,19,45,25,955.8905263,0,79,NA,0,25.05,6.1,81
2014-08-08,4,"San Nicolas",0.63,3.3,4.9,8.2,18,49,31,956.1572368,0,80,NA,0,24.85,6.5,86
2014-08-08,5,"San Nicolas",0.73,5.6,8.4,14,14,39,NA,956.6906579,0,82,NA,0,24.59,7.5,93
2014-08-08,0,"Santa Catarina",0.27,NA,NA,NA,29,54,2,932.6867105,0,65,3.1,0,26.4,10.9,128
2014-08-08,1,"Santa Catarina",0.25,4.4,1,5.4,23,52,NA,932.6867105,0,73,2.7,0,25.34,11.4,125
2014-08-08,2,"Santa Catarina",0.3,4.5,2.3,6.8,17,57,NA,932.42,0,78,2.4,0,24.39,8.7,125
2014-08-08,3,"Santa Catarina",0.31,4.4,3.6,8,14,60,1,932.2866447,0,81,2.5,0,23.64,7,107
2014-08-08,4,"Santa Catarina",0.35,4.7,3.9,8.6,12,55,NA,932.5533553,0,81,2.6,0,23.31,6.4,126
2014-08-08,5,"Santa Catarina",0.43,6.6,4.7,11.3,10,60,7,933.0867763,0,81,2.6,0,23.04,5.8,120
