"fecha","hora","sitio","CO","NO","NO2","NOX","O3","PM10","PM2.5","PRS","RAINF","HR","SO2","SR","TOUT","WS","WDR"
2014-09-03,12,"La Pastora",0.61,NA,NA,NA,24,21,1,956.4239474,0,87,NA,0.297,24.62,11.3,92
2014-09-03,13,"La Pastora",0.58,NA,NA,NA,25,18,NA,956.0238816,0,84,NA,0.532,25.44,10.4,94
2014-09-03,14,"La Pastora",0.58,NA,NA,NA,26,21,NA,955.3571053,0,83,NA,0.461,25.98,10.5,108
2014-09-03,15,"La Pastora",0.57,NA,NA,NA,26,19,NA,954.6903289,0,81,NA,0.401,26.15,12.4,100
2014-09-03,16,"La Pastora",0.58,NA,NA,NA,24,19,13,954.5569737,0.01,86,NA,0.186,24.87,11.7,98
2014-09-03,17,"La Pastora",0.61,NA,NA,NA,23,11,6,954.2902632,0,88,NA,0.098,24.05,11.9,82
2014-09-03,12,"Obispado",0.78,5.1,8.2,13.3,18,36,5,947.7558553,0.02,84,NA,0.233,24.5,10.5,72
2014-09-03,13,"Obispado",0.7,4.3,7.3,11.6,18,40,24,947.3557895,0.01,88,NA,0.301,23.86,8.2,84
2014-09-03,14,"Obispado",0.7,4.1,7.3,11.4,20,37,NA,946.5556579,0.08,86,NA,0.196,24.28,8.6,85
2014-09-03,15,"Obispado",0.72,4.1,7.3,11.4,21,59,8,946.0222368,0.01,86,NA,0.336,24.78,7.4,95
2014-09-03,16,"Obispado",0.68,3.5,7,10.5,19,43,13,946.0222368,0.04,87,NA,0.145,23.93,9.2,111
2014-09-03,17,"Obispado",0.73,3.8,8.3,12.1,17,32,NA,946.0222368,0,87,NA,0.128,23.61,9.2,104
2014-09-03,12,"San Bernabe",0.68,3.1,0.8,3.9,29,20,NA,949.4894737,0,78,1.5,0.372,24.76,17.7,103
2014-09-03,13,"San Bernabe",0.51,3.1,1.6,4.7,31,29,NA,948.9560526,0,78,2.9,0.359,24.87,16.7,107
2014-09-03,14,"San Bernabe",0.59,2.9,1.2,4.1,35,43,NA,948.0225658,0,76,3.8,0.482,25.66,16.4,97
2014-09-03,15,"San Bernabe",0.76,3,1.5,4.5,28,44,NA,947.6225,0.01,80,2.5,0.232,25.2,17.9,101
2014-09-03,16,"San Bernabe",0.57,3.3,1.6,4.9,24,30,NA,947.4891447,0.01,80,1.9,0.193,24.89,19.3,108
2014-09-03,17,"San Bernabe",0.57,3.4,3.8,7.2,18,38,NA,947.7558553,0,83,1.5,0.074,23.97,14.9,116
2014-09-03,12,"San Nicolas",0.58,8.1,9.5,17.6,20,36,NA,958.1575658,0.04,87,NA,0.183,23.84,10.7,108
2014-09-03,13,"San Nicolas",0.51,6,7.7,13.7,26,42,5,957.4907895,0,83,NA,0.316,25.31,11,114
2014-09-03,14,"San Nicolas",0.51,6.2,8,14.2,24,32,NA,956.5573026,0.06,85,NA,0.242,24.92,11.1,99
2014-09-03,15,"San Nicolas",0.53,6.3,8.2,14.5,25,49,9,956.0238816,0,83,NA,0.205,25.38,13.7,103
2014-09-03,16,"San Nicolas",0.56,8.6,8.1,16.7,22,25,7,956.1572368,0.06,82,NA,0.101,25.04,13.4,117
2014-09-03,17,"San Nicolas",0.66,7.8,8.7,16.5,19,31,NA,956.1572368,0,90,NA,0.077,23.65,12.7,117
2014-09-03,12,"Santa Catarina",0.35,12.7,4.3,17,23,40,NA,933.6201974,0,78,2.3,0.409,23.97,17.4,89
2014-09-03,13,"Santa Catarina",0.32,12.7,2.2,14.9,22,56,NA,933.2201316,0,79,2.3,0.342,23.44,18.8,83
2014-09-03,14,"Santa Catarina",0.34,11.3,4.1,15.4,22,53,NA,932.5533553,0.09,80,NA,0.227,23.39,16,92
2014-09-03,15,"Santa Catarina",0.34,12.1,8,20.1,21,44,25,932.0199342,0,83,NA,0.359,23.17,14.9,100
2014-09-03,16,"Santa Catarina",0.29,9.9,7.7,17.6,22,33,21,932.0199342,0.01,78,2.4,0.126,23.22,17.5,79
2014-09-03,17,"Santa Catarina",0.43,11.8,11.4,23.2,17,14,2,931.8865789,0,80,2.3,0.085,22.51,15.9,87
