"fecha","hora","sitio","CO","NO","NO2","NOX","O3","PM10","PM2.5","PRS","RAINF","HR","SO2","SR","TOUT","WS","WDR"
2014-09-27,12,"La Pastora",0.84,NA,NA,NA,26,54,NA,NA,0,80,3.3,0.242,24.78,4.2,215
2014-09-27,13,"La Pastora",0.9,NA,NA,NA,23,22,NA,NA,0,80,3.5,0.211,24.74,4.7,257
2014-09-27,14,"La Pastora",1.06,NA,NA,NA,21,31,NA,NA,0,81,3.5,0.155,24.83,4.4,186
2014-09-27,15,"La Pastora",0.82,NA,NA,NA,20,29,NA,NA,0.18,92,3.4,0.021,22.3,6.1,126
2014-09-27,16,"La Pastora",0.86,NA,NA,NA,16,18,NA,NA,0,94,3.4,0.029,21.55,4.7,105
2014-09-27,17,"La Pastora",0.93,NA,NA,NA,11,11,NA,NA,0,91,3.5,0.028,21.9,3,141
2014-09-27,12,"Obispado",1.16,4.2,14.3,18.5,15,89,29,948.9560526,0,85,NA,0.078,23.22,2.3,336
2014-09-27,13,"Obispado",1.16,5.3,14.8,20.1,12,59,17,948.2892763,0.01,87,NA,0.14,22.7,3.3,211
2014-09-27,14,"Obispado",1.09,4.8,14.4,19.2,17,74,NA,947.6225,0,81,NA,0.234,24.18,4,215
2014-09-27,15,"Obispado",1.01,2.8,9.4,12.2,19,54,12,947.4891447,0,83,NA,0.087,23.45,5.6,1
2014-09-27,16,"Obispado",1.2,3.1,11.2,14.3,13,39,14,947.6225,0,87,NA,0.032,22.11,4.3,17
2014-09-27,17,"Obispado",1.25,6.3,15.9,22.2,10,48,11,947.8892105,0,86,NA,0.023,22.37,3.6,70
2014-09-27,12,"San Bernabe",0.45,2.9,2.3,5.2,29,40,NA,950.9563816,0,73,0.9,0.197,24.26,6.5,134
2014-09-27,13,"San Bernabe",0.56,3.5,3.8,7.3,27,21,NA,950.15625,0,72,1,0.278,24.83,5,218
2014-09-27,14,"San Bernabe",0.55,3.1,3.4,6.5,30,47,NA,949.3561184,0,72,1,0.228,25.24,7.2,164
2014-09-27,15,"San Bernabe",0.45,2.9,2.5,5.4,24,39,NA,949.0894079,0,77,0.9,0.095,23.52,11.6,48
2014-09-27,16,"San Bernabe",0.55,3.1,3.5,6.6,22,27,NA,949.2227632,0,76,0.9,0.089,23.6,6.8,148
2014-09-27,17,"San Bernabe",0.45,2.7,2.6,5.3,27,30,NA,949.4894737,0,75,0.9,0.051,23.48,14,49
2014-09-27,12,"San Nicolas",1.17,6,8.9,14.9,21,52,4,959.4911184,0,76,2.8,0.26,24.93,5.7,344
2014-09-27,13,"San Nicolas",1.2,6.1,8.8,14.9,22,43,23,958.6909868,0,75,2.8,0.221,25.11,7.8,346
2014-09-27,14,"San Nicolas",1.23,5.7,8.2,13.9,23,33,NA,958.0242105,0,79,2.8,0.184,24.72,9.8,10
2014-09-27,15,"San Nicolas",1.28,5.5,9.1,14.6,21,31,NA,957.8908553,0.08,84,3.4,NA,22.77,11.1,354
2014-09-27,16,"San Nicolas",1.29,5.6,10.3,15.9,20,26,4,958.0242105,0,80,2.9,NA,23.15,9.6,353
2014-09-27,17,"San Nicolas",1.29,5.2,10.4,15.6,20,26,NA,958.1575658,0,81,3,NA,23.33,8.5,2
2014-09-27,12,"Santa Catarina",0.77,16.7,21.3,38,15,49,38,935.3538158,0,79,2.6,0.132,22.47,10.1,105
2014-09-27,13,"Santa Catarina",0.82,13.7,17.7,31.4,18,97,33,934.8203947,0.01,82,2.6,0.148,21.36,6.5,104
2014-09-27,14,"Santa Catarina",0.98,16.5,23.6,40.1,15,71,7,934.2869737,0,80,2.6,0.092,22.06,4.4,58
2014-09-27,15,"Santa Catarina",0.83,16.3,22.3,38.6,17,72,19,933.8869079,0,79,2.7,0.125,22.69,3.2,79
2014-09-27,16,"Santa Catarina",0.79,13.8,16.8,30.6,16,78,29,933.8869079,0,79,2.7,0.075,22.07,9.3,102
2014-09-27,17,"Santa Catarina",0.77,13.6,17.8,31.4,NA,69,21,934.1536184,0,83,2.7,0.048,21.14,10.6,94
