"fecha","hora","sitio","CO","NO","NO2","NOX","O3","PM10","PM2.5","PRS","RAINF","HR","SO2","SR","TOUT","WS","WDR"
2014-07-18,18,"La Pastora",0.61,NA,NA,NA,42,24,NA,NA,0,64,NA,NA,NA,NA,NA
2014-07-18,19,"La Pastora",0.59,NA,NA,NA,40,37,NA,NA,0,67,NA,NA,NA,NA,NA
2014-07-18,20,"La Pastora",0.65,NA,NA,NA,34,18,NA,NA,0,67,NA,NA,NA,NA,NA
2014-07-18,21,"La Pastora",0.59,NA,NA,NA,37,16,NA,NA,0,68,NA,NA,NA,NA,NA
2014-07-18,22,"La Pastora",0.6,NA,NA,NA,37,7,NA,NA,0,68,NA,NA,NA,NA,NA
2014-07-18,23,"La Pastora",0.61,NA,NA,NA,35,19,NA,NA,0,72,NA,NA,NA,NA,NA
2014-07-18,18,"Obispado",0.5,NA,NA,NA,32,45,13,946.9557237,0,69,NA,0.084,29.08,10.1,124
2014-07-18,19,"Obispado",0.53,NA,NA,NA,26,52,20,947.2224342,0,71,NA,0.014,28.49,8.5,118
2014-07-18,20,"Obispado",0.42,NA,NA,NA,28,48,13,948.0225658,0,71,NA,0.001,28.18,8.3,122
2014-07-18,21,"Obispado",0.45,NA,NA,NA,26,39,10,948.4226316,0,70,NA,0.001,27.95,7.6,94
2014-07-18,22,"Obispado",0.44,NA,NA,NA,26,35,NA,948.6893421,0,70,NA,0.001,27.49,6.2,61
2014-07-18,23,"Obispado",0.4,NA,NA,NA,29,35,5,948.6893421,0,71,NA,0.001,26.93,8,56
2014-07-18,18,"San Bernabe",0.66,5.8,8,13.8,36,67,NA,948.6893421,0,62,4,0.094,29.61,15.4,140
2014-07-18,19,"San Bernabe",0.63,5.4,6.6,12,35,49,NA,948.8226974,0,62,5.6,0.011,29.15,15.3,114
2014-07-18,20,"San Bernabe",0.66,5.6,5.9,11.5,35,28,NA,949.8895395,0,60,3.7,0,28.58,16.6,103
2014-07-18,21,"San Bernabe",0.63,5.5,6.1,11.6,34,25,NA,950.2896053,0,62,2.4,0,28.03,13.4,93
2014-07-18,22,"San Bernabe",0.54,5.4,7.5,12.9,31,21,NA,950.6896711,0,63,1.7,0,27.48,8.1,104
2014-07-18,23,"San Bernabe",0.51,5.3,8,13.3,27,24,NA,950.5563158,0,66,1.4,0,26.92,7,114
2014-07-18,18,"San Nicolas",0.99,NA,NA,NA,38,75,14,956.9573684,0,59,NA,0.067,30.34,13,108
2014-07-18,19,"San Nicolas",1.2,NA,NA,NA,34,51,2,957.2240789,0,60,NA,0.011,29.45,11.2,87
2014-07-18,20,"San Nicolas",1.04,NA,NA,NA,31,60,8,958.1575658,0,62,NA,0,28.99,9.6,93
2014-07-18,21,"San Nicolas",0.98,NA,NA,NA,33,46,6,958.6909868,0,63,NA,0,28.26,9.4,103
2014-07-18,22,"San Nicolas",1.02,NA,NA,NA,29,42,16,959.0910526,0,66,NA,0,27.73,7,114
2014-07-18,23,"San Nicolas",0.88,NA,NA,NA,33,42,30,958.9576974,0,69,NA,0,27.2,8.5,107
2014-07-18,18,"Santa Catarina",0.64,5.3,11.6,16.9,40,75,32,933.4868421,0,62,2.6,0.073,28.09,14.9,87
2014-07-18,19,"Santa Catarina",0.62,5.2,15.5,20.7,32,71,18,933.6201974,0,63,2.8,0.008,27.55,14.8,95
2014-07-18,20,"Santa Catarina",0.62,5,12.1,17.1,31,69,19,934.5536842,0,65,3.2,0,27.05,15,97
2014-07-18,21,"Santa Catarina",0.59,5.1,13.7,18.8,26,61,18,934.8203947,0,66,3.3,0,26.74,14,94
2014-07-18,22,"Santa Catarina",0.56,5.1,13.3,18.4,25,53,2,935.3538158,0,66,3.2,0,26.31,13,105
2014-07-18,23,"Santa Catarina",0.54,4.7,17.1,21.8,21,48,6,935.0871053,0,67,3.3,0,25.77,13.2,99
