"fecha","hora","sitio","CO","NO","NO2","NOX","O3","PM10","PM2.5","PRS","RAINF","HR","SO2","SR","TOUT","WS","WDR"
2014-11-25,6,"La Pastora",1.26,NA,NA,NA,15,22,5,968.2925658,0,62,12.6,0,11.87,4.7,106
2014-11-25,7,"La Pastora",1.52,NA,NA,NA,3,40,11,969.8928289,0,70,7.4,0.012,11.06,4.3,224
2014-11-25,8,"La Pastora",1.51,NA,NA,NA,11,52,7,970.6929605,0,61,10.7,0.13,12.73,5.6,215
2014-11-25,9,"La Pastora",1.34,NA,NA,NA,25,40,NA,971.2263816,0,49,7.7,0.435,16.84,3.3,147
2014-11-25,10,"La Pastora",1.28,NA,NA,NA,32,32,5,971.8931579,0,45,6,0.557,17.71,4.1,112
2014-11-25,11,"La Pastora",1.48,NA,NA,NA,30,35,5,971.7598026,0,44,9.8,0.667,18.36,6.1,190
2014-11-25,6,"Obispado",1.65,8.6,18,26.6,13,26,8,955.4904605,0,57,NA,0.001,11.47,3.3,20
2014-11-25,7,"Obispado",2.02,20.8,24.2,45,3,46,21,956.6906579,0,62,NA,0.016,11,2.7,222
2014-11-25,8,"Obispado",2.19,40.7,27.3,68,5,72,8,957.2240789,0,58,NA,0.164,12.96,4.5,213
2014-11-25,9,"Obispado",2.33,35.3,30.3,65.6,9,92,4,958.0242105,0,49,NA,0.385,16.25,3.8,317
2014-11-25,10,"Obispado",1.91,13.9,21,34.9,21,108,6,958.6909868,0,44,NA,0.561,16.86,4.4,318
2014-11-25,11,"Obispado",1.5,3.2,7,10.2,36,66,NA,958.5576316,0,37,NA,0.678,18.34,4.6,339
2014-11-25,6,"San Bernabe",0.86,6.6,8.7,15.3,3,78,21,958.1575658,0,60,6,0,10.4,7,280
2014-11-25,7,"San Bernabe",1.14,13.6,9.2,22.8,3,79,9,959.3577632,0,59,8,0.022,10.61,1.9,205
2014-11-25,8,"San Bernabe",1.47,11.6,8.6,20.2,8,102,2,960.0245395,0,56,8.9,0.155,11.88,5.3,302
2014-11-25,9,"San Bernabe",1.06,5.9,6.6,12.5,20,104,8,960.9580263,0,48,16.8,0.315,14.07,6.9,306
2014-11-25,10,"San Bernabe",0.82,3.9,4.6,8.5,34,83,8,961.6248026,0,41,17.4,0.516,15.82,6.9,297
2014-11-25,11,"San Bernabe",0.7,3.4,4,7.4,40,68,9,961.3580921,0,37,10.2,0.598,17.44,6.6,213
2014-11-25,6,"San Nicolas",1.62,34.5,39.3,73.8,4,73,25,967.4924342,0,65,6.5,0,10.61,4.7,318
2014-11-25,7,"San Nicolas",2.28,74.5,44.9,119.4,4,70,21,968.6926316,0,62,7.8,0.012,11.2,2.5,268
2014-11-25,8,"San Nicolas",2.51,81,48.9,129.9,7,73,20,969.3594079,0,56,10.6,0.132,13.19,1.6,167
2014-11-25,9,"San Nicolas",1.91,56.4,48.9,105.3,13,106,17,970.1595395,0,46,19,0.356,17.26,2.9,190
2014-11-25,10,"San Nicolas",1.85,28.6,45.9,74.5,21,105,22,970.8263158,0,42,12.2,0.468,17.36,4.9,331
2014-11-25,11,"San Nicolas",1.46,9.2,19.3,28.5,33,96,25,970.6929605,0,40,11.2,0.555,17.49,6.7,336
2014-11-25,6,"Santa Catarina",NA,NA,NA,NA,NA,132,22,942.2882895,0,61,NA,0.001,9.2,3.8,215
2014-11-25,7,"Santa Catarina",NA,NA,NA,NA,NA,91,7,943.7551974,0,60,NA,0.023,9.38,3.5,323
2014-11-25,8,"Santa Catarina",NA,NA,NA,NA,NA,207,12,944.4219737,0,54,NA,0.151,11.95,2.4,306
2014-11-25,9,"Santa Catarina",NA,NA,NA,NA,NA,188,NA,945.08875,0,45,NA,0.338,14.63,4,303
2014-11-25,10,"Santa Catarina",NA,NA,NA,NA,NA,131,5,945.7555263,0,40,NA,0.308,15.49,6,306
2014-11-25,11,"Santa Catarina",NA,NA,NA,NA,NA,82,12,945.4888158,0,39,NA,0.581,16.19,8.4,333
