"fecha","hora","sitio","CO","NO","NO2","NOX","O3","PM10","PM2.5","PRS","RAINF","HR","SO2","SR","TOUT","WS","WDR"
2014-12-12,6,"La Pastora",1.49,NA,NA,NA,6,36,11,NA,0,97,3.1,0,16.37,2.9,53
2014-12-12,7,"La Pastora",1.74,NA,NA,NA,2,43,9,NA,0,97,3.3,0.003,16.4,2.7,63
2014-12-12,8,"La Pastora",1.85,NA,NA,NA,3,43,14,NA,0,97,3.5,0.04,16.54,2.5,71
2014-12-12,9,"La Pastora",1.87,NA,NA,NA,4,45,12,NA,0,97,3.5,0.115,17.04,3.6,76
2014-12-12,10,"La Pastora",1.69,NA,NA,NA,9,77,2,NA,0,97,3.4,0.163,17.53,5.5,68
2014-12-12,11,"La Pastora",1.58,NA,NA,NA,15,58,NA,NA,0,93,3.2,0.336,19.06,7.1,73
2014-12-12,6,"Obispado",1.84,8.4,10.9,19.3,1,NA,16,954.5569737,0,99,NA,0.001,16.12,1,39
2014-12-12,7,"Obispado",2.05,24.2,12.3,36.5,2,NA,15,954.9570395,0,99,NA,0.008,16.22,1.5,79
2014-12-12,8,"Obispado",2.33,37.3,14.2,51.5,2,NA,20,955.4904605,0,98,NA,0.065,16.85,1,13
2014-12-12,9,"Obispado",2.56,47.1,17.6,64.7,2,NA,14,956.0238816,0,93,NA,0.129,17.87,2,3
2014-12-12,10,"Obispado",2.35,26.3,17.4,43.7,4,NA,28,956.0238816,0,90,NA,0.168,18.17,5.3,60
2014-12-12,11,"Obispado",1.98,10,12.8,22.8,9,NA,10,955.6238158,0,87,NA,0.175,18.39,5.5,59
2014-12-12,6,"San Bernabe",0.94,6.7,5,11.7,3,101,49,957.0907237,0,96,3.7,0,16.35,1.4,178
2014-12-12,7,"San Bernabe",1.19,14.6,5.4,20,3,64,29,957.4907895,0,96,4.3,0.005,16.37,1,164
2014-12-12,8,"San Bernabe",1.56,18.3,5.6,23.9,3,92,31,958.0242105,0,96,4.6,0.036,16.8,1.4,259
2014-12-12,9,"San Bernabe",1.73,16.2,6,22.2,4,113,29,958.5576316,0,93,4.8,0.095,17.84,1.5,186
2014-12-12,10,"San Bernabe",1.72,9.8,6.4,16.2,5,130,40,958.5576316,0,87,4.5,0.102,18.41,2.8,128
2014-12-12,11,"San Bernabe",1.49,5.3,4.6,9.9,14,99,13,958.0242105,0,82,4.9,0.237,18.89,6.1,139
2014-12-12,6,"San Nicolas",2.27,11.2,16.5,27.7,6,70,16,966.2922368,0,96,NA,0,16.19,2.5,53
2014-12-12,7,"San Nicolas",2.78,36.2,21.5,57.7,5,58,24,966.6923026,0,96,2.5,0.003,16.19,2.5,100
2014-12-12,8,"San Nicolas",2.71,35.3,22.5,57.8,5,92,28,967.3590789,0,96,2.7,0.026,16.45,2.5,77
2014-12-12,9,"San Nicolas",2.52,28.8,21.5,50.3,7,74,19,967.8925,0,96,2.5,0.092,16.91,4,98
2014-12-12,10,"San Nicolas",2.43,18.9,18.2,37.1,11,73,18,968.0258553,0,96,2.4,0.154,17.33,6.1,103
2014-12-12,11,"San Nicolas",2.25,11.3,14.4,25.7,18,60,2,967.3590789,0,95,2.4,0.187,18.62,6,104
2014-12-12,6,"Santa Catarina",NA,NA,NA,NA,NA,63,NA,941.6215132,0,90,NA,0.001,15.47,4.3,99
2014-12-12,7,"Santa Catarina",NA,NA,NA,NA,NA,83,NA,942.0215789,0,90,NA,0.006,15.52,4.8,99
2014-12-12,8,"Santa Catarina",NA,NA,NA,NA,NA,88,NA,942.555,0,89,NA,0.057,15.95,6,94
2014-12-12,9,"Santa Catarina",NA,NA,NA,NA,NA,97,NA,943.0884211,0,82,NA,0.153,16.97,6.6,103
2014-12-12,10,"Santa Catarina",NA,NA,NA,NA,NA,82,NA,942.9550658,0,75,NA,0.205,18.59,6.2,110
2014-12-12,11,"Santa Catarina",NA,NA,NA,NA,NA,81,NA,942.555,0,79,NA,0.151,17.81,7,124
