"fecha","hora","sitio","CO","NO","NO2","NOX","O3","PM10","PM2.5","PRS","RAINF","HR","SO2","SR","TOUT","WS","WDR"
2014-06-28,6,"La Pastora",0.67,NA,NA,NA,15,23,NA,NA,NA,NA,4.3,NA,NA,NA,NA
2014-06-28,7,"La Pastora",0.79,NA,NA,NA,10,27,NA,NA,NA,NA,3,NA,NA,NA,NA
2014-06-28,8,"La Pastora",0.83,NA,NA,NA,10,36,NA,NA,NA,NA,2.5,NA,NA,NA,NA
2014-06-28,9,"La Pastora",0.82,NA,NA,NA,18,36,NA,NA,NA,NA,2.8,NA,NA,NA,NA
2014-06-28,10,"La Pastora",0.83,NA,NA,NA,32,14,NA,NA,NA,NA,4.1,NA,NA,NA,NA
2014-06-28,11,"La Pastora",0.79,NA,NA,NA,57,26,NA,NA,NA,NA,5.4,NA,NA,NA,NA
2014-06-28,6,"Obispado",1.06,47.5,7.9,55.4,18,49,4,944.9553947,0,90,NA,0.013,24.01,5.8,70
2014-06-28,7,"Obispado",1.12,52.2,8.5,60.7,17,64,4,945.4888158,0,89,NA,0.074,24.25,6.3,61
2014-06-28,8,"Obispado",1.17,51.8,11,62.8,17,64,5,946.1555921,0,87,NA,0.17,24.95,5.1,62
2014-06-28,9,"Obispado",1.21,58.9,12.1,71,16,85,19,946.6890132,0,85,NA,0.177,25.34,6,63
2014-06-28,10,"Obispado",1.2,52.6,15.1,67.6,17,77,NA,946.6890132,0,76,NA,0.402,27.07,5.6,66
2014-06-28,11,"Obispado",1.17,40,15.3,55.3,23,68,NA,946.5556579,0,66,NA,0.962,29.19,6.8,44
2014-06-28,6,"San Bernabe",0.84,2.7,2,4.6,11,89,NA,946.4223026,0,85,1.5,0.009,24.27,9.5,129
2014-06-28,7,"San Bernabe",0.91,2.2,1.8,3.9,12,49,NA,947.0890789,0,83,1.4,0.05,24.44,7,121
2014-06-28,8,"San Bernabe",0.99,3.1,2.3,5.1,14,31,NA,947.8892105,0,80,1.2,0.144,25.3,5.9,193
2014-06-28,9,"San Bernabe",0.75,3,2,4.7,17,31,NA,948.2892763,0,77,1.4,0.202,25.8,8.3,111
2014-06-28,10,"San Bernabe",0.74,2.8,2,4.6,28,61,NA,948.4226316,0,72,2.6,0.538,26.9,8.4,106
2014-06-28,11,"San Bernabe",0.77,2,1.7,3.6,55,60,NA,948.2892763,0,64,2.6,0.674,28.83,6.1,176
2014-06-28,6,"San Nicolas",1.32,NA,NA,NA,12,70,5,954.9570395,0,89,NA,0.011,23.98,7.7,91
2014-06-28,7,"San Nicolas",1.33,NA,NA,NA,13,75,42,955.3571053,0,90,NA,0.053,23.9,10.1,95
2014-06-28,8,"San Nicolas",1.44,NA,NA,NA,14,77,53,956.2905921,0,88,NA,0.142,24.5,6.4,79
2014-06-28,9,"San Nicolas",1.37,NA,NA,NA,21,82,9,956.8240132,0,82,NA,0.278,25.86,5,65
2014-06-28,10,"San Nicolas",1.39,NA,NA,NA,37,73,36,956.8240132,0,70,NA,0.56,28.42,4,56
2014-06-28,11,"San Nicolas",1.36,NA,NA,NA,58,67,22,956.5573026,0,63,NA,0.852,30.29,4.4,110
2014-06-28,6,"Santa Catarina",0.93,7.5,8.9,16.3,13,55,10,931.2198026,0,82,2.6,0.05,22.95,4.4,NA
2014-06-28,7,"Santa Catarina",0.78,10.9,9.7,20.4,14,72,18,931.7532237,0,81,2.5,0.156,24.04,4.1,NA
2014-06-28,8,"Santa Catarina",0.8,10.2,10.3,20.5,23,72,NA,932.42,0,73,2.6,0.32,26.42,5.2,NA
2014-06-28,9,"Santa Catarina",0.87,12,12.5,24.3,29,84,10,932.8200658,0,68,2.7,0.622,27.06,8.1,NA
2014-06-28,10,"Santa Catarina",0.94,11.3,13.5,24.6,35,96,26,932.8200658,0,68,3,0.758,26.79,13.6,NA
2014-06-28,11,"Santa Catarina",0.97,8.5,15.3,23.7,50,110,34,932.8200658,0,64,3.3,0.815,27.55,15,NA
