"fecha","hora","sitio","CO","NO","NO2","NOX","O3","PM10","PM2.5","PRS","RAINF","HR","SO2","SR","TOUT","WS","WDR"
2014-08-27,0,"La Pastora",0.41,NA,NA,NA,17,44,4,957.4907895,0,73,NA,0,27.1,11.5,87
2014-08-27,1,"La Pastora",0.41,NA,NA,NA,16,44,5,957.4907895,0,76,NA,0,26.43,9.5,76
2014-08-27,2,"La Pastora",0.4,NA,NA,NA,15,51,3,957.4907895,0,79,NA,0,25.78,6.1,88
2014-08-27,3,"La Pastora",0.4,NA,NA,NA,14,52,4,957.3574342,0,80,NA,0,25.17,4.1,72
2014-08-27,4,"La Pastora",0.42,NA,NA,NA,12,44,0,957.2240789,0,82,NA,0,24.61,3.2,68
2014-08-27,5,"La Pastora",0.48,NA,NA,NA,5,19,10,957.3574342,0,86,NA,0,23.87,2.2,49
2014-08-27,0,"Obispado",0.32,1.5,0.8,2.3,16,47,1,948.9560526,0,70,NA,0.001,27.35,7.8,111
2014-08-27,1,"Obispado",0.33,NA,1.3,2.7,14,34,2,948.9560526,0,73,NA,0.001,26.7,8.1,56
2014-08-27,2,"Obispado",0.34,2.2,4.8,7,8,33,10,948.6893421,0,76,NA,0.001,26.09,7,22
2014-08-27,3,"Obispado",0.43,3.5,7.8,11.3,4,52,13,948.6893421,0,78,NA,0.001,25.58,5.3,16
2014-08-27,4,"Obispado",0.44,4.9,8.7,13.6,3,113,10,948.5559868,0,79,NA,0.001,25.16,3.6,25
2014-08-27,5,"Obispado",0.6,8.2,9.1,17.3,2,45,17,948.6893421,0,81,NA,0.001,24.38,1.3,328
2014-08-27,0,"San Bernabe",0.35,NA,NA,NA,17,38,4,950.9563816,0,68,1.1,0,27.03,18.1,108
2014-08-27,1,"San Bernabe",0.46,NA,NA,NA,16,29,11,950.9563816,0,70,1.2,0,26.43,11.5,86
2014-08-27,2,"San Bernabe",0.38,NA,NA,NA,15,31,4,950.6896711,0,71,1.2,0,26.09,5.1,143
2014-08-27,3,"San Bernabe",0.41,2.8,7.2,10,7,34,6,950.5563158,0,73,1.4,0.001,25.54,3.7,285
2014-08-27,4,"San Bernabe",0.36,3.8,8.4,12.2,3,23,16,950.4229605,0,74,1.4,0.001,25.12,4.9,272
2014-08-27,5,"San Bernabe",0.55,7.4,8.5,15.9,2,56,9,950.5563158,0,77,1.5,0.001,24.62,5.4,318
2014-08-27,0,"San Nicolas",0.69,2.9,2.8,5.7,17,43,14,959.3577632,0,69,NA,0,27.39,14,108
2014-08-27,1,"San Nicolas",0.71,3.2,4,7.2,14,42,12,959.2244079,0,72,NA,0,26.62,9.5,94
2014-08-27,2,"San Nicolas",0.7,2.9,3.8,6.7,13,45,12,959.0910526,0,75,NA,0,25.83,6,85
2014-08-27,3,"San Nicolas",0.71,3.7,4.2,7.9,11,46,8,958.9576974,0,76,NA,0,25.6,5.2,86
2014-08-27,4,"San Nicolas",0.8,3.6,9,12.6,5,49,24,958.8243421,0,79,NA,0,24.83,3.8,44
2014-08-27,5,"San Nicolas",0.92,6.7,10.9,17.6,3,63,37,958.8243421,0,82,NA,0,24.49,3.3,45
2014-08-27,0,"Santa Catarina",0.18,5.9,0.3,6.2,15,63,NA,935.6205263,0,67,2.8,0,26.05,12.4,109
2014-08-27,1,"Santa Catarina",0.24,NA,NA,NA,15,65,NA,935.4871711,0,69,2.6,0,25.45,10.5,117
2014-08-27,2,"Santa Catarina",0.22,6,3.7,9.7,8,48,NA,935.3538158,0,72,2.5,0,24.82,7.9,128
2014-08-27,3,"Santa Catarina",0.26,6.2,4.1,10.3,7,55,NA,935.3538158,0,75,2.5,0,24.25,7.8,126
2014-08-27,4,"Santa Catarina",0.32,6.9,4.1,11,7,50,NA,935.2204605,0,76,2.6,0,23.72,5.1,120
2014-08-27,5,"Santa Catarina",0.45,13.7,5.7,19.4,5,67,NA,935.4871711,0,74,2.8,0,23.24,1.9,56
