"fecha","hora","sitio","CO","NO","NO2","NOX","O3","PM10","PM2.5","PRS","RAINF","HR","SO2","SR","TOUT","WS","WDR"
2014-11-13,12,"La Pastora",0.95,NA,NA,NA,23,25,1,976.0271711,0,65,3.6,0.281,7.65,5.5,180
2014-11-13,13,"La Pastora",0.96,NA,NA,NA,26,24,6,974.1601974,0,64,3.7,0.299,8.48,5.2,135
2014-11-13,14,"La Pastora",0.99,NA,NA,NA,24,28,3,973.3600658,0,64,3.7,0.256,8.77,5.1,143
2014-11-13,15,"La Pastora",1.02,NA,NA,NA,23,35,13,972.96,0,64,3.9,0.168,8.87,4.1,150
2014-11-13,16,"La Pastora",1,NA,NA,NA,22,41,4,973.2267105,0,64,3.9,0.09,8.72,4.4,92
2014-11-13,17,"La Pastora",1,NA,NA,NA,16,40,4,973.0933553,0,64,4.2,0.027,8.33,4.7,69
2014-11-13,12,"Obispado",1.4,6.3,9.1,15.4,18,34,NA,960.5579605,0,62,NA,0.237,7.08,5.5,7
2014-11-13,13,"Obispado",1.41,6.3,10.6,16.9,18,44,5,959.6244737,0,61,NA,0.252,8.16,3.9,353
2014-11-13,14,"Obispado",1.53,9.6,14.6,24.2,14,51,NA,958.9576974,0,60,NA,0.229,8.45,4.3,44
2014-11-13,15,"Obispado",1.56,6.5,14,20.5,16,59,NA,958.6909868,0,62,NA,0.14,8.28,3.5,31
2014-11-13,16,"Obispado",1.57,6.3,15,21.3,13,54,16,958.6909868,0,62,NA,0.067,8.23,3.7,24
2014-11-13,17,"Obispado",1.47,5.9,16.3,22.2,11,55,4,958.8243421,0,60,NA,0.021,8,4.8,33
2014-11-13,12,"San Bernabe",0.55,3.5,3.4,6.9,26,37,NA,963.4917763,0,58,3.7,0.256,7.05,7.9,69
2014-11-13,13,"San Bernabe",0.59,3.5,3.8,7.3,26,45,8,962.5582895,0,57,3.7,0.244,8.4,3.1,161
2014-11-13,14,"San Bernabe",0.63,3.5,4.1,7.6,25,42,7,961.8915132,0,59,3.8,0.19,8.31,3,235
2014-11-13,15,"San Bernabe",0.69,NA,NA,NA,23,52,11,961.4914474,0,60,3.6,0.137,8.36,2.1,229
2014-11-13,16,"San Bernabe",0.7,3.3,5.2,8.5,21,65,17,961.4914474,0,60,3.6,0.059,8.27,2.2,278
2014-11-13,17,"San Bernabe",0.64,3,4.8,7.8,21,59,16,961.7581579,0,57,4.6,0.015,7.97,8,74
2014-11-13,12,"San Nicolas",1.25,NA,NA,NA,26,43,5,973.0933553,0,58,3.5,0.293,7.78,8.1,347
2014-11-13,13,"San Nicolas",1.23,NA,NA,NA,27,46,15,972.0265132,0,58,3.6,0.256,8.28,6.5,353
2014-11-13,14,"San Nicolas",1.27,NA,NA,NA,28,52,7,971.3597368,0,58,3.6,0.216,8.73,5.6,358
2014-11-13,15,"San Nicolas",1.27,NA,NA,NA,29,50,1,971.0930263,0,56,3.9,0.18,9.32,4.2,352
2014-11-13,16,"San Nicolas",1.27,NA,NA,NA,27,52,14,971.0930263,0,55,4.2,0.081,9.06,4.2,0
2014-11-13,17,"San Nicolas",1.3,NA,NA,NA,24,52,19,971.3597368,0,57,4.3,0.016,8.49,3.2,1
2014-11-13,12,"Santa Catarina",0.39,13.5,5.3,18.8,17,68,1,947.2224342,0,62,4.4,0.171,5.21,11.1,95
2014-11-13,13,"Santa Catarina",0.34,13,6,19,17,70,19,946.4223026,0,61,4.7,0.208,5.71,8.2,100
2014-11-13,14,"Santa Catarina",0.3,14,7.5,21.5,16,73,29,945.7555263,0,60,4.9,0.193,6.84,4.4,53
2014-11-13,15,"Santa Catarina",0.41,14.4,9.4,23.8,14,78,18,945.4888158,0,59,5.4,0.138,7.04,4.6,76
2014-11-13,16,"Santa Catarina",0.53,17.5,7.7,25.2,10,85,37,945.4888158,0,60,5.6,0.062,6.78,5.9,101
2014-11-13,17,"Santa Catarina",0.61,17.5,9.4,26.9,7,95,35,945.6221711,0,62,5.4,0.014,6.53,8,106
