"fecha","hora","sitio","CO","NO","NO2","NOX","O3","PM10","PM2.5","PRS","RAINF","HR","SO2","SR","TOUT","WS","WDR"
2014-12-30,0,"La Pastora",2.87,NA,NA,NA,3,77,9,NA,0,97,5.2,0,10.81,3.6,103
2014-12-30,1,"La Pastora",2,NA,NA,NA,5,80,NA,NA,0,97,3.7,0,11.77,5.4,71
2014-12-30,2,"La Pastora",1.78,NA,NA,NA,8,47,NA,NA,0,97,3.1,0,12.11,3,138
2014-12-30,3,"La Pastora",2.06,NA,NA,NA,3,25,NA,NA,0,97,3.5,0,12.22,1.3,232
2014-12-30,4,"La Pastora",2.19,NA,NA,NA,2,45,NA,NA,0,97,3.9,0,12.34,1.2,140
2014-12-30,5,"La Pastora",1.84,NA,NA,NA,2,43,NA,NA,0.01,96,3.3,0,12.33,2.3,86
2014-12-30,0,"Obispado",2.87,51,13,64,2,99,19,952.0232237,0,95,NA,0.001,11.32,1.6,187
2014-12-30,1,"Obispado",2.59,35.2,13.8,49,2,86,16,951.8898684,0,93,NA,0.001,11.91,2.3,94
2014-12-30,2,"Obispado",2.43,25.7,13.5,39.2,2,83,11,952.0232237,0,93,NA,0.002,11.98,0.9,305
2014-12-30,3,"Obispado",2.11,8.4,16.9,25.3,1,72,14,952.1565789,0,90,NA,0.002,12.09,1.7,215
2014-12-30,4,"Obispado",2.09,7.7,19.6,27.3,2,65,10,952.4232895,0,89,NA,0.002,12.11,2.4,256
2014-12-30,5,"Obispado",2.05,6.7,17.5,24.2,2,59,20,952.8233553,0,88,NA,0.002,12.04,3.7,207
2014-12-30,0,"San Bernabe",2.17,32.8,6.9,39.7,3,220,46,954.0235526,0,89,6.2,0,11.85,1.7,209
2014-12-30,1,"San Bernabe",2.19,18.4,6.6,25,2,251,36,953.8901974,0,88,5.1,0,12.5,1.8,253
2014-12-30,2,"San Bernabe",2.01,5.4,6.4,11.8,2,140,28,954.0235526,0,87,4.4,0,12.54,3.8,137
2014-12-30,3,"San Bernabe",1.75,6.8,6.8,13.6,2,75,31,954.1569079,0,86,4.7,0,12.49,2.9,139
2014-12-30,4,"San Bernabe",1.51,8.3,7.1,15.4,2,88,44,954.4236184,0,84,6.5,0,12.47,1.8,213
2014-12-30,5,"San Bernabe",1.36,8.9,6.7,15.6,2,92,45,955.0903947,0,85,5.8,0,12.46,1.3,231
2014-12-30,0,"San Nicolas",2.92,37.7,27.5,65.2,5,199,45,963.6251316,0,92,2.9,0,12.06,3.6,83
2014-12-30,1,"San Nicolas",2.58,10.2,25.8,36,5,107,10,963.4917763,0,91,3.3,0,12.12,4.3,106
2014-12-30,2,"San Nicolas",2.5,3.6,20.8,24.4,8,70,13,963.4917763,0,91,3.9,0,12.21,1,67
2014-12-30,3,"San Nicolas",2.53,5.2,23.8,29,6,55,23,963.6251316,0,90,3.5,0,12.32,1.4,359
2014-12-30,4,"San Nicolas",2.42,5.4,18.3,23.7,6,69,17,964.0251974,0,91,3.4,0,11.74,5.2,27
2014-12-30,5,"San Nicolas",2.46,5.5,17.5,23,5,58,24,964.5586184,0,93,3.2,0,11.73,1.7,50
2014-12-30,0,"Santa Catarina",NA,NA,NA,NA,NA,205,NA,938.5543421,0,86,NA,0.001,10.91,2.5,169
2014-12-30,1,"Santa Catarina",NA,NA,NA,NA,NA,132,NA,938.4209868,0,88,NA,0.001,10.79,2.6,299
2014-12-30,2,"Santa Catarina",NA,NA,NA,NA,NA,137,NA,938.5543421,0,88,NA,0.001,10.35,5.2,278
2014-12-30,3,"Santa Catarina",NA,NA,NA,NA,NA,113,NA,938.6876974,0,90,NA,0.001,9.86,6.8,254
2014-12-30,4,"Santa Catarina",NA,NA,NA,NA,NA,85,NA,939.0877632,0,88,NA,0.001,9.8,6.4,257
2014-12-30,5,"Santa Catarina",NA,NA,NA,NA,NA,89,NA,939.6211842,0,87,NA,0.001,9.81,4.7,231
