"fecha","hora","sitio","CO","NO","NO2","NOX","O3","PM10","PM2.5","PRS","RAINF","HR","SO2","SR","TOUT","WS","WDR"
2014-07-09,0,"La Pastora",0.72,NA,NA,NA,13,42,NA,957.8908553,0,95,2.9,0,22.76,7.1,85
2014-07-09,1,"La Pastora",0.71,NA,NA,NA,14,13,NA,957.4907895,0,93,3.1,0,23,4.9,103
2014-07-09,2,"La Pastora",0.71,NA,NA,NA,13,34,NA,957.3574342,0,92,2.9,0,23.24,3.9,94
2014-07-09,3,"La Pastora",0.71,NA,NA,NA,12,47,NA,957.3574342,0,94,2.4,0,23.06,4.6,60
2014-07-09,4,"La Pastora",NA,NA,NA,NA,11,38,NA,957.7575,0,94,2.3,0,22.96,6.1,54
2014-07-09,5,"La Pastora",0.76,NA,NA,NA,8,44,NA,958.1575658,0,94,2.7,0,22.97,6.1,85
2014-07-09,0,"Obispado",0.79,NA,NA,NA,NA,NA,34,949.7561842,0,94,NA,0.002,22.8,3.8,21
2014-07-09,1,"Obispado",0.88,NA,NA,NA,NA,NA,27,949.2227632,0,95,NA,0.002,22.66,2.4,15
2014-07-09,2,"Obispado",0.85,NA,NA,NA,NA,NA,27,949.0894079,0,95,NA,0.002,22.7,2.1,350
2014-07-09,3,"Obispado",0.79,NA,NA,NA,NA,NA,22,949.0894079,0,94,NA,0.002,22.98,1.8,33
2014-07-09,4,"Obispado",0.76,NA,NA,NA,NA,NA,25,949.4894737,0,94,NA,0.002,23.03,3.8,59
2014-07-09,5,"Obispado",0.68,NA,NA,NA,NA,NA,32,949.8895395,0,95,NA,0.002,22.7,5.4,80
2014-07-09,0,"San Bernabe",0.47,5.9,3.4,9.3,14,55,NA,951.6231579,0,83,1.4,0,23.73,5.9,125
2014-07-09,1,"San Bernabe",0.47,5.8,3.4,9.2,14,41,NA,951.2230921,0,83,2,0,23.74,3.8,199
2014-07-09,2,"San Bernabe",0.44,5.9,3.9,9.8,12,54,NA,950.9563816,0,84,2.3,0,23.7,3.8,206
2014-07-09,3,"San Bernabe",0.46,6,4.1,10.1,10,53,NA,950.9563816,0,85,2.3,0,23.6,6.2,202
2014-07-09,4,"San Bernabe",0.49,6.3,4.3,10.6,8,80,NA,951.3564474,0,86,2.1,0,23.45,4.5,175
2014-07-09,5,"San Bernabe",0.67,6.4,4.3,10.7,10,80,NA,951.8898684,0,87,1.9,0,23.29,8.5,131
2014-07-09,0,"San Nicolas",0.58,NA,NA,NA,11,67,52,960.0245395,0,89,NA,0,23.46,8.5,100
2014-07-09,1,"San Nicolas",0.56,NA,NA,NA,12,76,42,959.4911184,0,89,NA,0,23.48,6.5,85
2014-07-09,2,"San Nicolas",0.54,NA,NA,NA,12,80,39,959.3577632,0,89,NA,0,23.46,5.4,61
2014-07-09,3,"San Nicolas",0.54,NA,NA,NA,13,74,6,959.3577632,0,89,NA,0,23.31,5.2,100
2014-07-09,4,"San Nicolas",0.57,NA,NA,NA,11,75,30,959.8911842,0,90,NA,0,23.21,6.7,79
2014-07-09,5,"San Nicolas",0.66,NA,NA,NA,9,87,42,960.29125,0,90,NA,0,23.08,8.4,104
2014-07-09,0,"Santa Catarina",0.63,13.4,14.5,27.9,3,67,20,936.1539474,0,85,2.4,0,21.91,6.2,99
2014-07-09,1,"Santa Catarina",0.57,10.4,10.4,20.8,7,80,35,935.8872368,0,88,2.5,0,21.58,2.4,63
2014-07-09,2,"Santa Catarina",0.58,12.1,13.6,25.7,3,75,26,935.6205263,0,86,2.5,0,21.55,3.8,252
2014-07-09,3,"Santa Catarina",0.58,13.2,13.2,26.4,1,121,30,935.7538816,0,86,2.6,0,21.81,2.2,338
2014-07-09,4,"Santa Catarina",0.57,13.5,11.2,24.7,2,151,21,936.0205921,0,87,2.5,0,21.72,3.4,67
2014-07-09,5,"Santa Catarina",0.72,15.8,9.9,25.7,4,111,31,936.4206579,0,85,2.7,0,21.64,4.9,100
