"fecha","hora","sitio","CO","NO","NO2","NOX","O3","PM10","PM2.5","PRS","RAINF","HR","SO2","SR","TOUT","WS","WDR"
2014-07-31,0,"La Pastora",0.62,NA,NA,NA,21,115,NA,955.7571711,0,56,NA,0,28.89,8.7,76
2014-07-31,1,"La Pastora",0.63,NA,NA,NA,20,56,18,955.7571711,0,65,NA,0,27.64,8.5,81
2014-07-31,2,"La Pastora",0.62,NA,NA,NA,19,44,33,955.4904605,0,72,NA,0,26.54,7.1,89
2014-07-31,3,"La Pastora",0.63,NA,NA,NA,20,42,27,955.22375,0,77,NA,0,25.53,7.6,89
2014-07-31,4,"La Pastora",0.65,NA,NA,NA,17,45,23,955.22375,0,80,NA,0,24.75,6,76
2014-07-31,5,"La Pastora",0.68,NA,NA,NA,15,52,23,955.22375,0,84,NA,0,24.01,5.8,86
2014-07-31,0,"Obispado",0.48,3,4.6,7.6,17,45,9,947.3557895,0,51,NA,0.001,29.6,6.7,57
2014-07-31,1,"Obispado",0.5,2.5,3.2,5.7,17,49,32,947.6225,0,62,NA,0.001,27.93,5.8,37
2014-07-31,2,"Obispado",0.49,3.8,7.4,11.2,10,53,25,947.3557895,0,69,NA,0.001,26.85,5.1,42
2014-07-31,3,"Obispado",0.48,2.8,3.7,6.5,14,49,19,947.0890789,0,73,NA,0.001,25.95,5.7,48
2014-07-31,4,"Obispado",0.53,5.1,9.2,14.3,7,62,25,947.0890789,0,77,NA,0.001,25.16,4.6,43
2014-07-31,5,"Obispado",0.57,8.2,11.1,19.3,3,75,26,947.0890789,0,81,NA,0.001,24.39,4.9,47
2014-07-31,0,"San Bernabe",0.45,5.1,3.3,8.4,20,44,NA,949.2227632,0,52,1.9,0,28.97,11.3,104
2014-07-31,1,"San Bernabe",0.38,NA,NA,NA,20,86,NA,949.2227632,0,58,1.6,0,28.34,8.4,72
2014-07-31,2,"San Bernabe",0.4,NA,NA,NA,18,60,NA,948.9560526,0,62,1.6,0,27.46,8,91
2014-07-31,3,"San Bernabe",0.85,NA,NA,NA,15,69,NA,948.6893421,0,67,2.2,0,26.52,9.7,142
2014-07-31,4,"San Bernabe",0.94,6,5.3,11.3,10,325,NA,948.5559868,0,72,2.6,0,25.55,8.8,165
2014-07-31,5,"San Bernabe",0.98,7.6,6.6,14.2,6,132,NA,948.6893421,0,76,2.2,0,24.8,6.4,178
2014-07-31,0,"San Nicolas",0.85,NA,NA,NA,20,69,12,957.4907895,0,59,NA,0,29,12.6,104
2014-07-31,1,"San Nicolas",0.84,NA,NA,NA,19,64,3,957.6241447,0,64,NA,0,28.01,9.5,98
2014-07-31,2,"San Nicolas",0.85,NA,NA,NA,17,60,32,957.4907895,0,69,NA,0,26.8,7.9,88
2014-07-31,3,"San Nicolas",0.89,NA,NA,NA,13,65,39,957.2240789,0,76,NA,0,25.48,7,82
2014-07-31,4,"San Nicolas",0.89,NA,NA,NA,13,72,22,957.2240789,0,79,NA,0,24.78,6.6,84
2014-07-31,5,"San Nicolas",0.99,NA,NA,NA,10,79,34,957.2240789,0,81,NA,0,24.27,6.6,97
2014-07-31,0,"Santa Catarina",0.37,4.5,9,13.5,15,71,16,933.8869079,0,47,3.1,0,28.54,9.6,129
2014-07-31,1,"Santa Catarina",0.41,7.3,14.4,21.7,7,69,29,934.0202632,0,52,3.3,0,27.28,7.4,129
2014-07-31,2,"Santa Catarina",0.36,5.3,14.3,19.6,4,75,26,933.7535526,0,62,3.4,0,25.96,6.7,132
2014-07-31,3,"Santa Catarina",0.35,4.7,13.2,17.9,4,73,20,933.6201974,0,67,3.6,0,25.12,6.6,114
2014-07-31,4,"Santa Catarina",0.4,6.3,13.6,19.9,3,70,15,933.4868421,0,70,3.6,0,24.36,5.3,113
2014-07-31,5,"Santa Catarina",0.47,11.2,14.6,25.8,3,76,16,933.4868421,0,72,3.8,0,23.77,5.3,114
