"fecha","hora","sitio","CO","NO","NO2","NOX","O3","PM10","PM2.5","PRS","RAINF","HR","SO2","SR","TOUT","WS","WDR"
2014-12-16,0,"La Pastora",1.88,NA,NA,NA,2,92,21,NA,0,95,3.4,0,18.25,3.2,71
2014-12-16,1,"La Pastora",1.78,NA,NA,NA,3,58,15,NA,0,95,3.4,0,18.36,4,89
2014-12-16,2,"La Pastora",1.62,NA,NA,NA,6,64,14,NA,0,96,3.1,0,17.98,5.7,63
2014-12-16,3,"La Pastora",1.57,NA,NA,NA,7,49,12,NA,0,97,3,0,17.45,3.9,69
2014-12-16,4,"La Pastora",1.54,NA,NA,NA,6,47,18,NA,0,97,3,0,17.4,1.9,59
2014-12-16,5,"La Pastora",1.56,NA,NA,NA,7,37,9,NA,0,97,3,0,17.74,4.5,54
2014-12-16,0,"Obispado",1.91,5.6,18,23.6,2,93,17,951.7565132,0,90,NA,0.001,18.67,3.8,44
2014-12-16,1,"Obispado",1.88,5.3,17.9,23.2,2,92,16,951.7565132,0,89,NA,0.001,18.66,4.9,53
2014-12-16,2,"Obispado",1.85,4.7,16.1,20.8,2,84,24,951.8898684,0,91,NA,0.001,18.37,5.1,53
2014-12-16,3,"Obispado",1.73,7.9,14.4,22.3,2,82,31,952.1565789,0,94,NA,0.001,17.87,4.2,32
2014-12-16,4,"Obispado",1.72,3.9,11.9,15.8,3,82,25,952.4232895,0,94,NA,0.001,17.78,3.3,53
2014-12-16,5,"Obispado",1.71,2,9.6,11.6,5,78,19,952.5566447,0,93,NA,0.002,17.8,2.8,65
2014-12-16,0,"San Bernabe",0.96,6,6.1,12.1,4,109,27,953.7568421,0,85,5.5,0,18.86,3.4,251
2014-12-16,1,"San Bernabe",1.01,3.1,3.5,6.6,18,87,10,953.6234868,0,81,6.6,0,19.4,4.5,104
2014-12-16,2,"San Bernabe",0.85,2.5,1.4,3.9,25,63,14,953.8901974,0,82,6.1,0,19.15,8.4,108
2014-12-16,3,"San Bernabe",0.72,2.5,1,3.5,26,45,9,954.1569079,0,83,4.5,0,18.85,6.7,131
2014-12-16,4,"San Bernabe",0.69,2.6,1.7,4.3,21,48,19,954.4236184,0,84,7.1,0,18.82,6.1,124
2014-12-16,5,"San Bernabe",0.88,2.7,2.4,5.1,18,59,28,954.5569737,0,87,6.4,0,18.41,6.9,129
2014-12-16,0,"San Nicolas",2.47,18.3,26.3,44.6,4,98,31,962.9583553,0,90,3.2,0,18.59,4.1,1
2014-12-16,1,"San Nicolas",2.33,16,26.7,42.7,4,98,24,963.0917105,0,89,3.2,0,18.57,3.1,34
2014-12-16,2,"San Nicolas",2.22,10.1,23.2,33.3,6,74,38,963.2250658,0,89,3.9,0,18.31,5.1,60
2014-12-16,3,"San Nicolas",2.16,3.4,16.5,19.9,9,73,41,963.4917763,0,91,3.6,0,17.73,3,44
2014-12-16,4,"San Nicolas",2.17,3.9,16.1,20,9,83,41,963.7584868,0,92,3.2,0,17.76,1.5,29
2014-12-16,5,"San Nicolas",2.15,3.9,12.5,16.4,15,74,25,963.8918421,0,93,3.1,0,17.83,3.1,96
2014-12-16,0,"Santa Catarina",NA,NA,NA,NA,NA,88,NA,938.2876316,0,86,NA,0.001,17.39,9.1,155
2014-12-16,1,"Santa Catarina",NA,NA,NA,NA,NA,94,NA,938.4209868,0,86,NA,0.001,17.3,8.9,153
2014-12-16,2,"Santa Catarina",NA,NA,NA,NA,NA,93,NA,938.5543421,0,86,NA,0.001,17.21,9.2,167
2014-12-16,3,"Santa Catarina",NA,NA,NA,NA,NA,90,NA,938.6876974,0,87,NA,0.001,17.03,9.9,162
2014-12-16,4,"Santa Catarina",NA,NA,NA,NA,NA,92,NA,939.0877632,0,85,NA,0.001,16.98,10.4,148
2014-12-16,5,"Santa Catarina",NA,NA,NA,NA,NA,72,NA,939.2211184,0,84,NA,0.001,16.75,10.3,128
