"fecha","hora","sitio","CO","NO","NO2","NOX","O3","PM10","PM2.5","PRS","RAINF","HR","SO2","SR","TOUT","WS","WDR"
2014-06-21,0,"La Pastora",0.55,NA,NA,NA,15,25,NA,NA,NA,NA,3.8,NA,NA,NA,NA
2014-06-21,1,"La Pastora",0.54,NA,NA,NA,15,24,NA,NA,NA,NA,5.2,NA,NA,NA,NA
2014-06-21,2,"La Pastora",0.54,NA,NA,NA,17,21,NA,NA,NA,NA,5,NA,NA,NA,NA
2014-06-21,3,"La Pastora",0.51,NA,NA,NA,22,10,NA,NA,NA,NA,4.7,NA,NA,NA,NA
2014-06-21,4,"La Pastora",0.51,NA,NA,NA,20,15,NA,NA,NA,NA,5.1,NA,NA,NA,NA
2014-06-21,5,"La Pastora",0.53,NA,NA,NA,18,25,NA,NA,NA,NA,3.6,NA,NA,NA,NA
2014-06-21,0,"Obispado",1.03,30,6.9,36.9,19,40,NA,948.8226974,0,90,NA,0.001,23.27,5.9,39
2014-06-21,1,"Obispado",1.02,33.6,6.3,39.9,17,50,14,948.2892763,0,90,NA,0.002,23.01,4.4,34
2014-06-21,2,"Obispado",0.91,31,5.8,36.8,18,52,12,947.8892105,0,91,NA,0.002,22.85,6.9,40
2014-06-21,3,"Obispado",0.98,35.2,4.9,40.1,18,54,NA,947.6225,0,89,NA,0.002,22.8,5.5,39
2014-06-21,4,"Obispado",0.97,39.9,5.3,45.1,17,45,1,947.6225,0,88,NA,0.002,22.78,3.2,27
2014-06-21,5,"Obispado",0.99,40.5,6.9,47.4,15,40,10,947.8892105,0,88,NA,0.002,22.65,3.6,21
2014-06-21,0,"San Bernabe",0.53,1.8,0.7,2.5,15,54,NA,950.8230263,0,83,0.8,0,23.79,11.9,105
2014-06-21,1,"San Bernabe",0.46,1.8,0.4,2.2,16,53,NA,950.4229605,0,85,0.9,0,23.26,11.3,102
2014-06-21,2,"San Bernabe",0.68,1.7,0.2,1.9,17,36,NA,949.8895395,0,85,0.8,0,22.98,15.8,100
2014-06-21,3,"San Bernabe",0.68,1.8,0.1,1.9,18,28,NA,949.6228289,0,85,0.9,0,22.79,12.4,105
2014-06-21,4,"San Bernabe",0.88,1.7,0.3,2,17,37,NA,949.7561842,0,84,0.9,0,22.71,9.5,112
2014-06-21,5,"San Bernabe",0.8,1.9,1,2.9,15,41,NA,949.8895395,0,84,0.8,0.001,22.66,11.1,112
2014-06-21,0,"San Nicolas",0.99,NA,NA,NA,14,54,5,959.2244079,0,85,NA,0.01,23.79,11.2,99
2014-06-21,1,"San Nicolas",0.98,NA,NA,NA,13,62,29,958.8243421,0,87,NA,0.016,23.26,10.4,102
2014-06-21,2,"San Nicolas",0.94,NA,NA,NA,13,60,12,958.4242763,0,90,NA,0.022,22.87,11.5,101
2014-06-21,3,"San Nicolas",0.92,NA,NA,NA,15,58,32,958.1575658,0,89,NA,0.018,22.92,9.4,109
2014-06-21,4,"San Nicolas",0.93,NA,NA,NA,15,48,4,958.0242105,0,88,NA,0.015,22.9,9.9,108
2014-06-21,5,"San Nicolas",1,NA,NA,NA,11,62,NA,958.2909211,0,88,NA,0.016,22.83,10,107
2014-06-21,0,"Santa Catarina",0.76,4.3,6.2,10.4,12,67,15,935.0871053,0,80,2.7,0,22.63,11.5,NA
2014-06-21,1,"Santa Catarina",0.75,4.8,6.8,11.5,9,66,7,934.6870395,0,84,2.6,0,22.09,10.2,NA
2014-06-21,2,"Santa Catarina",0.7,4.2,6.5,10.5,10,61,NA,934.2869737,0,85,2.7,0,21.92,8.7,NA
2014-06-21,3,"Santa Catarina",0.67,3.8,5.7,9.4,10,67,2,934.0202632,0,85,2.7,0,21.81,7.1,NA
2014-06-21,4,"Santa Catarina",0.69,3.4,4.1,7.3,14,58,11,934.1536184,0,84,2.7,0,21.66,5.9,NA
2014-06-21,5,"Santa Catarina",0.76,7.8,8.5,16.1,10,55,9,934.2869737,0,83,2.8,0,21.5,7.7,NA
