"fecha","hora","sitio","CO","NO","NO2","NOX","O3","PM10","PM2.5","PRS","RAINF","HR","SO2","SR","TOUT","WS","WDR"
2014-07-16,0,"La Pastora",0.7,NA,NA,NA,7,11,NA,NA,0,76,5.2,NA,NA,NA,NA
2014-07-16,1,"La Pastora",0.58,NA,NA,NA,13,NA,NA,NA,0,73,4.4,NA,NA,NA,NA
2014-07-16,2,"La Pastora",0.5,NA,NA,NA,19,12,NA,NA,0,74,4.1,NA,NA,NA,NA
2014-07-16,3,"La Pastora",0.51,NA,NA,NA,18,26,NA,NA,0,79,4.5,NA,NA,NA,NA
2014-07-16,4,"La Pastora",0.54,NA,NA,NA,12,53,NA,NA,0,87,4.9,NA,NA,NA,NA
2014-07-16,5,"La Pastora",0.6,NA,NA,NA,8,42,NA,NA,0,92,4.6,NA,NA,NA,NA
2014-07-16,0,"Obispado",0.92,NA,NA,NA,NA,35,20,947.8892105,0,70,NA,0.001,26.23,1.4,225
2014-07-16,1,"Obispado",0.96,NA,NA,NA,NA,44,8,947.6225,0,72,NA,0.001,25.82,2.3,26
2014-07-16,2,"Obispado",0.83,NA,NA,NA,NA,49,1,947.6225,0,72,NA,0.002,25.49,3.6,60
2014-07-16,3,"Obispado",0.86,NA,NA,NA,NA,32,26,947.6225,0,78,NA,0.002,24.75,3.3,72
2014-07-16,4,"Obispado",0.86,NA,NA,NA,NA,39,27,947.4891447,0,82,NA,0.002,24.36,3.2,89
2014-07-16,5,"Obispado",0.82,NA,NA,NA,NA,39,35,947.7558553,0,87,NA,0.002,23.89,3.6,77
2014-07-16,0,"San Bernabe",0.58,5.1,5.8,10.9,19,39,NA,949.6228289,0,54,1.8,0,29.01,8.4,103
2014-07-16,1,"San Bernabe",0.72,5.1,4.7,9.8,21,25,NA,949.3561184,0,55,1.5,0,28.07,8.2,114
2014-07-16,2,"San Bernabe",0.46,5.1,3.9,9,18,32,NA,949.3561184,0,63,1.3,0,26.78,8.3,132
2014-07-16,3,"San Bernabe",0.52,5.2,4.5,9.7,15,40,NA,949.2227632,0,69,1.8,0,26,6.2,160
2014-07-16,4,"San Bernabe",0.65,5.9,6,11.9,9,56,NA,949.2227632,0,76,1.8,0,25.26,7.4,171
2014-07-16,5,"San Bernabe",0.76,8.9,8.4,17.3,4,65,NA,949.4894737,0,82,1.9,0,24.59,7.8,166
2014-07-16,0,"San Nicolas",0.71,NA,NA,NA,25,54,NA,957.8908553,0,55,NA,0,28.8,12.2,111
2014-07-16,1,"San Nicolas",0.68,NA,NA,NA,20,33,2,957.7575,0,63,NA,0,27.35,10.8,108
2014-07-16,2,"San Nicolas",0.7,NA,NA,NA,15,33,NA,957.6241447,0,73,NA,0,26.33,7.7,98
2014-07-16,3,"San Nicolas",0.73,NA,NA,NA,12,51,20,957.6241447,0,81,NA,0,25.1,6,53
2014-07-16,4,"San Nicolas",0.74,NA,NA,NA,10,58,25,957.6241447,0,85,NA,0,24.43,6.3,74
2014-07-16,5,"San Nicolas",0.87,NA,NA,NA,10,56,30,957.7575,0,87,NA,0,23.97,7.2,101
2014-07-16,0,"Santa Catarina",0.46,4.6,5.7,10.3,28,32,20,934.4203289,0,51,3,0,27.3,11.4,151
2014-07-16,1,"Santa Catarina",0.39,4.5,1.9,6.4,32,35,9,934.0202632,0,52,3,0,26.59,12,146
2014-07-16,2,"Santa Catarina",0.47,5,10.9,15.9,18,30,6,934.0202632,0,58,2.9,0,25.49,9.8,125
2014-07-16,3,"Santa Catarina",0.5,4.9,14,18.9,10,50,NA,934.0202632,0,63,3,0,24.48,7.4,81
2014-07-16,4,"Santa Catarina",0.48,6,12.6,18.6,10,44,NA,934.0202632,0,66,3.3,0,23.89,6.3,101
2014-07-16,5,"Santa Catarina",0.54,9.2,14.8,24,6,48,17,934.1536184,0,68,3.5,0,23.49,5.4,101
