"fecha","hora","sitio","CO","NO","NO2","NOX","O3","PM10","PM2.5","PRS","RAINF","HR","SO2","SR","TOUT","WS","WDR"
2014-09-20,6,"La Pastora",1.05,NA,NA,NA,3,33,20,NA,0,94,NA,0.003,22.31,2.1,210
2014-09-20,7,"La Pastora",1.47,NA,NA,NA,4,29,9,NA,0,92,NA,0.07,23.31,2.2,232
2014-09-20,8,"La Pastora",1.58,NA,NA,NA,5,51,10,NA,0,88,NA,0.135,24.15,5.3,243
2014-09-20,9,"La Pastora",1.44,NA,NA,NA,9,60,7,NA,0,80,NA,0.306,26.3,3.7,116
2014-09-20,10,"La Pastora",1.01,NA,NA,NA,17,62,24,NA,0,81,NA,0.252,26.04,5,47
2014-09-20,11,"La Pastora",1.03,NA,NA,NA,30,52,18,NA,0,81,NA,0.457,27.22,5.5,58
2014-09-20,6,"Obispado",1.3,13.6,13.3,26.9,2,61,22,946.1555921,0,92,NA,0.007,21.9,1,252
2014-09-20,7,"Obispado",1.55,27.5,19.5,47,4,61,17,946.6890132,0,85,NA,0.137,24.35,1.7,4
2014-09-20,8,"Obispado",1.25,8.6,14.9,23.5,10,65,NA,947.4891447,0,76,NA,0.199,27.3,2,154
2014-09-20,9,"Obispado",1.29,13.4,19.3,32.7,11,67,9,948.0225658,0,76,NA,0.258,26.54,3.3,3
2014-09-20,10,"Obispado",1.42,11.1,23,34.1,15,68,17,948.0225658,0,76,NA,0.232,26.89,3.3,23
2014-09-20,11,"Obispado",1.37,15.4,25.8,41.2,17,97,19,947.8892105,0.01,76,NA,0.452,27.23,4.7,59
2014-09-20,6,"San Bernabe",0.83,11.3,7.3,18.6,3,68,NA,947.8892105,0,88,1.4,0.004,22,2.3,241
2014-09-20,7,"San Bernabe",1.12,13.7,7.4,21.1,4,78,NA,948.4226316,0,84,1.6,0.082,23.09,2,280
2014-09-20,8,"San Bernabe",1.2,13.1,9,22.1,6,94,NA,949.4894737,0,80,1.7,0.137,24.55,2.8,132
2014-09-20,9,"San Bernabe",0.99,9.4,9,18.4,10,116,NA,949.8895395,0,77,1.9,0.187,25.26,3,268
2014-09-20,10,"San Bernabe",1.04,6.7,9.6,16.3,17,108,NA,950.0228947,0,75,2.3,0.246,26.19,2.5,114
2014-09-20,11,"San Bernabe",1.13,4.9,7.2,12.1,27,122,NA,949.7561842,0,74,2.9,0.436,26.79,6.1,129
2014-09-20,6,"San Nicolas",1.39,24.3,16.9,41.2,2,50,32,956.2905921,0,93,3.2,0.003,22.08,1.5,300
2014-09-20,7,"San Nicolas",1.84,47.8,17.2,65,3,45,18,957.0907237,0,91,3.7,0.056,22.87,3.5,308
2014-09-20,8,"San Nicolas",1.43,26.8,19.3,46.1,5,90,13,958.0242105,0,85,3.3,0.125,24.5,2.9,303
2014-09-20,9,"San Nicolas",1.22,13.5,18.5,32,12,78,25,958.5576316,0,79,3,0.209,25.98,2.6,17
2014-09-20,10,"San Nicolas",1.11,7.6,12.7,20.3,19,94,NA,958.5576316,0,79,2.9,0.173,26.47,2.3,74
2014-09-20,11,"San Nicolas",1.18,9.8,14.1,23.9,22,80,10,958.2909211,0,77,3.2,0.409,27.34,3.5,74
2014-09-20,6,"Santa Catarina",0.98,37.7,17.1,54.8,3,76,16,932.6867105,0,83,2.6,0.01,21.36,3.9,286
2014-09-20,7,"Santa Catarina",1.02,52.1,18.2,70.3,3,113,29,933.2201316,0,82,2.8,0.086,22.38,5,304
2014-09-20,8,"Santa Catarina",1.12,38,26.2,64.2,8,136,18,934.2869737,0,75,2.9,0.189,24.75,3.4,84
2014-09-20,9,"Santa Catarina",0.84,28.5,26.3,54.8,11,152,36,934.5536842,0,70,3.2,0.201,25.87,2.4,118
2014-09-20,10,"Santa Catarina",0.81,20.8,25.5,46.3,16,122,41,934.4203289,0,70,3.4,0.241,25.83,4.7,140
2014-09-20,11,"Santa Catarina",1.09,22,28.5,50.5,25,120,25,934.2869737,0,71,3.3,0.478,26.05,10.3,100
