"fecha","hora","sitio","CO","NO","NO2","NOX","O3","PM10","PM2.5","PRS","RAINF","HR","SO2","SR","TOUT","WS","WDR"
2014-12-10,18,"La Pastora",1.74,NA,NA,NA,5,31,7,NA,0,97,3.6,0,15.65,4.5,54
2014-12-10,19,"La Pastora",1.75,NA,NA,NA,4,31,6,NA,0.04,97,3.6,0,15.58,2.4,84
2014-12-10,20,"La Pastora",1.94,NA,NA,NA,2,29,14,NA,0.02,97,3.9,0,15.61,1.7,119
2014-12-10,21,"La Pastora",2.14,NA,NA,NA,2,33,9,NA,0.01,97,4.2,0,15.75,3.2,281
2014-12-10,22,"La Pastora",1.81,NA,NA,NA,7,33,4,NA,0,97,3.7,0,15.83,4.3,102
2014-12-10,23,"La Pastora",1.57,NA,NA,NA,13,30,6,NA,0,97,3.2,0,15.9,4.4,82
2014-12-10,18,"Obispado",2.23,17.8,16.1,33.9,2,NA,8,951.4898026,0,96,NA,0.001,15.48,4.3,58
2014-12-10,19,"Obispado",2.43,25.7,16.6,42.3,1,NA,21,951.7565132,0.01,98,NA,0.001,15.37,1.8,52
2014-12-10,20,"Obispado",2.49,31.1,16.8,47.9,2,NA,12,952.0232237,0.02,98,NA,0.001,15.38,1,42
2014-12-10,21,"Obispado",2.6,40.5,16.4,56.9,1,NA,13,951.7565132,0,99,NA,0.001,15.42,2.5,353
2014-12-10,22,"Obispado",2.46,38.9,17.4,56.3,2,NA,15,951.6231579,0.01,NA,NA,0.001,15.52,2,335
2014-12-10,23,"Obispado",2.03,16.5,15.7,32.2,2,NA,13,951.6231579,0.01,NA,NA,0.001,15.56,2,358
2014-12-10,18,"San Bernabe",1.18,5.3,6.2,11.5,4,45,13,953.4901316,0,92,4,0,15.66,1.1,164
2014-12-10,19,"San Bernabe",1.21,7.3,6.4,13.7,3,37,11,953.8901974,0,92,4.1,0,15.63,1,206
2014-12-10,20,"San Bernabe",1.46,11.8,6.5,18.3,3,42,17,954.1569079,0,93,4.9,0,15.78,0.9,166
2014-12-10,21,"San Bernabe",1.75,11.7,6.5,18.2,3,43,23,954.0235526,0,94,4.4,0,15.74,0.9,186
2014-12-10,22,"San Bernabe",1.67,4.6,5.4,10,8,47,15,953.7568421,0,94,4.1,0,15.99,6.6,105
2014-12-10,23,"San Bernabe",1.53,2.8,3.5,6.3,15,59,24,953.7568421,0,94,4.8,0,16.01,8.3,103
2014-12-10,18,"San Nicolas",2.66,21.5,28.1,49.6,6,53,44,962.825,0,95,2.6,0,15.62,3.3,25
2014-12-10,19,"San Nicolas",2.73,29.5,28.9,58.4,4,56,8,963.2250658,0,95,2.6,0,15.57,2.1,39
2014-12-10,20,"San Nicolas",2.85,39.1,31,70.1,5,52,19,963.3584211,0,96,2.5,0,15.63,2.6,98
2014-12-10,21,"San Nicolas",2.62,24.1,30.1,54.2,5,50,18,963.2250658,0,96,2.4,0,15.79,4.5,99
2014-12-10,22,"San Nicolas",2.43,10.2,26.5,36.7,7,48,6,963.0917105,0,96,2.5,0,15.85,4.5,106
2014-12-10,23,"San Nicolas",2.26,7.4,21.5,28.9,11,38,7,963.0917105,0,96,2.8,0,15.8,5.6,105
2014-12-10,18,"Santa Catarina",NA,NA,NA,NA,NA,71,NA,938.0209211,0,88,NA,0.001,14.85,5.8,170
2014-12-10,19,"Santa Catarina",NA,NA,NA,NA,NA,79,NA,938.4209868,0,90,NA,0.001,14.66,6.6,132
2014-12-10,20,"Santa Catarina",NA,NA,NA,NA,NA,88,NA,938.5543421,0,91,NA,0.001,14.62,7.5,119
2014-12-10,21,"Santa Catarina",NA,NA,NA,NA,NA,58,NA,938.4209868,0,91,NA,0.001,14.65,7.3,136
2014-12-10,22,"Santa Catarina",NA,NA,NA,NA,NA,43,NA,938.2876316,0,90,NA,0.001,14.86,5.5,180
2014-12-10,23,"Santa Catarina",NA,NA,NA,NA,NA,35,NA,938.2876316,0,89,NA,0.001,15.04,4.4,142
