"fecha","hora","sitio","CO","NO","NO2","NOX","O3","PM10","PM2.5","PRS","RAINF","HR","SO2","SR","TOUT","WS","WDR"
2014-10-06,12,"La Pastora",1.04,NA,NA,NA,77,119,NA,NA,0,40,4.6,0.954,33.71,6.4,78
2014-10-06,13,"La Pastora",0.96,NA,NA,NA,89,64,NA,NA,0,43,3.7,0.881,33.94,7.3,76
2014-10-06,14,"La Pastora",0.96,NA,NA,NA,74,78,NA,NA,0,55,3.4,0.755,32.43,11,79
2014-10-06,15,"La Pastora",0.9,NA,NA,NA,53,79,NA,NA,0,69,3.4,0.52,30.57,13.1,84
2014-10-06,16,"La Pastora",0.87,NA,NA,NA,42,74,NA,952.4232895,0,72,3.2,0.318,29.47,13,89
2014-10-06,17,"La Pastora",0.86,NA,NA,NA,36,61,NA,952.9567105,0,75,3.2,0.112,28.15,12.6,87
2014-10-06,12,"Obispado",1.52,4.2,28.2,32.4,76,85,34,945.08875,0,37,NA,0.873,33.56,6.9,92
2014-10-06,13,"Obispado",1.19,2.4,15.7,18.1,89,110,21,944.4219737,0,38,NA,0.835,33.93,7.3,91
2014-10-06,14,"Obispado",1.17,2.2,14.2,16.4,86,75,22,944.0219079,0,44,NA,0.705,33.28,9.7,67
2014-10-06,15,"Obispado",1.26,3,15.3,18.3,55,73,34,943.8885526,0,62,NA,0.419,31.47,10.4,63
2014-10-06,16,"Obispado",1.18,2.9,12.5,15.4,40,78,21,944.1552632,0,68,NA,0.281,29.98,12.6,58
2014-10-06,17,"Obispado",1.21,3,14.2,17.2,28,58,20,944.5553289,0,71,NA,0.055,28.66,12.1,66
2014-10-06,12,"San Bernabe",0.56,2.1,4.7,6.8,76,75,10,946.4223026,0,31,1.9,0.795,33.75,5.5,154
2014-10-06,13,"San Bernabe",0.49,1.5,3.9,5.4,79,79,32,945.7555263,0,36,1.7,0.75,33.35,10.3,102
2014-10-06,14,"San Bernabe",0.55,1.9,4.1,6,76,71,31,945.4888158,0,41,2.2,0.637,32.7,13.5,93
2014-10-06,15,"San Bernabe",0.78,2.3,5.2,7.5,81,67,39,945.2221053,0,52,6.9,0.466,31.37,15.6,99
2014-10-06,16,"San Bernabe",0.62,2.2,5.1,7.3,72,88,50,945.4888158,0,60,15.7,0.302,30.15,16.8,94
2014-10-06,17,"San Bernabe",0.7,2.5,4.7,7.2,43,99,44,946.0222368,0,66,11.5,0.092,28.54,17.2,114
2014-10-06,12,"San Nicolas",0.35,4.3,8.6,12.9,59,65,26,954.9570395,0,42,3.1,0.802,32.97,6.4,23
2014-10-06,13,"San Nicolas",0.39,5.1,9.7,14.8,66,62,28,954.2902632,0,42,3.5,0.701,33.46,7.1,76
2014-10-06,14,"San Nicolas",0.4,5.1,10.4,15.5,57,72,29,954.0235526,0,52,3.3,0.621,31.95,11.7,101
2014-10-06,15,"San Nicolas",0.49,4.5,11.6,16.1,71,87,NA,953.8901974,0,60,3.5,0.439,31.02,12.4,105
2014-10-06,16,"San Nicolas",0.42,4.7,9.6,14.3,53,101,51,954.1569079,0,64,3.3,0.267,29.85,13.5,106
2014-10-06,17,"San Nicolas",0.42,6.1,9.4,15.5,31,85,35,954.6903289,0,66,3.3,0.048,28.86,12.6,112
2014-10-06,12,"Santa Catarina",0.87,10.9,4.3,15.2,81,47,20,931.3531579,0,29,4.1,0.803,31.9,10.7,98
2014-10-06,13,"Santa Catarina",0.92,8.7,5.1,13.8,107,106,25,930.5530263,0,31,4.6,0.734,32.25,14.1,97
2014-10-06,14,"Santa Catarina",0.76,7.3,4.5,11.8,111,121,12,930.0196053,0,36,4.1,0.604,32.14,15.7,93
2014-10-06,15,"Santa Catarina",0.74,7.4,5.5,12.9,89,121,30,929.7528947,0,45,3.6,0.345,31.02,15.1,95
2014-10-06,16,"Santa Catarina",0.7,8.5,15,23.5,56,115,31,930.0196053,0,59,2.8,0.246,29.26,17.4,106
2014-10-06,17,"Santa Catarina",0.75,8.9,22.3,31.2,32,130,10,930.5530263,0,65,2.7,0.073,27.59,15.1,110
