"fecha","hora","sitio","CO","NO","NO2","NOX","O3","PM10","PM2.5","PRS","RAINF","HR","SO2","SR","TOUT","WS","WDR"
2014-06-30,18,"La Pastora",0.58,NA,NA,NA,31,65,NA,NA,NA,NA,4,NA,NA,NA,NA
2014-06-30,19,"La Pastora",0.57,NA,NA,NA,30,72,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014-06-30,20,"La Pastora",0.57,NA,NA,NA,29,43,NA,NA,NA,NA,3.9,NA,NA,NA,NA
2014-06-30,21,"La Pastora",0.54,NA,NA,NA,28,43,NA,NA,NA,NA,3.8,NA,NA,NA,NA
2014-06-30,22,"La Pastora",0.52,NA,NA,NA,29,35,NA,NA,NA,NA,3.7,NA,NA,NA,NA
2014-06-30,23,"La Pastora",0.51,NA,NA,NA,29,16,NA,NA,NA,NA,3.4,NA,NA,NA,NA
2014-06-30,18,"Obispado",0.98,29.3,8.2,37.4,23,59,30,944.4219737,0,46,NA,0.053,32.68,15.7,122
2014-06-30,19,"Obispado",0.96,28,7.7,35.6,22,70,33,944.8220395,0,54,NA,0.009,30.9,13.8,109
2014-06-30,20,"Obispado",0.94,28.9,6.1,35,22,66,22,945.08875,0,59,NA,0.001,29.37,15.8,122
2014-06-30,21,"Obispado",0.94,29.5,5.2,34.7,22,61,12,945.7555263,0,61,NA,0.001,28.23,12.9,116
2014-06-30,22,"Obispado",1,38.9,4.9,43.8,22,51,15,946.1555921,0,63,NA,0.001,27.2,10.9,127
2014-06-30,23,"Obispado",0.97,37.6,4.6,42.1,21,40,1,946.0222368,0,63,NA,0.002,26.74,9.7,93
2014-06-30,18,"San Bernabe",0.55,NA,NA,NA,29,110,NA,945.7555263,0,41,1.3,0.093,32.66,28.2,114
2014-06-30,19,"San Bernabe",0.57,NA,NA,NA,26,126,NA,946.1555921,0,48,1.2,0.007,30.94,28.4,116
2014-06-30,20,"San Bernabe",0.56,NA,NA,NA,24,107,NA,946.6890132,0,52,1.2,0,29.5,26,113
2014-06-30,21,"San Bernabe",0.51,NA,NA,NA,24,61,NA,947.3557895,0,55,1.2,0,28.45,23.9,112
2014-06-30,22,"San Bernabe",0.47,NA,NA,NA,25,40,NA,947.7558553,0,53,1.3,0,27.74,18.8,108
2014-06-30,23,"San Bernabe",0.57,NA,NA,NA,25,35,NA,947.8892105,0,55,1.2,0,26.81,13.9,95
2014-06-30,18,"San Nicolas",1.37,NA,NA,NA,29,87,66,954.1569079,0,43,NA,0.054,33.11,19.8,121
2014-06-30,19,"San Nicolas",1.38,NA,NA,NA,27,97,27,954.6903289,0,49,NA,0.004,31.21,19.4,120
2014-06-30,20,"San Nicolas",1.34,NA,NA,NA,25,95,5,955.22375,0,54,NA,0,29.74,19.8,119
2014-06-30,21,"San Nicolas",1.27,NA,NA,NA,26,91,49,955.7571711,0,56,NA,0,28.67,19.9,120
2014-06-30,22,"San Nicolas",1.24,NA,NA,NA,27,81,17,956.1572368,0,56,NA,0,27.81,15.4,118
2014-06-30,23,"San Nicolas",1.24,NA,NA,NA,27,41,NA,956.0238816,0,60,NA,0,26.81,14.8,108
2014-06-30,18,"Santa Catarina",0.58,4.8,4.5,9.1,35,101,3,930.4196711,0,42,3,0.07,31.06,22.7,NA
2014-06-30,19,"Santa Catarina",0.67,4.7,7.1,11.7,30,100,9,930.8197368,0,50,NA,0.009,29.53,20.4,NA
2014-06-30,20,"Santa Catarina",0.61,4.3,6.3,10.4,28,100,21,931.2198026,0,55,3.1,0,28.03,18.9,NA
2014-06-30,21,"Santa Catarina",0.6,4.1,5.2,9.2,29,88,26,931.8865789,0,57,3,0,26.99,16.8,NA
2014-06-30,22,"Santa Catarina",0.59,4.1,6,9.9,28,74,13,932.1532895,0,59,3,0,26.21,15.4,NA
2014-06-30,23,"Santa Catarina",0.56,3.5,3.7,7.1,28,67,7,932.2866447,0,59,3.4,0,25.6,10.6,NA
