"fecha","hora","sitio","CO","NO","NO2","NOX","O3","PM10","PM2.5","PRS","RAINF","HR","SO2","SR","TOUT","WS","WDR"
2014-10-28,12,"La Pastora",1.92,NA,NA,NA,66,243,77,NA,0,60,4.2,0.83,29.07,5.5,107
2014-10-28,13,"La Pastora",1.61,NA,NA,NA,85,171,57,NA,0,65,3.8,0.804,29.55,7.2,88
2014-10-28,14,"La Pastora",1.33,NA,NA,NA,86,125,43,NA,0,68,3.8,0.69,29.18,9.3,86
2014-10-28,15,"La Pastora",1.23,NA,NA,NA,83,91,33,NA,0,70,3.9,0.495,28.45,10.8,84
2014-10-28,16,"La Pastora",1.28,NA,NA,NA,84,102,51,NA,0,69,4.2,0.243,27.62,10.6,74
2014-10-28,17,"La Pastora",1.17,NA,NA,NA,47,126,46,NA,0,66,4.5,0.057,26.62,9.1,88
2014-10-28,12,"Obispado",1.87,8.8,38.5,47.3,39,210,48,947.7558553,0,55,NA,0.781,29.17,5.3,67
2014-10-28,13,"Obispado",1.95,5.1,38,43.1,75,210,31,947.2224342,0,53,NA,0.748,29.59,6.8,57
2014-10-28,14,"Obispado",1.89,2.9,28.6,31.5,98,155,50,947.0890789,0,56,NA,0.623,29.59,8.3,68
2014-10-28,15,"Obispado",1.61,2,16.4,18.4,91,140,42,947.2224342,0,64,NA,0.445,28.51,10.3,57
2014-10-28,16,"Obispado",1.64,2,17.7,19.7,83,93,60,947.8892105,0,70,NA,0.154,27.21,10.8,57
2014-10-28,17,"Obispado",1.54,2.3,18.7,21,42,122,34,948.5559868,0,66,NA,0.045,26.48,10.7,62
2014-10-28,12,"San Bernabe",1.87,3.6,10,13.6,76,139,58,949.3561184,0,48,4.6,0.678,29.6,5.1,171
2014-10-28,13,"San Bernabe",1.55,3,6.5,9.5,86,148,55,948.5559868,0,53,4.6,0.654,29.52,9.9,138
2014-10-28,14,"San Bernabe",1.04,2.8,4.7,7.5,83,135,34,948.4226316,0,53,5.4,0.568,29.41,13.2,87
2014-10-28,15,"San Bernabe",0.98,3.1,5.6,8.7,69,111,27,948.6893421,0,58,4.9,0.418,28.49,15.5,79
2014-10-28,16,"San Bernabe",0.88,2.8,4.8,7.6,58,118,34,949.4894737,0,63,4.9,0.234,27.38,15.2,88
2014-10-28,17,"San Bernabe",0.95,2.7,3.8,6.5,50,108,27,950.2896053,0,63,11.1,0.064,26.48,13.1,109
2014-10-28,12,"San Nicolas",1.32,5.6,13.1,18.7,56,88,7,958.0242105,0,60,3.3,0.708,28.75,4.5,51
2014-10-28,13,"San Nicolas",1.43,4.3,14.2,18.5,83,113,58,957.4907895,0,56,4.2,0.656,29.49,6.2,57
2014-10-28,14,"San Nicolas",1.46,5.6,15.4,21,69,143,45,957.3574342,0,59,3.7,0.547,29.27,8.4,88
2014-10-28,15,"San Nicolas",1.39,4.6,11.9,16.5,75,129,32,957.7575,0,65,3,0.388,28.46,9.7,90
2014-10-28,16,"San Nicolas",1.28,5.7,10.9,16.6,55,122,7,958.4242763,0,63,4.2,0.137,27.63,10.4,101
2014-10-28,17,"San Nicolas",1.14,4.8,7.9,12.7,30,88,12,959.2244079,0,64,5,0.024,26.91,11.5,104
2014-10-28,12,"Santa Catarina",0.44,9.6,10.8,20.4,64,109,31,934.1536184,0,40,4.8,0.716,28.85,7.9,113
2014-10-28,13,"Santa Catarina",0.52,7.9,12.2,20.1,83,167,64,933.4868421,0,46,4.5,0.674,29.04,10.4,105
2014-10-28,14,"Santa Catarina",0.43,5.5,12.4,17.9,105,185,47,933.2201316,0,48,5.1,0.566,28.93,14.5,106
2014-10-28,15,"Santa Catarina",0.25,3.8,9.9,13.7,112,215,42,933.0867763,0,55,4.2,0.409,27.98,17.2,102
2014-10-28,16,"Santa Catarina",NA,3.1,7.4,10.5,95,205,43,933.7535526,0,64,3.2,0.21,26.26,21.5,105
2014-10-28,17,"Santa Catarina",0.06,3.3,5.3,8.6,60,193,66,934.6870395,0,66,4.1,0.029,24.97,18.3,107
