"fecha","hora","sitio","CO","NO","NO2","NOX","O3","PM10","PM2.5","PRS","RAINF","HR","SO2","SR","TOUT","WS","WDR"
2014-06-09,18,"La Pastora",0.56,NA,NA,NA,54,53,14,NA,NA,NA,4.9,NA,NA,NA,NA
2014-06-09,19,"La Pastora",0.55,NA,NA,NA,42,47,4,NA,NA,NA,4.3,NA,NA,NA,NA
2014-06-09,20,"La Pastora",0.61,NA,NA,NA,26,43,24,NA,NA,NA,4.5,NA,NA,NA,NA
2014-06-09,21,"La Pastora",0.92,NA,NA,NA,12,61,32,NA,NA,NA,2.5,NA,NA,NA,NA
2014-06-09,22,"La Pastora",0.85,NA,NA,NA,8,62,30,NA,NA,NA,3,NA,NA,NA,NA
2014-06-09,23,"La Pastora",0.51,NA,NA,NA,17,43,14,NA,NA,NA,2.5,NA,NA,NA,NA
2014-06-09,18,"Obispado",0.75,6.8,12.5,19.2,39,64,32,941.8882237,0,57,NA,0.085,32.51,7.9,95
2014-06-09,19,"Obispado",0.7,5.4,10.9,16.3,32,47,16,942.555,0,58,NA,0.01,31.89,6.8,93
2014-06-09,20,"Obispado",0.69,6.2,8.7,14.9,32,46,38,942.9550658,0,64,NA,0.001,30.66,7,117
2014-06-09,21,"Obispado",0.6,4.4,8.9,13.3,23,39,19,943.8885526,0,66,NA,0.002,30.13,5.3,97
2014-06-09,22,"Obispado",0.65,6.2,10.5,16.8,22,31,9,944.2886184,0,66,NA,0.001,29.8,6.1,82
2014-06-09,23,"Obispado",0.78,15.9,7.4,23.2,19,41,33,944.9553947,0,74,NA,0.001,28,8.5,42
2014-06-09,18,"San Bernabe",0.71,1.9,2.5,4.4,55,75,NA,942.6883553,0,50,10.6,0.083,32.44,12.6,112
2014-06-09,19,"San Bernabe",0.76,1.6,2.6,4.1,40,61,NA,943.4884868,0,51,6.7,0.009,32.12,10,109
2014-06-09,20,"San Bernabe",0.9,2,3.9,5.7,31,51,NA,943.8885526,0,54,8.2,0,31.65,9.2,129
2014-06-09,21,"San Bernabe",0.85,1.8,6,7.6,22,62,NA,944.8220395,0,57,3.7,0,31.01,6.5,70
2014-06-09,22,"San Bernabe",0.74,1.9,4.4,6.2,14,73,NA,945.3554605,0,60,2.9,0,30.17,11.5,70
2014-06-09,23,"San Bernabe",0.51,1.6,1.6,3,13,73,NA,946.1555921,0,70,3.1,0,27.89,12.6,118
2014-06-09,18,"San Nicolas",0.71,NA,NA,NA,44,68,40,950.6896711,0,50,NA,0.061,33,8.9,122
2014-06-09,19,"San Nicolas",0.75,NA,NA,NA,26,71,23,951.4898026,0,54,NA,0.01,32.44,8.4,107
2014-06-09,20,"San Nicolas",1.05,NA,NA,NA,15,87,14,951.8898684,0,59,NA,0,31.4,6.4,118
2014-06-09,21,"San Nicolas",0.99,NA,NA,NA,6,79,21,953.0900658,0,63,NA,0,30.41,4.3,49
2014-06-09,22,"San Nicolas",0.71,NA,NA,NA,7,83,42,953.6234868,0,67,NA,0,29.23,10.7,88
2014-06-09,23,"San Nicolas",0.53,NA,NA,NA,13,105,51,954.5569737,0,75,NA,0,27.52,12,90
2014-06-09,18,"Santa Catarina",0.76,2.9,5.9,8.7,62,88,34,927.4858553,0,52,3.5,0.118,31.2,13.9,NA
2014-06-09,19,"Santa Catarina",0.79,2.6,4.4,6.8,51,77,48,928.4193421,0,54,3.4,0.007,30.41,11.2,NA
2014-06-09,20,"Santa Catarina",0.78,2.7,5.9,8.4,40,65,11,928.8194079,0,55,3.3,0,29.73,6.4,NA
2014-06-09,21,"Santa Catarina",0.79,2.9,6.8,9.5,33,64,30,929.7528947,0,59,3.2,0,29.01,9.3,NA
2014-06-09,22,"Santa Catarina",0.74,2.8,6,8.6,30,64,NA,930.2863158,0,58,3.3,0,28.66,7.5,NA
2014-06-09,23,"Santa Catarina",0.69,2.8,6.8,9.5,18,59,12,930.8197368,0,64,3.1,0,27.61,12.5,NA
