"fecha","hora","sitio","CO","NO","NO2","NOX","O3","PM10","PM2.5","PRS","RAINF","HR","SO2","SR","TOUT","WS","WDR"
2014-06-12,12,"La Pastora",0.82,NA,NA,NA,119,81,15,NA,NA,NA,7.5,NA,NA,NA,NA
2014-06-12,13,"La Pastora",0.86,NA,NA,NA,141,87,39,NA,NA,NA,8,NA,NA,NA,NA
2014-06-12,14,"La Pastora",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014-06-12,15,"La Pastora",0.59,NA,NA,NA,78,NA,NA,NA,NA,NA,5.5,NA,NA,NA,NA
2014-06-12,16,"La Pastora",0.51,NA,NA,NA,60,NA,NA,NA,NA,NA,4.8,NA,NA,NA,NA
2014-06-12,17,"La Pastora",0.54,NA,NA,NA,51,114,NA,NA,NA,NA,4.5,NA,NA,NA,NA
2014-06-12,12,"Obispado",0.99,13.7,32.2,46,54,131,19,944.9553947,0,32,NA,1.037,34.96,6.8,53
2014-06-12,13,"Obispado",0.97,8.8,19.9,28.7,92,96,10,944.2886184,0,31,NA,1.002,36.33,8,56
2014-06-12,14,"Obispado",1,11.5,18.1,29.6,61,83,37,943.6218421,0,30,NA,0.916,37.5,11.6,52
2014-06-12,15,"Obispado",0.87,7.6,15.4,22.9,60,86,29,942.9550658,0,25,NA,0.789,38.65,11.2,83
2014-06-12,16,"Obispado",0.8,8,12.9,20.9,45,68,16,942.555,0,22,NA,0.598,38.53,11.8,86
2014-06-12,17,"Obispado",0.77,7.1,13.6,20.7,35,50,17,942.2882895,0,25,NA,0.246,38.13,11.1,97
2014-06-12,12,"San Bernabe",1.08,1.7,4.3,5.9,98,99,NA,946.1555921,0,30,6.4,0.907,NA,4.2,91
2014-06-12,13,"San Bernabe",0.93,1.7,3.4,5.1,121,61,NA,945.3554605,0,22,5.5,0.908,36.37,11.7,124
2014-06-12,14,"San Bernabe",0.62,1.7,3.1,4.7,116,75,NA,944.6886842,0,22,6,0.837,37.26,14.4,110
2014-06-12,15,"San Bernabe",0.63,1.6,2.3,3.9,104,72,NA,944.0219079,0,20,8.2,0.721,37.97,16.9,99
2014-06-12,16,"San Bernabe",0.52,1.9,2.3,4.1,73,64,NA,943.4884868,0,17,1.8,0.562,38.11,18.5,106
2014-06-12,17,"San Bernabe",0.5,1.9,2.6,4.4,58,47,NA,943.2217763,0,18,1.4,0.375,37.89,20.1,106
2014-06-12,12,"San Nicolas",0.81,NA,NA,NA,93,95,14,954.4236184,0,33,NA,0.907,34.98,6,102
2014-06-12,13,"San Nicolas",0.75,NA,NA,NA,87,85,26,953.6234868,0,29,NA,0.885,36.55,8.7,101
2014-06-12,14,"San Nicolas",0.66,NA,NA,NA,84,127,42,NA,0,20,NA,0.735,34.22,10,116
2014-06-12,15,"San Nicolas",0.65,NA,NA,NA,74,NA,NA,NA,0,19,NA,0.645,35.83,12.6,108
2014-06-12,16,"San Nicolas",0.69,NA,NA,NA,57,NA,NA,951.6231579,0,21,NA,0.515,38.79,13.1,111
2014-06-12,17,"San Nicolas",0.77,NA,NA,NA,50,72,NA,951.2230921,0,20,NA,0.325,38.42,14.1,125
2014-06-12,12,"Santa Catarina",1.19,3.7,2.1,5.4,119,144,54,930.8197368,0,28,5.2,0.902,34.1,13.2,NA
2014-06-12,13,"Santa Catarina",1.07,3,1.5,4.2,156,170,35,930.1529605,0,25,6.7,0.872,34.81,14,NA
2014-06-12,14,"Santa Catarina",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014-06-12,15,"Santa Catarina",0.73,20.9,2.6,23.3,82,NA,14,NA,0,14,4.8,0.504,NA,15.1,NA
2014-06-12,16,"Santa Catarina",1.06,3.5,5.6,8.8,86,NA,NA,928.2859868,0,16,4.1,0.521,37.13,18.3,NA
2014-06-12,17,"Santa Catarina",1.02,3.6,6.5,10,64,105,NA,928.0192763,0,20,3.5,0.334,36.64,16.6,NA
