"fecha","hora","sitio","CO","NO","NO2","NOX","O3","PM10","PM2.5","PRS","RAINF","HR","SO2","SR","TOUT","WS","WDR"
2014-07-26,18,"La Pastora",0.63,NA,NA,NA,31,69,NA,954.9570395,0,41,4.4,0.172,35.09,16.1,119
2014-07-26,19,"La Pastora",0.59,NA,NA,NA,30,48,NA,955.4904605,0,43,4.6,0.014,33.51,12.2,140
2014-07-26,20,"La Pastora",0.6,NA,NA,NA,28,25,NA,956.2905921,0,44,4.3,0,32.58,8.3,131
2014-07-26,21,"La Pastora",0.64,NA,NA,NA,25,31,NA,957.0907237,0,49,3.7,0,31.03,8.8,92
2014-07-26,22,"La Pastora",0.58,NA,NA,NA,26,40,NA,958.0242105,0,49,3.8,0,29.92,13.4,92
2014-07-26,23,"La Pastora",0.57,NA,NA,NA,27,109,NA,957.6241447,0,52,3.8,0,28.76,12.3,93
2014-07-26,18,"Obispado",0.45,3.1,4.7,7.8,27,54,29,946.1555921,0,42,NA,0.072,34.73,13.8,118
2014-07-26,19,"Obispado",0.46,2.9,5.3,8.2,24,50,9,946.5556579,0,45,NA,0.012,33.21,14.1,123
2014-07-26,20,"Obispado",0.46,2.7,5.1,7.8,24,58,18,947.3557895,0,48,NA,0.001,31.73,13.9,127
2014-07-26,21,"Obispado",0.44,2.7,4.3,7,24,50,9,948.1559211,0,50,NA,0.001,30.81,13.5,130
2014-07-26,22,"Obispado",0.4,2.5,3.3,5.8,25,45,9,948.8226974,0,51,NA,0.001,29.9,13.6,135
2014-07-26,23,"Obispado",0.41,2.5,4.1,6.6,22,46,14,949.0894079,0,53,NA,0.002,28.75,8.5,114
2014-07-26,18,"San Bernabe",0.59,5.8,4.7,10.5,29,89,NA,947.4891447,0,38,1.4,0.16,34.65,26.4,110
2014-07-26,19,"San Bernabe",0.53,5.7,5.4,11.1,25,83,NA,948.0225658,0,40,1.3,0.01,33.59,21.7,128
2014-07-26,20,"San Bernabe",0.58,5.4,6.6,12,21,69,NA,949.0894079,0,42,1.2,0,32.35,18.1,139
2014-07-26,21,"San Bernabe",0.61,5.6,8.1,13.7,16,50,NA,950.0228947,0,44,1.7,0,31.46,14.9,126
2014-07-26,22,"San Bernabe",0.53,5.4,5.4,10.8,20,48,NA,950.8230263,0,44,1.5,0,30.1,20.7,105
2014-07-26,23,"San Bernabe",0.7,5.3,4.4,9.7,21,50,NA,951.0897368,0,46,1.5,0,28.72,15.6,103
2014-07-26,18,"San Nicolas",0.86,NA,NA,NA,27,117,24,955.8905263,0,38,NA,0.133,35.51,15.8,129
2014-07-26,19,"San Nicolas",0.89,NA,NA,NA,23,90,15,956.2905921,0,40,NA,0.007,33.98,16.6,134
2014-07-26,20,"San Nicolas",0.93,NA,NA,NA,22,91,21,957.3574342,0,44,NA,0,32.52,15.1,130
2014-07-26,21,"San Nicolas",0.95,NA,NA,NA,21,69,NA,958.2909211,0,45,NA,0,31.43,15,121
2014-07-26,22,"San Nicolas",0.87,NA,NA,NA,19,71,16,959.2244079,0,45,NA,0,30.26,15.9,110
2014-07-26,23,"San Nicolas",0.84,NA,NA,NA,21,66,24,959.3577632,0,51,NA,0,28.88,14.7,115
2014-07-26,18,"Santa Catarina",0.44,5.8,5.3,11.1,31,70,3,932.42,0,40,3.9,0.134,32.8,22.7,97
2014-07-26,19,"Santa Catarina",0.48,5.8,6.1,11.9,26,90,5,933.0867763,0,43,3.5,0.008,31.46,20.3,91
2014-07-26,20,"Santa Catarina",0.58,6.5,10.2,16.7,22,69,11,933.8869079,0,43,3.7,0,30.64,14.4,93
2014-07-26,21,"Santa Catarina",0.53,6.4,12.7,19.1,18,54,9,934.6870395,0,48,3.6,0,29.35,12.4,83
2014-07-26,22,"Santa Catarina",0.53,6.1,9.6,15.7,18,61,16,935.4871711,0,49,3.7,0,28.52,11.4,107
2014-07-26,23,"Santa Catarina",0.44,5.1,6.4,11.5,22,59,13,935.7538816,0,50,3.8,0,27.56,12.4,101
