"fecha","hora","sitio","CO","NO","NO2","NOX","O3","PM10","PM2.5","PRS","RAINF","HR","SO2","SR","TOUT","WS","WDR"
2014-12-30,12,"La Pastora",1.81,NA,NA,NA,16,67,NA,NA,0,86,4,0.403,15.96,9.3,77
2014-12-30,13,"La Pastora",1.83,NA,NA,NA,17,49,NA,NA,0,89,7.3,0.278,15.48,10.1,68
2014-12-30,14,"La Pastora",1.87,NA,NA,NA,13,76,NA,NA,0,91,9.9,0.237,15.05,10.3,78
2014-12-30,15,"La Pastora",1.9,NA,NA,NA,11,68,NA,NA,0,92,9.5,0.133,14.76,12.2,68
2014-12-30,16,"La Pastora",1.87,NA,NA,NA,11,66,NA,NA,0,94,6.4,0.047,14.08,12.5,55
2014-12-30,17,"La Pastora",2.03,NA,NA,NA,5,63,NA,NA,0,97,4.9,0.009,13.51,6.1,102
2014-12-30,12,"Obispado",2.09,8.9,12.6,21.5,13,81,16,954.2902632,0,82,NA,0.241,15.28,10.1,37
2014-12-30,13,"Obispado",2.06,13.9,19,32.9,10,68,31,953.3567763,0,85,NA,0.182,15.14,10.1,29
2014-12-30,14,"Obispado",2.04,12.4,15.9,28.3,8,95,39,952.9567105,0,87,NA,0.139,14.75,9.2,22
2014-12-30,15,"Obispado",2.16,11.8,17,28.8,7,86,34,952.9567105,0,88,NA,0.079,14.59,8.6,42
2014-12-30,16,"Obispado",2.23,13.7,19.4,33.1,4,81,33,953.3567763,0,89,NA,0.021,14.4,8,45
2014-12-30,17,"Obispado",2.22,9.3,16.4,25.7,3,94,38,953.8901974,0,94,NA,0.008,13.75,7.6,40
2014-12-30,12,"San Bernabe",1.26,4.8,3.9,8.7,19,102,24,956.5573026,0,76,6.3,0.35,16.02,11.5,83
2014-12-30,13,"San Bernabe",1.11,3.9,3.1,7,19,88,28,955.6238158,0,80,9.3,0.278,15.42,11.3,82
2014-12-30,14,"San Bernabe",0.99,3.6,3,6.6,21,79,23,955.0903947,0,78,10,0.156,15.8,9.3,86
2014-12-30,15,"San Bernabe",0.93,3.5,3.6,7.1,17,73,22,955.22375,0,83,6.5,0.081,14.93,10.4,91
2014-12-30,16,"San Bernabe",0.91,3.5,4.4,7.9,13,75,26,955.7571711,0,88,7.8,0.027,14.15,10.1,84
2014-12-30,17,"San Bernabe",0.9,4.3,5.1,9.4,8,62,18,956.2905921,0,91,12.6,0.005,13.82,6.3,124
2014-12-30,12,"San Nicolas",2.58,12.7,15.3,28,18,91,15,966.2922368,0,85,9.8,0.18,14.92,8.7,74
2014-12-30,13,"San Nicolas",2.58,8.9,14.5,23.4,19,93,36,965.2253947,0,88,16.7,0.147,14.45,8.1,67
2014-12-30,14,"San Nicolas",2.69,14.6,17,31.6,18,87,27,964.6919737,0,87,15,0.129,14.7,8.7,75
2014-12-30,15,"San Nicolas",2.72,14.2,18.7,32.9,13,83,29,964.9586842,0,89,9,0.058,14.33,6.6,70
2014-12-30,16,"San Nicolas",2.82,13.2,24.3,37.5,10,94,33,965.2253947,0.01,92,7.5,0.018,13.61,5.5,84
2014-12-30,17,"San Nicolas",3.1,20.8,29,49.8,9,73,42,965.8921711,0.02,93,11.4,0.004,13.46,4.8,102
2014-12-30,12,"Santa Catarina",NA,NA,NA,NA,NA,115,NA,940.9547368,0,74,NA,0.139,14.56,4.7,165
2014-12-30,13,"Santa Catarina",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014-12-30,14,"Santa Catarina",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014-12-30,15,"Santa Catarina",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014-12-30,16,"Santa Catarina",NA,NA,NA,NA,NA,106,NA,939.7545395,0,84,NA,0.028,13.44,12.6,135
2014-12-30,17,"Santa Catarina",NA,NA,NA,NA,NA,100,NA,940.2879605,0,84,NA,0.009,13.54,11.7,109
