"fecha","hora","sitio","CO","NO","NO2","NOX","O3","PM10","PM2.5","PRS","RAINF","HR","SO2","SR","TOUT","WS","WDR"
2014-07-22,12,"La Pastora",0.73,NA,NA,NA,59,57,NA,958.9576974,0,59,5.1,1.029,32.86,8.4,83
2014-07-22,13,"La Pastora",0.71,NA,NA,NA,55,43,NA,957.0907237,0,56,4.9,1,33.48,10.1,82
2014-07-22,14,"La Pastora",0.72,NA,NA,NA,70,36,NA,955.8905263,0,51,5.6,0.928,34.65,10.9,81
2014-07-22,15,"La Pastora",0.66,NA,NA,NA,46,36,NA,954.9570395,0,46,4.8,0.78,35.61,10.5,103
2014-07-22,16,"La Pastora",0.63,NA,NA,NA,43,20,NA,954.5569737,0,40,4.8,0.623,36.17,11,119
2014-07-22,17,"La Pastora",0.62,NA,NA,NA,38,17,NA,955.22375,0,39,4.5,0.374,36.19,10,116
2014-07-22,12,"Obispado",0.71,5.1,20.3,25.4,68,83,25,949.7561842,0,56,NA,0.974,32.96,7.6,59
2014-07-22,13,"Obispado",0.54,4.7,11.8,16.5,50,92,25,949.2227632,0,53,NA,0.988,33.74,8.5,66
2014-07-22,14,"Obispado",0.57,3.7,10.4,14.1,67,66,7,948.5559868,0,51,NA,0.92,34.41,9.5,51
2014-07-22,15,"Obispado",0.56,3.8,9.7,13.5,55,64,28,948.0225658,0,49,NA,0.729,34.72,12.7,65
2014-07-22,16,"Obispado",0.53,4.1,8.6,12.7,40,70,8,947.6225,0,42,NA,0.519,35.43,11.4,88
2014-07-22,17,"Obispado",0.49,3.7,7.2,10.9,40,47,7,947.4891447,0,41,NA,0.331,35.54,9.7,124
2014-07-22,12,"San Bernabe",0.58,5.5,4.4,9.9,68,73,NA,951.6231579,0,52,4.5,0.866,32.51,11.9,92
2014-07-22,13,"San Bernabe",0.57,5.5,4.2,9.7,55,50,NA,951.0897368,0,47,3,0.867,33.35,12.8,118
2014-07-22,14,"San Bernabe",0.54,5.7,3.9,9.6,54,35,NA,950.4229605,0,43,2.7,0.814,34.35,12.2,113
2014-07-22,15,"San Bernabe",0.53,5.3,4.3,9.6,72,52,NA,949.7561842,0,41,9.3,0.668,34.68,14.7,108
2014-07-22,16,"San Bernabe",0.51,5.3,3.7,9,56,58,NA,949.3561184,0,38,5.4,0.509,35.13,15.3,101
2014-07-22,17,"San Bernabe",0.49,5.4,3.6,9,39,47,NA,949.2227632,0,35,2.8,0.36,35.32,18.4,101
2014-07-22,12,"San Nicolas",0.72,NA,NA,NA,47,103,23,960.1578947,0,55,NA,0.869,32.94,7.9,81
2014-07-22,13,"San Nicolas",0.66,NA,NA,NA,38,70,NA,959.3577632,0,49,NA,0.86,33.95,9.8,89
2014-07-22,14,"San Nicolas",0.7,NA,NA,NA,48,63,5,958.6909868,0,45,NA,0.788,34.84,12,110
2014-07-22,15,"San Nicolas",0.71,NA,NA,NA,54,72,27,958.0242105,0,39,NA,0.66,35.55,11.8,112
2014-07-22,16,"San Nicolas",0.72,NA,NA,NA,42,59,24,957.6241447,0,35,NA,0.509,36.06,12.1,109
2014-07-22,17,"San Nicolas",0.73,NA,NA,NA,32,51,36,957.4907895,0,33,NA,0.323,36.32,12.6,117
2014-07-22,12,"Santa Catarina",0.61,5.1,2.9,8,81,139,4,936.2873026,0,48,4.3,0.848,31.82,15.8,92
2014-07-22,13,"Santa Catarina",0.58,5.3,3.7,9,82,102,7,935.7538816,0,47,4.4,0.848,32.42,18,98
2014-07-22,14,"Santa Catarina",0.49,5.7,3.6,9.3,67,119,24,935.0871053,0,45,4.5,0.78,32.87,18.2,93
2014-07-22,15,"Santa Catarina",0.5,4.7,3.3,8,93,90,4,934.5536842,0,45,4.7,0.67,33.27,16,77
2014-07-22,16,"Santa Catarina",0.47,4.9,2.1,7,65,104,NA,934.2869737,0,44,7.1,0.451,33.35,17.3,90
2014-07-22,17,"Santa Catarina",0.44,5.2,8.5,13.7,53,85,22,934.1536184,0,41,5.7,0.309,33.59,17.1,88
