"fecha","hora","sitio","CO","NO","NO2","NOX","O3","PM10","PM2.5","PRS","RAINF","HR","SO2","SR","TOUT","WS","WDR"
2014-06-18,0,"La Pastora",0.52,NA,NA,NA,15,29,NA,NA,NA,NA,2.7,NA,NA,NA,NA
2014-06-18,1,"La Pastora",0.51,NA,NA,NA,14,NA,11,NA,NA,NA,2.6,NA,NA,NA,NA
2014-06-18,2,"La Pastora",0.5,NA,NA,NA,13,NA,1,NA,NA,NA,2.6,NA,NA,NA,NA
2014-06-18,3,"La Pastora",0.5,NA,NA,NA,13,NA,10,NA,NA,NA,2.6,NA,NA,NA,NA
2014-06-18,4,"La Pastora",0.51,NA,NA,NA,12,NA,NA,NA,NA,NA,2.4,NA,NA,NA,NA
2014-06-18,5,"La Pastora",0.54,NA,NA,NA,10,NA,15,NA,NA,NA,2.3,NA,NA,NA,NA
2014-06-18,0,"Obispado",0.97,31.9,3.7,35.6,18,36,NA,947.0890789,0,80,NA,0.002,25.75,6.9,128
2014-06-18,1,"Obispado",0.96,40.4,5.1,45.5,19,42,31,946.8223684,0,84,NA,0.001,25.17,7.7,86
2014-06-18,2,"Obispado",0.85,38.9,4.5,43.4,19,48,9,946.8223684,0,87,NA,0.001,24.38,7.1,48
2014-06-18,3,"Obispado",0.83,39.1,3.9,43.1,18,63,4,947.0890789,0,88,NA,0.002,23.96,7.4,54
2014-06-18,4,"Obispado",0.91,43.8,4,47.8,19,54,4,947.4891447,0,88,NA,0.002,23.66,5.3,52
2014-06-18,5,"Obispado",0.91,48.3,6.2,54.5,15,63,14,947.7558553,0,88,NA,0.003,23.58,4.2,16
2014-06-18,0,"San Bernabe",0.5,1.8,0.4,2.2,13,49,NA,948.5559868,0,79,2.4,0,25.57,17,105
2014-06-18,1,"San Bernabe",0.54,1.6,0.2,1.8,13,52,NA,948.2892763,0,80,1.7,0,24.98,15.7,98
2014-06-18,2,"San Bernabe",0.61,NA,NA,NA,13,46,NA,948.2892763,0,81,1.3,0,24.3,15.8,100
2014-06-18,3,"San Bernabe",0.63,NA,NA,NA,12,53,NA,948.4226316,0,82,1.2,0,23.96,13.7,109
2014-06-18,4,"San Bernabe",0.72,1.8,0.3,2.1,11,57,NA,948.9560526,0,82,1,0,23.83,8.8,122
2014-06-18,5,"San Bernabe",0.67,3.4,1.9,5.1,7,62,NA,949.3561184,0,82,0.9,0.001,23.84,4.9,168
2014-06-18,0,"San Nicolas",0.84,NA,NA,NA,14,68,28,956.9573684,0,80,NA,0,25.83,13.5,115
2014-06-18,1,"San Nicolas",0.81,NA,NA,NA,14,68,40,956.8240132,0,79,NA,0,25.27,14.1,108
2014-06-18,2,"San Nicolas",0.8,NA,NA,NA,14,72,25,956.6906579,0,81,NA,0,24.7,14.6,111
2014-06-18,3,"San Nicolas",0.8,NA,NA,NA,13,61,13,956.9573684,0,82,NA,0,24.36,12.2,108
2014-06-18,4,"San Nicolas",0.83,NA,NA,NA,11,70,16,957.2240789,0,83,NA,0,24.06,12.5,108
2014-06-18,5,"San Nicolas",0.96,NA,NA,NA,9,75,17,957.6241447,0,84,NA,0,23.87,7.3,107
2014-06-18,0,"Santa Catarina",0.68,2.9,0.1,3,21,49,3,933.0867763,0,73,2.5,0,24.26,9,NA
2014-06-18,1,"Santa Catarina",0.67,NA,NA,NA,20,52,19,932.8200658,0,77,2.6,0,23.5,6.3,NA
2014-06-18,2,"Santa Catarina",0.67,2.7,1.3,3.8,15,53,NA,932.8200658,0,81,2.5,0,23.38,6.9,NA
2014-06-18,3,"Santa Catarina",0.67,2.9,2.8,5.3,12,62,6,933.0867763,0,83,2.5,0,22.88,6.3,NA
2014-06-18,4,"Santa Catarina",0.7,3.6,3,6.4,11,74,22,933.4868421,0,83,2.5,0,22.5,5.3,NA
2014-06-18,5,"Santa Catarina",0.88,5.8,4,9.7,8,72,5,933.7535526,0,83,2.6,0.003,22.58,6.4,NA
