"fecha","hora","sitio","CO","NO","NO2","NOX","O3","PM10","PM2.5","PRS","RAINF","HR","SO2","SR","TOUT","WS","WDR"
2014-08-18,18,"La Pastora",0.48,NA,NA,NA,46,41,12,952.1565789,0,48,NA,0.088,33.58,4.4,188
2014-08-18,19,"La Pastora",0.39,NA,NA,NA,32,52,17,952.8233553,0,48,NA,0.004,32.93,7.4,132
2014-08-18,20,"La Pastora",0.39,NA,NA,NA,25,45,19,953.6234868,0,56,NA,0,31.14,10.4,98
2014-08-18,21,"La Pastora",0.36,NA,NA,NA,26,52,4,954.1569079,0,57,NA,0,29.79,10.3,101
2014-08-18,22,"La Pastora",0.36,NA,NA,NA,26,44,9,954.5569737,0,60,NA,0,28.83,6.1,80
2014-08-18,23,"La Pastora",0.34,NA,NA,NA,24,45,10,954.1569079,0,65,NA,0,27.68,5.8,90
2014-08-18,18,"Obispado",0.46,2,10.3,12.3,42,53,20,944.0219079,0,45,NA,0.078,33.11,5.3,183
2014-08-18,19,"Obispado",0.59,2.6,18.1,20.7,21,55,28,944.4219737,0,47,NA,0.005,31.58,4.2,188
2014-08-18,20,"Obispado",0.47,2.1,12.5,14.6,16,53,14,945.2221053,0,52,NA,0.001,30.57,7.5,141
2014-08-18,21,"Obispado",0.26,1.5,2.6,4.1,24,52,16,945.8888816,0,58,NA,0.001,29.65,9,126
2014-08-18,22,"Obispado",0.25,1.5,2.4,3.9,23,38,3,946.1555921,0,60,NA,0.002,28.81,6.3,106
2014-08-18,23,"Obispado",0.25,1.5,2.7,4.2,24,39,8,945.7555263,0,60,NA,0.002,28.29,5.9,84
2014-08-18,18,"San Bernabe",0.77,2.3,8.8,11.1,47,59,25,945.3554605,0,40,2.9,0.106,33.6,10.1,160
2014-08-18,19,"San Bernabe",0.68,2.4,8.4,10.8,36,81,28,945.8888816,0,42,1.9,0.003,32.89,8.5,147
2014-08-18,20,"San Bernabe",0.6,2.2,7.6,9.8,22,67,21,946.6890132,0,47,2,0,31.95,14.5,131
2014-08-18,21,"San Bernabe",0.62,2.2,7.9,10.1,16,90,16,947.4891447,0,51,2.1,0,30.6,14,123
2014-08-18,22,"San Bernabe",0.53,2.1,7.2,9.3,18,70,14,947.7558553,0,52,2.9,0,29.71,12.1,122
2014-08-18,23,"San Bernabe",0.85,2,7.1,9.1,17,47,13,947.3557895,0,55,4,0,28.71,11.1,131
2014-08-18,18,"San Nicolas",0.74,5,10.9,15.9,43,67,22,953.2234211,0,42,NA,0.076,34.5,7.1,127
2014-08-18,19,"San Nicolas",0.97,5.1,19.8,24.9,25,68,21,953.8901974,0,44,NA,0.002,33.42,7.6,136
2014-08-18,20,"San Nicolas",0.64,5.8,7.8,13.6,22,90,16,954.9570395,0,50,NA,0,31.72,16.7,123
2014-08-18,21,"San Nicolas",0.59,4.2,6.6,10.8,26,95,25,955.6238158,0,52,NA,0,30.32,15.8,117
2014-08-18,22,"San Nicolas",0.55,4.2,5.7,9.9,24,67,38,956.1572368,0,56,NA,0,29.27,9.8,123
2014-08-18,23,"San Nicolas",0.52,3.2,5.4,8.6,21,52,24,955.7571711,0,60,NA,0,28.33,9.1,105
2014-08-18,18,"Santa Catarina",0.59,6.9,3.8,10.7,34,46,1,930.8197368,0,40,3.3,0.067,29.7,12.7,149
2014-08-18,19,"Santa Catarina",0.51,6.9,3.8,10.7,32,48,5,931.2198026,0,39,3,0.002,29.73,12.4,161
2014-08-18,20,"Santa Catarina",0.49,6.5,4.1,10.6,28,44,NA,931.7532237,0,43,2.8,0,29.31,9.1,142
2014-08-18,21,"Santa Catarina",0.43,6.7,3.8,10.5,25,45,27,932.5533553,0,48,2.8,0,28.02,8.9,114
2014-08-18,22,"Santa Catarina",0.38,6.2,1.2,7.4,29,46,27,932.5533553,0,48,2.7,0,27.98,10.3,135
2014-08-18,23,"Santa Catarina",0.36,5.8,0.2,6,28,37,12,932.1532895,0,48,2.6,0,27.79,8,146
