"fecha","hora","sitio","CO","NO","NO2","NOX","O3","PM10","PM2.5","PRS","RAINF","HR","SO2","SR","TOUT","WS","WDR"
2014-12-23,6,"La Pastora",1.55,NA,NA,NA,14,44,NA,NA,0,29,3.5,0,21.07,9.6,273
2014-12-23,7,"La Pastora",1.57,NA,NA,NA,16,85,NA,NA,0,25,3.5,0.005,22.34,13.1,285
2014-12-23,8,"La Pastora",1.63,NA,NA,NA,15,97,NA,NA,0,25,4,0.145,23.2,15.2,283
2014-12-23,9,"La Pastora",1.62,NA,NA,NA,19,88,NA,NA,0,23,3.8,0.382,24.95,14.4,285
2014-12-23,10,"La Pastora",1.6,NA,NA,NA,23,102,4,NA,0,21,4.8,0.549,26.71,16.6,288
2014-12-23,11,"La Pastora",1.56,NA,NA,NA,26,123,13,NA,0,29,3.6,0.664,25.37,18.5,220
2014-12-23,6,"Obispado",1.54,1.6,3.2,4.8,31,104,29,935.7538816,0,15,NA,0.001,25.22,13.4,275
2014-12-23,7,"Obispado",1.56,2.6,3.3,5.9,31,127,NA,936.4206579,0,15,NA,0.007,25.23,12.1,283
2014-12-23,8,"Obispado",1.6,2.4,3.3,5.7,31,51,NA,937.3541447,0,15,NA,0.124,25.94,14.9,276
2014-12-23,9,"Obispado",1.6,2.4,3.4,5.8,31,68,NA,938.5543421,0,16,NA,0.368,26.18,14.1,271
2014-12-23,10,"Obispado",1.6,3,4.2,7.2,31,69,NA,939.0877632,0,16,NA,0.537,26.45,14.6,287
2014-12-23,11,"Obispado",1.66,3.9,6,9.9,29,67,2,938.9544079,0,17,NA,0.647,26.57,15,313
2014-12-23,6,"San Bernabe",2.67,3,4.1,7.1,20,88,NA,936.6873684,0,20,3.2,0,21.45,15,317
2014-12-23,7,"San Bernabe",2.46,3.6,4.6,8.2,20,126,2,937.6208553,0,18,3.2,0.006,22.28,17.3,297
2014-12-23,8,"San Bernabe",2.02,4,4.1,8.1,23,134,NA,938.5543421,0,17,3.3,0.116,23.39,23.2,303
2014-12-23,9,"San Bernabe",1.87,4.7,4.3,9,24,171,2,939.6211842,0,17,3.3,0.289,24.57,19.8,308
2014-12-23,10,"San Bernabe",1.5,4,3.1,7.1,29,173,5,940.1546053,0,16,3.3,0.447,25.66,23,303
2014-12-23,11,"San Bernabe",1.1,3.5,2.9,6.4,31,145,4,939.8878947,0,15,3.2,0.568,26.16,23.8,307
2014-12-23,6,"San Nicolas",2.15,5.2,10.9,16.1,27,128,5,945.3554605,0,17,2.5,0,24.18,18.4,295
2014-12-23,7,"San Nicolas",2.19,5.6,12,17.6,28,170,7,946.2889474,0,15,2.3,0.01,24.78,14.4,294
2014-12-23,8,"San Nicolas",2.25,7.4,13.4,20.8,27,70,NA,947.4891447,0,15,2.3,0.143,25.1,15.8,298
2014-12-23,9,"San Nicolas",2.2,7.4,10.3,17.7,32,75,7,948.4226316,0,16,2.2,0.308,25.57,21.7,298
2014-12-23,10,"San Nicolas",2.24,7.7,10.3,18,32,104,12,948.9560526,0,15,2.2,0.453,26.21,21.7,297
2014-12-23,11,"San Nicolas",2.33,9,12.7,21.7,27,81,25,949.0894079,0,40,3.9,0.542,22.5,18.3,345
2014-12-23,6,"Santa Catarina",NA,NA,NA,NA,NA,131,NA,922.4183553,0,13,NA,0.001,21.94,12.1,332
2014-12-23,7,"Santa Catarina",NA,NA,NA,NA,NA,173,NA,922.8184211,0,13,NA,0.011,22.7,17.3,340
2014-12-23,8,"Santa Catarina",NA,NA,NA,NA,NA,308,NA,923.7519079,0,13,NA,0.137,23.08,17.8,333
2014-12-23,9,"Santa Catarina",NA,NA,NA,NA,NA,356,NA,924.81875,0,13,NA,0.306,23.74,24.6,318
2014-12-23,10,"Santa Catarina",NA,NA,NA,NA,NA,382,NA,925.3521711,0,12,NA,0.265,24.67,25.8,303
2014-12-23,11,"Santa Catarina",NA,NA,NA,NA,NA,182,NA,924.81875,0,12,NA,0.413,24.93,25.7,303
