"fecha","hora","sitio","CO","NO","NO2","NOX","O3","PM10","PM2.5","PRS","RAINF","HR","SO2","SR","TOUT","WS","WDR"
2014-09-15,6,"La Pastora",0.88,NA,NA,NA,11,17,NA,962.4249342,0.03,97,NA,0.004,20.37,6.5,75
2014-09-15,7,"La Pastora",1.09,NA,NA,NA,8,17,3,962.6916447,0,97,NA,0.052,20.5,6.2,65
2014-09-15,8,"La Pastora",1,NA,NA,NA,12,11,NA,966.5589474,0,97,NA,0.326,21.8,4.4,85
2014-09-15,9,"La Pastora",0.93,NA,NA,NA,15,16,3,966.2922368,0,93,NA,0.23,22.62,4.6,127
2014-09-15,10,"La Pastora",0.87,NA,NA,NA,23,20,NA,962.0248684,0.02,86,NA,0.561,24.45,4.6,177
2014-09-15,11,"La Pastora",0.73,NA,NA,NA,23,20,NA,962.1582237,0,78,NA,0.692,25.65,9.7,84
2014-09-15,6,"Obispado",1.05,9.6,12.2,21.8,4,45,4,952.69,0,100,NA,0.006,20.17,4,42
2014-09-15,7,"Obispado",1.27,17.3,13.4,30.7,3,29,3,953.0900658,0,100,NA,0.044,20.34,3.9,61
2014-09-15,8,"Obispado",1.24,15.4,14.7,30.1,5,31,NA,953.2234211,0,97,NA,0.141,21.16,3.7,53
2014-09-15,9,"Obispado",0.99,8.4,9.4,17.8,12,32,NA,952.9567105,0,87,NA,0.416,23.01,4.7,66
2014-09-15,10,"Obispado",0.92,6.6,9.6,16.2,20,42,NA,952.5566447,0,81,NA,0.335,24.38,6.6,53
2014-09-15,11,"Obispado",0.85,4.6,7.8,12.4,25,44,4,952.4232895,0,77,NA,0.621,25.03,9.6,55
2014-09-15,6,"San Bernabe",0.88,3.8,5.1,8.9,10,65,NA,955.0903947,0,96,2.3,0.005,20.31,7.4,130
2014-09-15,7,"San Bernabe",1.04,3.7,5.3,9,11,50,NA,955.4904605,0.02,96,3.4,0.03,20.55,7.1,135
2014-09-15,8,"San Bernabe",1.19,4.5,5.4,9.9,13,43,NA,955.6238158,0,94,3.1,0.169,21.15,4.7,140
2014-09-15,9,"San Bernabe",0.76,3.8,3.7,7.5,20,46,NA,955.3571053,3.23,86,2.6,0.283,22.43,8.1,132
2014-09-15,10,"San Bernabe",0.89,3.4,3.1,6.5,28,42,NA,955.0903947,1.55,77,2.8,0.44,24.19,6.5,112
2014-09-15,11,"San Bernabe",0.51,2.9,3.5,6.4,35,35,NA,954.9570395,6.64,75,3.1,0.271,24.36,7.3,78
2014-09-15,6,"San Nicolas",1.12,9.7,10.3,20,13,37,20,963.7584868,0,96,NA,0.003,20.24,7.6,109
2014-09-15,7,"San Nicolas",1.11,10.3,12,22.3,12,55,19,964.1585526,0,96,NA,0.035,20.49,6.6,104
2014-09-15,8,"San Nicolas",1.14,10.4,11.8,22.2,12,49,11,964.4252632,0,96,NA,0.114,21.16,5.5,109
2014-09-15,9,"San Nicolas",1.08,10.8,10.1,20.9,18,51,14,964.1585526,0,95,NA,0.394,22.75,5.9,116
2014-09-15,10,"San Nicolas",0.94,7.2,7.2,14.4,29,57,NA,963.6251316,0,84,NA,0.621,24.43,7.3,93
2014-09-15,11,"San Nicolas",0.98,7.7,7.9,15.6,31,52,7,963.4917763,0,75,NA,0.453,25.4,7.6,98
2014-09-15,6,"Santa Catarina",0.88,17.7,10.9,28.6,7,20,NA,939.3544737,0,92,2.5,0.008,19.06,7.4,145
2014-09-15,7,"Santa Catarina",0.73,19.9,12,31.9,7,27,NA,939.8878947,0,93,NA,0.073,19.29,8.3,127
2014-09-15,8,"Santa Catarina",0.64,19.1,9.6,28.7,11,35,2,939.8878947,0,89,2.3,0.264,20.57,9.2,113
2014-09-15,9,"Santa Catarina",0.66,18.5,9.5,28,14,28,10,939.6211842,0,86,2.4,0.389,21.35,10.5,119
2014-09-15,10,"Santa Catarina",0.55,13.7,8,21.7,20,38,11,939.3544737,0,78,2.4,0.42,22.79,10.5,109
2014-09-15,11,"Santa Catarina",0.64,14.4,11.6,26,17,48,24,939.0877632,0,73,2.6,0.143,23.27,10.7,102
