"fecha","hora","sitio","CO","NO","NO2","NOX","O3","PM10","PM2.5","PRS","RAINF","HR","SO2","SR","TOUT","WS","WDR"
2014-11-28,18,"La Pastora",1.45,NA,NA,NA,22,42,13,965.2253947,0,57,4.3,0.001,18.26,6,130
2014-11-28,19,"La Pastora",2.01,NA,NA,NA,14,43,7,965.0920395,0,63,5,0,17.18,4.7,161
2014-11-28,20,"La Pastora",2.49,NA,NA,NA,3,50,19,964.1585526,0,74,5.4,0,14.74,3.2,201
2014-11-28,21,"La Pastora",2.11,NA,NA,NA,3,55,10,964.1585526,0,75,5,0,14.78,5.1,203
2014-11-28,22,"La Pastora",1.91,NA,NA,NA,2,65,21,964.5586184,0,78,4.5,0,14.13,3.7,195
2014-11-28,23,"La Pastora",1.89,NA,NA,NA,2,43,13,964.8253289,0,86,4.4,0,12.42,2.3,241
2014-11-28,18,"Obispado",2.17,7.8,29.3,37.1,8,43,7,952.2899342,0,55,NA,0.002,17.62,2.8,114
2014-11-28,19,"Obispado",2.08,8.2,26,34.2,8,43,11,952.5566447,0,59,NA,0.001,17.07,4.1,119
2014-11-28,20,"Obispado",1.68,2,14.2,16.2,20,37,3,952.5566447,0,60,NA,0.002,17.34,6.7,128
2014-11-28,21,"Obispado",2.06,16,25.8,41.8,4,43,22,952.69,0,67,NA,0.001,15.05,2.9,226
2014-11-28,22,"Obispado",2.53,45.5,33.2,78.7,3,60,24,952.4232895,0,70,NA,0.002,14.06,4.2,221
2014-11-28,23,"Obispado",2.25,37.6,31.5,69.1,3,101,36,952.0232237,0,70,NA,0.002,13.65,4.9,222
2014-11-28,18,"San Bernabe",1.07,3.3,8.1,11.4,18,71,5,954.4236184,0,47,4.9,0.001,19.02,9.4,93
2014-11-28,19,"San Bernabe",1.34,3.5,9.1,12.6,13,82,11,954.6903289,0,49,4.9,0,18.26,8.6,112
2014-11-28,20,"San Bernabe",2.06,33.6,12.1,45.7,4,72,20,954.9570395,0,55,9.1,0,16.55,2.7,287
2014-11-28,21,"San Bernabe",3.25,37,11.8,48.8,3,204,43,954.9570395,0,61,9.5,0,15.71,5.3,286
2014-11-28,22,"San Bernabe",2.95,31.7,10.2,41.9,3,292,55,954.6903289,0,62,8.3,0,15.05,3,298
2014-11-28,23,"San Bernabe",3.15,37.5,9.9,47.4,3,220,45,954.1569079,0,66,8,0,14.1,1.8,315
2014-11-28,18,"San Nicolas",2.23,19.2,47.7,66.9,9,71,13,963.6251316,0,51,3.9,0,18.81,6.7,110
2014-11-28,19,"San Nicolas",2.38,34.2,52.7,86.9,7,95,15,963.7584868,0,54,3.5,0,18.05,6.6,128
2014-11-28,20,"San Nicolas",2.82,57.7,54.8,112.5,7,82,36,964.0251974,0,58,3.6,0,17.07,3.2,107
2014-11-28,21,"San Nicolas",3.1,70.2,54.1,124.3,7,118,34,964.0251974,0,62,3.6,0,16.53,3.3,109
2014-11-28,22,"San Nicolas",3.2,114.1,52.2,166.3,8,116,31,963.8918421,0,67,3.7,0,15.33,2.9,38
2014-11-28,23,"San Nicolas",3.48,121,49.7,170.7,9,153,50,963.4917763,0,72,3.9,0,14.43,2.8,88
2014-11-28,18,"Santa Catarina",NA,NA,NA,NA,NA,76,16,938.9544079,0,50,NA,0.001,16.74,6,168
2014-11-28,19,"Santa Catarina",NA,NA,NA,NA,NA,66,17,939.3544737,0,52,NA,0.001,15.95,4.8,162
2014-11-28,20,"Santa Catarina",NA,NA,NA,NA,NA,68,38,939.4878289,0,61,NA,0.001,13.64,2.4,295
2014-11-28,21,"Santa Catarina",NA,NA,NA,NA,NA,319,69,939.4878289,0,67,NA,0.001,12.2,2.5,317
2014-11-28,22,"Santa Catarina",NA,NA,NA,NA,NA,339,102,939.3544737,0,69,NA,0.001,11.43,3,305
2014-11-28,23,"Santa Catarina",NA,NA,NA,NA,NA,296,75,938.9544079,0,69,NA,0.001,11.21,3.8,282
