"fecha","hora","sitio","CO","NO","NO2","NOX","O3","PM10","PM2.5","PRS","RAINF","HR","SO2","SR","TOUT","WS","WDR"
2014-11-16,0,"La Pastora",1.46,NA,NA,NA,2,53,5,962.0248684,0,97,4.4,0,8.84,1.8,137
2014-11-16,1,"La Pastora",1.85,NA,NA,NA,3,41,19,960.5579605,0,97,5.1,0,9.19,3.6,245
2014-11-16,2,"La Pastora",1.76,NA,NA,NA,2,52,18,959.6244737,0,97,4.8,0,9.35,2.7,252
2014-11-16,3,"La Pastora",1.63,NA,NA,NA,2,50,14,958.6909868,0,97,4.4,0,9.25,3,251
2014-11-16,4,"La Pastora",1.83,NA,NA,NA,3,43,13,958.4242763,0,97,5,0,9.63,4.5,273
2014-11-16,5,"La Pastora",2.25,NA,NA,NA,3,67,32,958.9576974,0,97,5.9,0,9.78,3.8,278
2014-11-16,0,"Obispado",2.29,47.6,15.4,63,2,62,NA,948.5559868,0,91,NA,0.001,9.52,0.9,286
2014-11-16,1,"Obispado",2.34,55.6,15.2,70.8,2,63,NA,948.0225658,0,92,NA,0.001,9.13,0.9,259
2014-11-16,2,"Obispado",2.6,73.2,14.1,87.3,2,48,NA,947.2224342,0,93,NA,0.001,9.04,0.9,276
2014-11-16,3,"Obispado",2.79,78.4,14.6,93,2,71,NA,946.8223684,0,93,NA,0.001,8.9,0.9,284
2014-11-16,4,"Obispado",2.9,79.6,16.2,95.8,3,76,NA,946.6890132,0,94,NA,0.001,8.68,1.3,253
2014-11-16,5,"Obispado",2.96,79.8,17.5,97.3,2,120,NA,946.4223026,0,94,NA,0.002,8.48,1.2,321
2014-11-16,0,"San Bernabe",1.88,24.9,8,32.9,3,95,36,950.4229605,0,86,7.3,0,10.31,4,260
2014-11-16,1,"San Bernabe",1.72,17.9,7.5,25.4,2,166,45,949.8895395,0,88,5.7,0,9.81,4.1,321
2014-11-16,2,"San Bernabe",1.38,13.1,7.3,20.4,3,134,31,949.0894079,0,89,5.1,0,9.64,5.7,324
2014-11-16,3,"San Bernabe",1.4,14.5,7.6,22.1,2,122,34,948.5559868,0,89,5.2,0,9.52,6.9,325
2014-11-16,4,"San Bernabe",1.48,13.7,8.1,21.8,3,133,46,948.4226316,0,88,5.2,0,9.26,4.3,313
2014-11-16,5,"San Bernabe",1.62,17.9,7.5,25.4,3,149,59,948.0225658,0,88,5.2,0,8.85,2.4,200
2014-11-16,0,"San Nicolas",1.63,NA,NA,NA,7,23,NA,959.7578289,0,89,2.7,0,9.83,2.7,151
2014-11-16,1,"San Nicolas",2.03,NA,NA,NA,7,30,NA,959.0910526,0,90,2.9,0,9.68,2.2,300
2014-11-16,2,"San Nicolas",2.27,NA,NA,NA,7,33,NA,958.2909211,0,90,2.9,0,9.56,2.8,322
2014-11-16,3,"San Nicolas",1.95,NA,NA,NA,7,69,NA,957.7575,0,91,2.8,0,9.09,2.7,312
2014-11-16,4,"San Nicolas",2.14,NA,NA,NA,8,81,NA,957.4907895,0,91,2.9,0,8.88,2.3,292
2014-11-16,5,"San Nicolas",2.08,NA,NA,NA,8,71,NA,957.3574342,0,91,2.8,0,9.12,3.5,303
2014-11-16,0,"Santa Catarina",1.7,97.2,37.9,135.1,6,279,68,934.8203947,0,83,5.5,0.001,9.64,2.3,332
2014-11-16,1,"Santa Catarina",2.33,130,44.1,174.1,7,228,88,934.2869737,0,82,5.4,0.001,9.44,3.7,277
2014-11-16,2,"Santa Catarina",2.04,111.6,36,147.6,7,255,79,933.4868421,0,83,4.9,0.001,9.05,3.2,297
2014-11-16,3,"Santa Catarina",1.56,76.4,35.2,111.6,6,236,89,933.0867763,0,83,4.5,0.001,8.86,3.6,278
2014-11-16,4,"Santa Catarina",1.39,68.2,35.3,103.5,6,203,56,932.8200658,0,83,4.1,0.001,8.85,2.9,187
2014-11-16,5,"Santa Catarina",1.38,68.2,32.1,100.3,6,182,45,932.5533553,0,84,4.2,0.001,8.36,2.4,260
