"fecha","hora","sitio","CO","NO","NO2","NOX","O3","PM10","PM2.5","PRS","RAINF","HR","SO2","SR","TOUT","WS","WDR"
2014-08-30,12,"La Pastora",0.57,NA,NA,NA,65,85,NA,NA,0,49,NA,1.121,34.12,7.5,119
2014-08-30,13,"La Pastora",0.55,NA,NA,NA,67,37,4,952.5566447,0,46,NA,1.062,35.13,6.8,116
2014-08-30,14,"La Pastora",0.53,NA,NA,NA,61,29,6,951.2230921,0,44,NA,0.817,35.41,9.2,87
2014-08-30,15,"La Pastora",0.59,NA,NA,NA,44,52,43,952.1565789,0,59,NA,0.576,31.72,15.4,98
2014-08-30,16,"La Pastora",0.58,NA,NA,NA,41,132,19,953.8901974,0,62,NA,0.093,29.46,11.7,154
2014-08-30,17,"La Pastora",0.6,NA,NA,NA,39,34,12,954.0235526,0,66,NA,0.091,28.7,8.1,240
2014-08-30,12,"Obispado",0.56,2.7,8.9,11.6,56,113,NA,946.4223026,0,50,NA,0.955,33.55,7.3,77
2014-08-30,13,"Obispado",0.57,1.9,6.6,8.5,68,54,9,945.8888816,0,47,NA,0.519,33.58,7.4,99
2014-08-30,14,"Obispado",0.57,1.7,6,7.7,75,44,2,944.9553947,0,45,NA,0.494,34.76,5.1,79
2014-08-30,15,"Obispado",0.56,1.9,6.2,8.1,48,44,25,944.6886842,0,53,NA,0.127,32.61,12.6,89
2014-08-30,16,"Obispado",0.48,1.7,5.3,7,41,76,23,946.2889474,0,66,NA,0.031,27.11,11,292
2014-08-30,17,"Obispado",0.61,1.9,12.8,14.7,32,90,14,946.1555921,0,72,NA,0.059,25.85,8,214
2014-08-30,12,"San Bernabe",0.43,2.8,5.8,8.6,61,41,4,947.8892105,0,45,3.6,0.785,33.46,8.8,110
2014-08-30,13,"San Bernabe",0.44,2.7,5.5,8.2,60,44,6,947.2224342,0,40,2.3,0.869,34.11,10.5,146
2014-08-30,14,"San Bernabe",0.42,2.6,5.7,8.3,52,36,14,946.2889474,0,43,1.7,0.408,33.83,11.6,242
2014-08-30,15,"San Bernabe",0.48,2.6,6,8.6,47,51,NA,946.5556579,1.79,58,1.6,0.079,29.92,15,163
2014-08-30,16,"San Bernabe",0.67,2.9,6.7,9.6,39,229,NA,947.7558553,0.66,78,1.1,0.027,23.16,14.8,128
2014-08-30,17,"San Bernabe",1.51,4.8,13,17.8,14,NA,126,947.6225,0,75,1.1,0.025,25.9,4.2,183
2014-08-30,12,"San Nicolas",0.86,3.4,4,7.4,49,44,NA,956.1572368,0,42,NA,0.903,34.33,6.2,29
2014-08-30,13,"San Nicolas",0.94,4,6.6,10.6,57,37,1,955.3571053,0,41,NA,0.534,34.94,7.3,117
2014-08-30,14,"San Nicolas",0.98,4.8,7.1,11.9,49,41,12,954.4236184,0,43,NA,0.534,34.94,9,72
2014-08-30,15,"San Nicolas",1,5.2,7.5,12.7,40,53,NA,954.4236184,0,50,NA,0.264,33.08,12.1,92
2014-08-30,16,"San Nicolas",1.09,4.3,12.5,16.8,31,85,18,955.4904605,0,59,NA,0.039,29.94,8.9,154
2014-08-30,17,"San Nicolas",1.25,10.2,26.9,37.1,17,52,35,955.6238158,0,59,NA,0.055,29.49,6.7,214
2014-08-30,12,"Santa Catarina",0.53,7.6,10.1,17.7,74,114,NA,932.6867105,0,49,3.4,0.918,31.79,14.3,97
2014-08-30,13,"Santa Catarina",0.5,6.5,7.8,14.3,82,92,8,932.1532895,0,46,3.8,0.669,32.11,13.3,108
2014-08-30,14,"Santa Catarina",0.51,6.3,7.2,13.5,83,70,22,931.3531579,0,43,3.7,0.665,32.51,11.3,123
2014-08-30,15,"Santa Catarina",0.49,6.4,6.8,13.2,77,71,1,930.8197368,0,50,3.3,0.491,31.19,14.3,74
2014-08-30,16,"Santa Catarina",0.41,6.3,5.5,11.8,42,90,31,933.2201316,0.65,82,2.7,0.029,21.32,9.3,106
2014-08-30,17,"Santa Catarina",0.62,7.5,14,21.5,29,53,17,932.8200658,0,78,2.5,0.049,23.37,1.2,313
