"fecha","hora","sitio","CO","NO","NO2","NOX","O3","PM10","PM2.5","PRS","RAINF","HR","SO2","SR","TOUT","WS","WDR"
2014-08-27,12,"La Pastora",0.58,NA,NA,NA,70,73,14,NA,0,47,NA,0.964,34,7.8,97
2014-08-27,13,"La Pastora",0.5,NA,NA,NA,60,49,11,956.1572368,0,44,NA,0.88,34.9,7.7,95
2014-08-27,14,"La Pastora",0.49,NA,NA,NA,38,65,18,955.22375,0,47,NA,0.844,34.34,12.1,78
2014-08-27,15,"La Pastora",0.49,NA,NA,NA,38,55,21,956.0238816,0,49,NA,0.318,33.37,9.5,94
2014-08-27,16,"La Pastora",0.49,NA,NA,NA,42,60,12,NA,0,48,NA,0.179,33.22,6.3,120
2014-08-27,17,"La Pastora",0.52,NA,NA,NA,41,65,8,NA,0,51,NA,0.227,32.68,9.7,113
2014-08-27,12,"Obispado",0.51,2.6,8.4,11,59,97,2,949.0894079,0,42,NA,0.993,34.11,6.9,70
2014-08-27,13,"Obispado",0.49,2,7.1,9.1,69,61,14,948.4226316,0,40,NA,0.743,34.66,6.7,67
2014-08-27,14,"Obispado",0.49,2.6,8,10.6,48,58,18,947.7558553,0,43,NA,0.496,34.31,10.7,71
2014-08-27,15,"Obispado",0.52,2.4,7.7,10.1,35,74,20,947.4891447,0,48,NA,0.121,32.91,9.8,71
2014-08-27,16,"Obispado",0.56,2.4,8.6,11,36,62,9,947.0890789,0,47,NA,0.154,32.93,8.4,73
2014-08-27,17,"Obispado",0.54,2.8,8.7,11.5,36,55,12,947.0890789,0,48,NA,0.195,32.8,9.2,56
2014-08-27,12,"San Bernabe",0.36,2.6,5.2,7.8,54,47,2,950.9563816,0,38,1.7,0.832,33.61,9.2,104
2014-08-27,13,"San Bernabe",0.4,2.6,5.4,8,60,45,4,950.15625,0,37,1.8,0.741,34.51,9.9,104
2014-08-27,14,"San Bernabe",0.45,2.8,6.1,8.9,48,42,NA,950.0228947,0.82,56,1.5,0.184,29.34,NA,127
2014-08-27,15,"San Bernabe",0.83,3.6,9.7,13.3,31,301,169,949.3561184,0,63,1.1,0.159,29.11,NA,176
2014-08-27,16,"San Bernabe",0.65,3.2,8.2,11.4,38,117,NA,948.6893421,0,50,1.7,0.183,31.83,NA,110
2014-08-27,17,"San Bernabe",0.46,3,7.2,10.2,39,33,7,948.6893421,0,50,1.8,0.132,31.06,NA,78
2014-08-27,12,"San Nicolas",0.88,3.8,6.8,10.6,57,74,25,959.2244079,0,45,NA,0.563,33.69,4.9,29
2014-08-27,13,"San Nicolas",0.83,3.6,5.9,9.5,55,63,NA,958.4242763,0,41,NA,0.55,34.76,8.4,48
2014-08-27,14,"San Nicolas",0.86,4.6,6,10.6,38,57,32,957.8908553,0,45,NA,0.306,33.54,11.3,77
2014-08-27,15,"San Nicolas",0.86,5.3,8.7,14,37,74,35,957.2240789,0,44,NA,0.149,33.36,9.5,104
2014-08-27,16,"San Nicolas",0.85,4.8,7.6,12.4,44,79,6,956.6906579,0,41,NA,0.372,34.47,6.5,126
2014-08-27,17,"San Nicolas",1.02,4.4,10.2,14.6,32,91,50,957.0907237,0.1,64,NA,0.156,29.18,13.8,15
2014-08-27,12,"Santa Catarina",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014-08-27,13,"Santa Catarina",0.52,NA,NA,NA,85,NA,12,934.8203947,0,38,3.3,0.859,32.94,13.8,101
2014-08-27,14,"Santa Catarina",0.49,NA,NA,NA,80,NA,15,934.1536184,0,38,3.2,0.726,33.31,15.1,82
2014-08-27,15,"Santa Catarina",0.46,NA,NA,NA,45,106,53,934.0202632,0,50,2.7,0.206,30.5,10.9,54
2014-08-27,16,"Santa Catarina",0.41,7.2,1.1,8.3,44,97,1,933.6201974,0,45,3.1,0.402,31.88,11.2,106
2014-08-27,17,"Santa Catarina",0.42,6.7,4.9,11.6,45,70,7,933.3534868,0,45,3.8,0.218,32,11.3,100
