"fecha","hora","sitio","CO","NO","NO2","NOX","O3","PM10","PM2.5","PRS","RAINF","HR","SO2","SR","TOUT","WS","WDR"
2014-11-25,18,"La Pastora",1.21,NA,NA,NA,36,81,6,970.1595395,0,51,3.8,0.001,15.73,9.6,99
2014-11-25,19,"La Pastora",1.36,NA,NA,NA,24,71,1,970.6929605,0,55,4.1,0,14.78,6.1,142
2014-11-25,20,"La Pastora",1.77,NA,NA,NA,3,43,10,971.2263816,0,64,4.7,0,12.99,3.3,171
2014-11-25,21,"La Pastora",1.83,NA,NA,NA,3,50,11,971.6264474,0,75,4.4,0,10.81,1.8,240
2014-11-25,22,"La Pastora",1.74,NA,NA,NA,3,39,1,971.2263816,0,78,4,0,10.16,2.7,224
2014-11-25,23,"La Pastora",1.53,NA,NA,NA,3,33,4,971.6264474,0,78,3.6,0,9.8,2.7,235
2014-11-25,18,"Obispado",1.76,2.4,18.8,21.2,25,68,18,956.2905921,0,49,NA,0.002,15.65,8.2,117
2014-11-25,19,"Obispado",1.58,1.7,11.6,13.3,31,51,6,956.5573026,0,51,NA,0.002,14.71,7.4,126
2014-11-25,20,"Obispado",1.54,1.8,10.5,12.3,30,50,1,956.9573684,0,50,NA,0.002,14.14,6.2,121
2014-11-25,21,"Obispado",1.53,1.8,10.8,12.6,28,24,7,957.2240789,0,54,NA,0.001,13.08,4.2,151
2014-11-25,22,"Obispado",2.06,22.2,28.2,50.4,3,33,17,957.0907237,0,63,NA,0.001,11.92,4.3,195
2014-11-25,23,"Obispado",1.94,23.9,28.1,52,3,72,24,957.0907237,0,64,NA,0.001,11.3,3.3,211
2014-11-25,18,"San Bernabe",0.84,3,6.7,9.7,26,79,11,958.8243421,0,42,4.9,0.001,16.09,14.5,108
2014-11-25,19,"San Bernabe",1,3.3,8.7,12,16,73,12,959.3577632,0,44,5.7,0,15.23,10.4,110
2014-11-25,20,"San Bernabe",0.96,4.4,10.1,14.5,10,62,6,959.6244737,0,47,8.1,0,14.63,9.8,123
2014-11-25,21,"San Bernabe",0.88,3.2,8.3,11.5,17,54,8,960.0245395,0,47,6.4,0,14.11,7.6,112
2014-11-25,22,"San Bernabe",1.04,9,10,19,6,49,8,959.8911842,0,52,6.2,0,12.78,3,215
2014-11-25,23,"San Bernabe",1.52,14.4,9.9,24.3,3,93,21,959.8911842,0,57,6.3,0,11.69,6.2,322
2014-11-25,18,"San Nicolas",1.71,8.9,27.9,36.8,25,86,1,968.2925658,0,44,2.9,0,15.9,11.9,119
2014-11-25,19,"San Nicolas",1.68,12,31,43,22,87,2,968.8259868,0,45,2.7,0,15.2,8.7,122
2014-11-25,20,"San Nicolas",1.69,9.2,36.9,46.1,18,54,15,969.0926974,0,47,2.8,0,14.63,7.9,117
2014-11-25,21,"San Nicolas",1.67,8.9,35.9,44.8,18,56,5,969.2260526,0,47,3.3,0,14.01,5.9,126
2014-11-25,22,"San Nicolas",1.66,7,36.8,43.8,16,47,9,969.2260526,0,48,2.8,0,13.04,2.8,112
2014-11-25,23,"San Nicolas",1.88,20.8,49.7,70.5,6,43,24,969.2260526,0,58,3,0,11.66,1.9,155
2014-11-25,18,"Santa Catarina",NA,NA,NA,NA,NA,99,23,943.0884211,0,45,NA,0.001,14.36,7.6,141
2014-11-25,19,"Santa Catarina",NA,NA,NA,NA,NA,94,22,943.6218421,0,49,NA,0.001,13.2,4.5,160
2014-11-25,20,"Santa Catarina",NA,NA,NA,NA,NA,85,27,943.8885526,0,54,NA,0.001,11.64,3.1,242
2014-11-25,21,"Santa Catarina",NA,NA,NA,NA,NA,112,20,944.2886184,0,59,NA,0.001,10.64,2.7,308
2014-11-25,22,"Santa Catarina",NA,NA,NA,NA,NA,204,41,944.1552632,0,62,NA,0.001,9.94,3.8,288
2014-11-25,23,"Santa Catarina",NA,NA,NA,NA,NA,193,35,944.1552632,0,64,NA,0.001,9.15,4,311
